symbol,entry_ts,r,funding,year,tf,fast_ema,slow_ema,hold_bars,atr_mult,month
CHRUSDT,1761134400000,-0.5248287883355082,0.0001,2025,4h,20,50,30,2.0,2025-10
CHRUSDT,1762963200000,1.0342142745110738,0.0001,2025,4h,20,50,30,2.0,2025-11
CHRUSDT,1768147200000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
CHRUSDT,1768939200000,1.7596694967116893,0.0001,2026,4h,20,50,30,2.0,2026-01
CHRUSDT,1773921600000,0.5179479113519484,0.0001,2026,4h,20,50,30,2.0,2026-03
CHRUSDT,1778731200000,0.9083690537164824,0.0001,2026,4h,20,50,30,2.0,2026-05
CHZUSDT,1618891200000,0.7576150681265011,0.0001,2021,4h,20,50,30,2.0,2021-04
CHZUSDT,1620158400000,0.1387032874905544,0.00066911,2021,4h,20,50,30,2.0,2021-05
CHZUSDT,1626192000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-07
CHZUSDT,1626465600000,0.8245210842710213,0.0001,2021,4h,20,50,30,2.0,2021-07
CHZUSDT,1635379200000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
CHZUSDT,1637928000000,-0.0056063307088438,0.00033332,2021,4h,20,50,30,2.0,2021-11
CHZUSDT,1640836800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
CHZUSDT,1641427200000,0.6963572858891167,0.0001,2022,4h,20,50,30,2.0,2022-01
CHZUSDT,1657022400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
CHZUSDT,1658707200000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
CHZUSDT,1676044800000,0.039476643910895,0.0001,2023,4h,20,50,30,2.0,2023-02
CHZUSDT,1677139200000,0.7263754573762852,0.0001,2023,4h,20,50,30,2.0,2023-02
CHZUSDT,1679774400000,0.3791426212485381,0.0001,2023,4h,20,50,30,2.0,2023-03
CHZUSDT,1682020800000,0.3068711961690953,0.0001,2023,4h,20,50,30,2.0,2023-04
CHZUSDT,1682913600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
CHZUSDT,1683417600000,4.061489444985252,0.0001,2023,4h,20,50,30,2.0,2023-05
CHZUSDT,1685937600000,6.760088190866254,0.0001,2023,4h,20,50,30,2.0,2023-06
CHZUSDT,1689883200000,0.5867173694044168,0.0001,2023,4h,20,50,30,2.0,2023-07
CHZUSDT,1690819200000,0.47784262477099,0.0001,2023,4h,20,50,30,2.0,2023-07
CHZUSDT,1696608000000,2.3404265467114462,0.0001,2023,4h,20,50,30,2.0,2023-10
CHZUSDT,1704283200000,1.5493024843742411,0.00017334,2024,4h,20,50,30,2.0,2024-01
CHZUSDT,1712016000000,-1.0,0.00027229,2024,4h,20,50,30,2.0,2024-04
CHZUSDT,1712894400000,4.460163950239666,0.0001,2024,4h,20,50,30,2.0,2024-04
CHZUSDT,1716494400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
CHZUSDT,1737273600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
CHZUSDT,1749715200000,0.9066872850270092,0.0001,2025,4h,20,50,30,2.0,2025-06
CHZUSDT,1756108800000,-0.0299073656165097,0.0001,2025,4h,20,50,30,2.0,2025-08
CHZUSDT,1759910400000,3.229273820510165,0.0001,2025,4h,20,50,30,2.0,2025-10
CHZUSDT,1778688000000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-05
CHZUSDT,1779364800000,2.475052979668773,0.0001,2026,4h,20,50,30,2.0,2026-05
CKBUSDT,1681934400000,1.58437652272354,0.0001,2023,4h,20,50,30,2.0,2023-04
CKBUSDT,1682956800000,1.3669912628895582,0.0001,2023,4h,20,50,30,2.0,2023-05
CKBUSDT,1684713600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
CKBUSDT,1685145600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
CKBUSDT,1685995200000,2.4460599004188444,0.0001,2023,4h,20,50,30,2.0,2023-06
CKBUSDT,1687968000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-06
CKBUSDT,1688688000000,0.3596881064494678,0.0001,2023,4h,20,50,30,2.0,2023-07
CKBUSDT,1689523200000,0.3270953840471565,0.0001,2023,4h,20,50,30,2.0,2023-07
CKBUSDT,1690819200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-07
CKBUSDT,1692230400000,1.510954311600772,0.0001,2023,4h,20,50,30,2.0,2023-08
CKBUSDT,1694433600000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-09
CKBUSDT,1695484800000,-0.2970805246978684,0.0001,2023,4h,20,50,30,2.0,2023-09
CKBUSDT,1696824000000,1.2442119760854622,0.0001,2023,4h,20,50,30,2.0,2023-10
CKBUSDT,1702368000000,-0.1776940998754602,0.0001,2023,4h,20,50,30,2.0,2023-12
CKBUSDT,1702843200000,-1.0,0.00036747,2023,4h,20,50,30,2.0,2023-12
CKBUSDT,1715198400000,1.5491763262274012,0.0001,2024,4h,20,50,30,2.0,2024-05
CKBUSDT,1716465600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
CKBUSDT,1717171200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
CKBUSDT,1718006400000,1.7789974587692872,0.0001,2024,4h,20,50,30,2.0,2024-06
CKBUSDT,1719648000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-06
CKBUSDT,1719979200000,2.750617468260144,0.0001,2024,4h,20,50,30,2.0,2024-07
CKBUSDT,1722355200000,4.037032266270052,0.0001,2024,4h,20,50,30,2.0,2024-07
CKBUSDT,1724860800000,0.2778955864432037,0.0001,2024,4h,20,50,30,2.0,2024-08
CKBUSDT,1731542400000,-0.650680830282894,0.0001,2024,4h,20,50,30,2.0,2024-11
CKBUSDT,1732075200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-11
CKBUSDT,1735185600000,0.8088745646301263,0.0001,2024,4h,20,50,30,2.0,2024-12
CKBUSDT,1736294400000,0.5006419859554251,0.0001,2025,4h,20,50,30,2.0,2025-01
CKBUSDT,1737201600000,1.8040039599928464,0.0001,2025,4h,20,50,30,2.0,2025-01
CKBUSDT,1751342400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
CKBUSDT,1755187200000,0.7631564979526722,0.0001,2025,4h,20,50,30,2.0,2025-08
CKBUSDT,1758268800000,2.68176014606204,0.0001,2025,4h,20,50,30,2.0,2025-09
CKBUSDT,1759593600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-10
CKBUSDT,1759838400000,4.599243470668695,0.0001,2025,4h,20,50,30,2.0,2025-10
CKBUSDT,1762156800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-11
CKBUSDT,1767182400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-12
CKBUSDT,1768248000000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
CKBUSDT,1776772800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
COMPUSDT,1603656000000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-10
COMPUSDT,1604001600000,1.0410972496810662,0.0001,2020,4h,20,50,30,2.0,2020-10
COMPUSDT,1611259200000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-01
COMPUSDT,1622793600000,0.851191819102104,0.0001,2021,4h,20,50,30,2.0,2021-06
COMPUSDT,1629273600000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-08
COMPUSDT,1629806400000,0.7106755700583964,0.00103357,2021,4h,20,50,30,2.0,2021-08
COMPUSDT,1631880000000,2.318089489530309,0.0001,2021,4h,20,50,30,2.0,2021-09
COMPUSDT,1633896000000,-1.0,0.00038121,2021,4h,20,50,30,2.0,2021-10
COMPUSDT,1634515200000,-1.0,0.000384,2021,4h,20,50,30,2.0,2021-10
COMPUSDT,1635062400000,-1.0,0.000662,2021,4h,20,50,30,2.0,2021-10
COMPUSDT,1635436800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
COMPUSDT,1636574400000,-1.0,0.00063526,2021,4h,20,50,30,2.0,2021-11
COMPUSDT,1639972800000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
COMPUSDT,1640808000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
COMPUSDT,1641470400000,0.7076110926706527,0.0001,2022,4h,20,50,30,2.0,2022-01
COMPUSDT,1644624000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-02
COMPUSDT,1658707200000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
COMPUSDT,1667131200000,0.3038004908598056,0.0001,2022,4h,20,50,30,2.0,2022-10
COMPUSDT,1670486400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-12
COMPUSDT,1671206400000,1.7139472887967937,0.0001,2022,4h,20,50,30,2.0,2022-12
COMPUSDT,1675987200000,-0.0405595154555371,0.0001,2023,4h,20,50,30,2.0,2023-02
COMPUSDT,1679500800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-03
COMPUSDT,1680480000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-04
COMPUSDT,1680868800000,0.0276530104037992,0.0001,2023,4h,20,50,30,2.0,2023-04
COMPUSDT,1681934400000,0.7240321773830943,0.0001,2023,4h,20,50,30,2.0,2023-04
COMPUSDT,1682985600000,0.3949846325317028,0.0001,2023,4h,20,50,30,2.0,2023-05
COMPUSDT,1685923200000,3.02203478012118,0.0001,2023,4h,20,50,30,2.0,2023-06
COMPUSDT,1695326400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-09
COMPUSDT,1701100800000,-0.5975148641778003,0.0001,2023,4h,20,50,30,2.0,2023-11
COMPUSDT,1701691200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-12
COMPUSDT,1704297600000,0.669568814651234,0.0001,2024,4h,20,50,30,2.0,2024-01
COMPUSDT,1705910400000,-0.2728311210073525,0.0001,2024,4h,20,50,30,2.0,2024-01
COMPUSDT,1707062400000,-0.5058420614044515,0.0001,2024,4h,20,50,30,2.0,2024-02
COMPUSDT,1712016000000,-0.1023892753072968,0.00021754,2024,4h,20,50,30,2.0,2024-04
COMPUSDT,1712721600000,5.445209214265287,0.0001,2024,4h,20,50,30,2.0,2024-04
COMPUSDT,1715140800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
COMPUSDT,1717776000000,0.154393470995244,0.0001,2024,4h,20,50,30,2.0,2024-06
COMPUSDT,1719950400000,1.851727977447698,0.0001,2024,4h,20,50,30,2.0,2024-07
COMPUSDT,1721808000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-07
COMPUSDT,1728820800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
COMPUSDT,1729180800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
COMPUSDT,1729670400000,0.8678188444700823,0.0001,2024,4h,20,50,30,2.0,2024-10
COMPUSDT,1730419200000,1.0612860502804236,0.0001,2024,4h,20,50,30,2.0,2024-11
COMPUSDT,1736294400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
COMPUSDT,1737532800000,1.7286453304919691,0.0001,2025,4h,20,50,30,2.0,2025-01
COMPUSDT,1747987200000,0.2993671173082193,0.0001,2025,4h,20,50,30,2.0,2025-05
COMPUSDT,1759968000000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-10
COTIUSDT,1620172800000,-1.0,0.00055591,2021,4h,20,50,30,2.0,2021-05
COTIUSDT,1620633600000,-1.0,0.00077989,2021,4h,20,50,30,2.0,2021-05
COTIUSDT,1621396800000,2.5169754574467014,0.0001,2021,4h,20,50,30,2.0,2021-05
COTIUSDT,1622923200000,0.3023102151135954,0.0001,2021,4h,20,50,30,2.0,2021-06
COTIUSDT,1631030400000,-1.0,0.00051574,2021,4h,20,50,30,2.0,2021-09
COTIUSDT,1635350400000,-1.0,0.00087864,2021,4h,20,50,30,2.0,2021-10
COTIUSDT,1638590400000,-0.2841285466820764,0.0001,2021,4h,20,50,30,2.0,2021-12
COTIUSDT,1640952000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-12
COTIUSDT,1641456000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-01
COTIUSDT,1642780800000,1.1579620417869505,0.0001,2022,4h,20,50,30,2.0,2022-01
COTIUSDT,1662480000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-09
COTIUSDT,1667923200000,1.5187009437410386,0.0001,2022,4h,20,50,30,2.0,2022-11
COTIUSDT,1669608000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-11
COTIUSDT,1669924800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-12
COTIUSDT,1670356800000,0.3244806451338892,0.0001,2022,4h,20,50,30,2.0,2022-12
COTIUSDT,1677067200000,0.3282038906441676,0.0001,2023,4h,20,50,30,2.0,2023-02
COTIUSDT,1680854400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-04
COTIUSDT,1684440000000,0.6489775961079849,0.0001,2023,4h,20,50,30,2.0,2023-05
COTIUSDT,1685822400000,5.279773369745871,0.0001,2023,4h,20,50,30,2.0,2023-06
COTIUSDT,1687996800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-06
COTIUSDT,1689782400000,1.3434652719051663,0.0001,2023,4h,20,50,30,2.0,2023-07
COTIUSDT,1692129600000,2.744881830687797,0.0001,2023,4h,20,50,30,2.0,2023-08
COTIUSDT,1695283200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-09
COTIUSDT,1696291200000,0.9441264060419072,0.0001,2023,4h,20,50,30,2.0,2023-10
COTIUSDT,1704283200000,1.4230847476727893,0.00044247,2024,4h,20,50,30,2.0,2024-01
COTIUSDT,1706947200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-02
COTIUSDT,1714089600000,1.4754608194461016,0.0001,2024,4h,20,50,30,2.0,2024-04
COTIUSDT,1715385600000,-0.3974661819585745,0.0001,2024,4h,20,50,30,2.0,2024-05
COTIUSDT,1717848000000,0.2336196289355113,0.0001,2024,4h,20,50,30,2.0,2024-06
COTIUSDT,1724817600000,0.7026748395967004,0.0001,2024,4h,20,50,30,2.0,2024-08
COTIUSDT,1727784000000,0.8047747637994658,0.0001,2024,4h,20,50,30,2.0,2024-10
COTIUSDT,1729094400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
COTIUSDT,1729742400000,0.6921224411997053,0.0001,2024,4h,20,50,30,2.0,2024-10
COTIUSDT,1731657600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-11
COTIUSDT,1732132800000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-11
COTIUSDT,1736294400000,0.9314444014862048,0.0001,2025,4h,20,50,30,2.0,2025-01
COTIUSDT,1737316800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-01
COTIUSDT,1739937600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-02
COTIUSDT,1740326400000,2.04175408354896,0.0001,2025,4h,20,50,30,2.0,2025-02
COTIUSDT,1741291200000,1.0626425595534972,0.0001,2025,4h,20,50,30,2.0,2025-03
COTIUSDT,1744632000000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-04
COTIUSDT,1749686400000,1.537818957648386,0.0001,2025,4h,20,50,30,2.0,2025-06
COTIUSDT,1751659200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
COTIUSDT,1753401600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
COTIUSDT,1753747200000,1.5924684513760514,0.0001,2025,4h,20,50,30,2.0,2025-07
COTIUSDT,1754956800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-08
COTIUSDT,1755288000000,-0.0746440300457928,0.0001,2025,4h,20,50,30,2.0,2025-08
COTIUSDT,1756137600000,-0.2214595134366582,0.0001,2025,4h,20,50,30,2.0,2025-08
COTIUSDT,1758470400000,3.941454994058708,0.0001,2025,4h,20,50,30,2.0,2025-09
COTIUSDT,1767081600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-12
COTIUSDT,1767945600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
COTIUSDT,1768492800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
COTIUSDT,1768766400000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
COTIUSDT,1772928000000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-03
COTIUSDT,1778846400000,1.4638513629156555,0.0001,2026,4h,20,50,30,2.0,2026-05
COTIUSDT,1780430400000,2.60818996593184,0.0001,2026,4h,20,50,30,2.0,2026-06
CRVUSDT,1608537600000,1.5280776573796138,0.00064908,2020,4h,20,50,30,2.0,2020-12
CRVUSDT,1614888000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-03
CRVUSDT,1615550400000,-1.0,0.0004459,2021,4h,20,50,30,2.0,2021-03
CRVUSDT,1615780800000,-1.0,0.00111982,2021,4h,20,50,30,2.0,2021-03
CRVUSDT,1618833600000,0.635607752825134,0.0001,2021,4h,20,50,30,2.0,2021-04
CRVUSDT,1621180800000,2.456865564245516,0.0001,2021,4h,20,50,30,2.0,2021-05
CRVUSDT,1623427200000,0.1879059385016061,0.0001,2021,4h,20,50,30,2.0,2021-06
CRVUSDT,1628064000000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-08
CRVUSDT,1641513600000,0.4194107543155818,0.0001,2022,4h,20,50,30,2.0,2022-01
CRVUSDT,1652083200000,3.4870761252830054,0.0001,2022,4h,20,50,30,2.0,2022-05
CRVUSDT,1662508800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-09
CRVUSDT,1679644800000,-0.4871752031650474,0.0001,2023,4h,20,50,30,2.0,2023-03
CRVUSDT,1685030400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-05
CRVUSDT,1685980800000,3.796642035710857,0.0001,2023,4h,20,50,30,2.0,2023-06
CRVUSDT,1701100800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-11
CRVUSDT,1705104000000,0.1074474939291023,0.0001,2024,4h,20,50,30,2.0,2024-01
CRVUSDT,1711944000000,1.411639950962795,0.00064003,2024,4h,20,50,30,2.0,2024-04
CRVUSDT,1715126400000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-05
CRVUSDT,1715400000000,0.0942087833003248,0.0001,2024,4h,20,50,30,2.0,2024-05
CRVUSDT,1717156800000,-0.1622390500266624,0.0001,2024,4h,20,50,30,2.0,2024-05
CRVUSDT,1719144000000,1.3922676685136126,0.0001,2024,4h,20,50,30,2.0,2024-06
CRVUSDT,1721361600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-07
CRVUSDT,1726387200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-09
CRVUSDT,1727726400000,1.2989920971754758,0.0001,2024,4h,20,50,30,2.0,2024-09
CRVUSDT,1729123200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
CRVUSDT,1729641600000,1.2869882094001317,0.0001,2024,4h,20,50,30,2.0,2024-10
CRVUSDT,1730505600000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-11
CRVUSDT,1736280000000,0.838406873515293,0.0001,2025,4h,20,50,30,2.0,2025-01
CRVUSDT,1737403200000,0.3337469531915336,0.0001,2025,4h,20,50,30,2.0,2025-01
CRVUSDT,1749729600000,1.2213555114565793,0.0001,2025,4h,20,50,30,2.0,2025-06
CRVUSDT,1756094400000,1.1159238507855098,0.0001,2025,4h,20,50,30,2.0,2025-08
CRVUSDT,1757937600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-09
CRVUSDT,1758513600000,0.6292746506230634,0.0001,2025,4h,20,50,30,2.0,2025-09
CRVUSDT,1760011200000,3.656660869848838,0.0001,2025,4h,20,50,30,2.0,2025-10
CRVUSDT,1763049600000,0.4687930724115505,0.0001,2025,4h,20,50,30,2.0,2025-11
CRVUSDT,1771171200000,0.0,0.0001,2026,4h,20,50,30,2.0,2026-02
CRVUSDT,1772280000000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-02
CRVUSDT,1772884800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-03
CRVUSDT,1773936000000,0.775195557123396,0.0001,2026,4h,20,50,30,2.0,2026-03
CRVUSDT,1775995200000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
CRVUSDT,1776974400000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
CRVUSDT,1777305600000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-04
CTSIUSDT,1642435200000,4.202949537123084,0.0001,2022,4h,20,50,30,2.0,2022-01
CTSIUSDT,1646395200000,1.421750847335289,0.0001,2022,4h,20,50,30,2.0,2022-03
CTSIUSDT,1649246400000,1.535376528201661,0.0001,2022,4h,20,50,30,2.0,2022-04
CTSIUSDT,1650628800000,1.2655743073403392,0.0001,2022,4h,20,50,30,2.0,2022-04
CTSIUSDT,1657526400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
CTSIUSDT,1658678400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
CTSIUSDT,1659556800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-08
CTSIUSDT,1664726400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-10
CTSIUSDT,1665460800000,0.8249646608543196,0.0001,2022,4h,20,50,30,2.0,2022-10
CTSIUSDT,1667419200000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-11
CTSIUSDT,1673164800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-01
CTSIUSDT,1676016000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-02
CTSIUSDT,1677340800000,-0.0078332139306029,0.0001,2023,4h,20,50,30,2.0,2023-02
CTSIUSDT,1679731200000,0.0413544345015038,0.0001,2023,4h,20,50,30,2.0,2023-03
CTSIUSDT,1680436800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-04
CTSIUSDT,1684857600000,0.7681928995570907,0.0001,2023,4h,20,50,30,2.0,2023-05
CTSIUSDT,1685966400000,3.9498484424508895,0.0001,2023,4h,20,50,30,2.0,2023-06
CTSIUSDT,1688731200000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-07
CTSIUSDT,1692172800000,2.869434480631044,0.0001,2023,4h,20,50,30,2.0,2023-08
CTSIUSDT,1695513600000,-0.4799848383912154,0.0001,2023,4h,20,50,30,2.0,2023-09
CTSIUSDT,1696478400000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-10
CTSIUSDT,1696852800000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-10
CTSIUSDT,1696953600000,-0.3856515251329153,0.0001,2023,4h,20,50,30,2.0,2023-10
CTSIUSDT,1697616000000,-1.0,0.0001,2023,4h,20,50,30,2.0,2023-10
CTSIUSDT,1702886400000,-1.0,0.00031467,2023,4h,20,50,30,2.0,2023-12
CTSIUSDT,1705262400000,1.4183439591785636,0.0001,2024,4h,20,50,30,2.0,2024-01
CTSIUSDT,1711929600000,2.3310197380570568,0.00043832,2024,4h,20,50,30,2.0,2024-04
CTSIUSDT,1714003200000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-04
CTSIUSDT,1715184000000,0.6828598784109702,0.0001,2024,4h,20,50,30,2.0,2024-05
CTSIUSDT,1717819200000,1.6329393258892049,0.0001,2024,4h,20,50,30,2.0,2024-06
CTSIUSDT,1721822400000,-0.1416717789700846,0.0001,2024,4h,20,50,30,2.0,2024-07
CTSIUSDT,1724817600000,0.6254846620188937,0.0001,2024,4h,20,50,30,2.0,2024-08
CTSIUSDT,1729944000000,-1.0,0.0001,2024,4h,20,50,30,2.0,2024-10
CTSIUSDT,1736308800000,1.0399857188521795,0.0001,2025,4h,20,50,30,2.0,2025-01
CTSIUSDT,1737316800000,0.1189888654994205,0.0001,2025,4h,20,50,30,2.0,2025-01
CTSIUSDT,1742587200000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-03
CTSIUSDT,1743105600000,2.2523992988571035,0.0001,2025,4h,20,50,30,2.0,2025-03
CTSIUSDT,1744732800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-04
CTSIUSDT,1749758400000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-06
CTSIUSDT,1750176000000,2.397886909020883,0.0001,2025,4h,20,50,30,2.0,2025-06
CTSIUSDT,1751385600000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-07
CTSIUSDT,1758499200000,0.9957536544984792,0.0001,2025,4h,20,50,30,2.0,2025-09
CTSIUSDT,1759622400000,0.8189013990061847,0.0001,2025,4h,20,50,30,2.0,2025-10
CTSIUSDT,1762963200000,0.7302819208308561,0.0001,2025,4h,20,50,30,2.0,2025-11
CTSIUSDT,1764086400000,0.2276663653992107,0.0001,2025,4h,20,50,30,2.0,2025-11
CTSIUSDT,1767052800000,-1.0,0.0001,2025,4h,20,50,30,2.0,2025-12
CTSIUSDT,1768204800000,-1.0,0.0001,2026,4h,20,50,30,2.0,2026-01
CTSIUSDT,1768852800000,0.8723769248980536,0.0001,2026,4h,20,50,30,2.0,2026-01
CTSIUSDT,1774036800000,0.5769419817547472,0.0001,2026,4h,20,50,30,2.0,2026-03
CTSIUSDT,1778702400000,1.844207412590075,0.0001,2026,4h,20,50,30,2.0,2026-05
DASHUSDT,1586966400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-04
DASHUSDT,1588550400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-05
DASHUSDT,1590105600000,-0.0222357146474126,0.0001,2020,4h,20,50,30,2.0,2020-05
DASHUSDT,1591891200000,0.2864478912345821,0.0001,2020,4h,20,50,30,2.0,2020-06
DASHUSDT,1593043200000,0.7090471336298114,0.0001,2020,4h,20,50,30,2.0,2020-06
DASHUSDT,1594886400000,-0.5224779267700184,0.0001,2020,4h,20,50,30,2.0,2020-07
DASHUSDT,1599033600000,3.1962016706536343,0.00065574,2020,4h,20,50,30,2.0,2020-09
DASHUSDT,1600070400000,0.9411208220016808,0.0001,2020,4h,20,50,30,2.0,2020-09
DASHUSDT,1602849600000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-10
DASHUSDT,1603742400000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-10
DASHUSDT,1608724800000,-1.0,0.0001,2020,4h,20,50,30,2.0,2020-12
DASHUSDT,1622793600000,0.9397455627832568,0.0001,2021,4h,20,50,30,2.0,2021-06
DASHUSDT,1625587200000,0.6497224854797947,0.0001,2021,4h,20,50,30,2.0,2021-07
DASHUSDT,1631030400000,0.0036294804803656,0.0004267,2021,4h,20,50,30,2.0,2021-09
DASHUSDT,1634054400000,-1.0,0.0001,2021,4h,20,50,30,2.0,2021-10
DASHUSDT,1635336000000,-1.0,0.00046514,2021,4h,20,50,30,2.0,2021-10
DASHUSDT,1636228800000,-1.0,0.00010837,2021,4h,20,50,30,2.0,2021-11
DASHUSDT,1637078400000,0.0633172777353377,0.0001,2021,4h,20,50,30,2.0,2021-11
DASHUSDT,1637942400000,0.034981701808222,0.0002108,2021,4h,20,50,30,2.0,2021-11
DASHUSDT,1640779200000,-0.6179947257600921,0.0001,2021,4h,20,50,30,2.0,2021-12
DASHUSDT,1642348800000,2.834972696483629,0.0001,2022,4h,20,50,30,2.0,2022-01
DASHUSDT,1644710400000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-02
DASHUSDT,1645257600000,3.24404423242567,0.0001,2022,4h,20,50,30,2.0,2022-02
DASHUSDT,1646424000000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-03
DASHUSDT,1647604800000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-03
DASHUSDT,1658793600000,-1.0,0.0001,2022,4h,20,50,30,2.0,2022-07
