symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,vol_filtered,month,year
VET/USDT,2024-02-12 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03148,0.04288451625180175,0.02874448317745289,0.002735516822547111,chandelier_stop,9,4.169053598136058,-0.230303829538651,7.300265834741025,True,2024-02,2024
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.428,4.080859043298142,3.094010083851906,0.3339899161480942,chandelier_stop,5,1.9547268098018222,-0.4730681746988471,4.407318690865212,True,2024-02,2024
SC/USDT,2024-02-15 00:00:00+00:00,2024-02-24 00:00:00+00:00,0.0111,0.015958834820818252,0.009656569375161973,0.001443430624838028,chandelier_stop,10,3.366171354001497,-0.15726422600010456,8.317684129327125,True,2024-02,2024
MTL/USDT,2024-02-16 00:00:00+00:00,2024-02-28 00:00:00+00:00,1.619,1.494050470886441,1.494050470886441,0.12494952911355905,initial_stop,13,-0.9999999999999991,-1.3525461136104497,1.7046882970356558,True,2024-02,2024
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,119.03,106.15600391475388,106.15600391475388,12.87399608524612,initial_stop,7,-1.0,-1.0897937133970925,1.8401434832770576,True,2024-03,2024
BTC/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,47132.77,61314.216327295006,44376.815086778035,2755.954913221964,chandelier_stop,26,5.145746855022239,-0.12074580698091253,7.934538368204001,True,2024-03,2024
ETH/USDT,2024-02-14 00:00:00+00:00,2024-03-05 00:00:00+00:00,2774.81,3235.2526489991915,2598.924412257242,175.8855877427582,chandelier_stop,21,2.6178532016654645,-0.3172516902386006,5.954040995852533,True,2024-03,2024
HBAR/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0898,0.09915498519278348,0.08174228952481578,0.008057710475184226,chandelier_stop,17,1.1609979313099599,-0.0372314196351352,4.753211240085456,True,2024-03,2024
ICX/USDT,2024-02-17 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.2439,0.2931899359652092,0.22298448928241646,0.020915510717583546,chandelier_stop,18,2.3566211999677082,-0.6980465453193962,5.550904377505609,True,2024-03,2024
ZRX/USDT,2024-02-20 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.3684,0.33201953612054597,0.33201953612054597,0.03638046387945403,initial_stop,15,-1.0000000000000002,-1.2204352354362094,2.685507263561209,True,2024-03,2024
QTUM/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.322,5.0800625807991135,3.0746815682819126,0.24731843171808743,chandelier_stop,20,7.108498014426553,-0.7844138370614289,12.041156735922348,True,2024-03,2024
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.01892,0.027553961711813353,0.016712030039113788,0.0022079699608862128,chandelier_stop,26,3.9103619454804273,-0.41214328823330143,6.9702035229786,True,2024-03,2024
IOST/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.00919,0.010837256195322553,0.008478716638997219,0.0007112833610027808,chandelier_stop,17,2.315893054211503,-0.5904819696722221,5.356515010598011,True,2024-03,2024
FET/USDT,2024-02-16 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.7074,1.4797822434506283,0.6248008229045525,0.08259917709544747,chandelier_stop,19,9.35096777729519,-0.24818649193455405,15.305237224568883,True,2024-03,2024
ARDR/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0899,0.11109975436624314,0.08358796304394123,0.006312036956058767,chandelier_stop,20,3.3586232960651525,-0.06337098511694352,6.1469855563435605,True,2024-03,2024
JST/USDT,2024-02-14 00:00:00+00:00,2024-03-07 00:00:00+00:00,0.0327,0.04313573780900975,0.030945028958662964,0.0017549710413370368,chandelier_stop,23,5.946387469196762,-0.16524489189238137,10.478805385865202,True,2024-03,2024
MTL/USDT,2024-03-04 00:00:00+00:00,2024-03-07 00:00:00+00:00,2.094,3.0487473572140122,1.8527008794402213,0.24129912055977848,chandelier_stop,4,3.956696381649212,-0.4558657310677969,7.401601778973511,True,2024-03,2024
TRX/USDT,2024-02-15 00:00:00+00:00,2024-03-10 00:00:00+00:00,0.13104,0.13377,0.12489825779511993,0.006141742204880063,midline_exit,25,0.44449928195143484,-0.03744865745378053,2.1459708923516074,True,2024-03,2024
ZRX/USDT,2024-03-06 00:00:00+00:00,2024-03-12 00:00:00+00:00,0.5295,0.8337629534939971,0.45642531416364684,0.07307468583635315,chandelier_stop,7,4.16372578289803,-0.5569644198148922,7.6551817308218935,True,2024-03,2024
IOST/USDT,2024-03-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.01407,0.012032084216430514,0.012032084216430514,0.002037915783569484,initial_stop,4,-1.0000000000000004,-1.310162088898196,0.26006962813335033,True,2024-03,2024
DUSK/USDT,2024-03-13 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.4227,0.3596382032806188,0.3596382032806188,0.06306179671938121,initial_stop,3,-1.0000000000000002,-1.1845523579419674,0.1474743899445818,True,2024-03,2024
ETC/USDT,2024-02-27 00:00:00+00:00,2024-03-15 00:00:00+00:00,28.13,31.034625542897743,25.306119518715985,2.823880481284015,chandelier_stop,18,1.0285936540688911,-0.545348859559298,4.086575220333964,True,2024-03,2024
ZRX/USDT,2024-03-14 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.339,1.1281467317703588,1.1281467317703588,0.21085326822964112,initial_stop,3,-1.0,-1.317029621269877,0.28313528408286553,True,2024-03,2024
NEAR/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,3.381,6.614663766267736,2.964994820881437,0.4160051791185627,chandelier_stop,34,7.773133433384809,-0.711529603134193,13.531081540683699,True,2024-03,2024
ADA/USDT,2024-02-15 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.6087,0.6591,0.5492811115998363,0.05941888840016378,midline_exit,31,0.8482151274957389,-0.6849673747832665,3.3945434765057643,True,2024-03,2024
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,38.0,51.929095588018995,33.315142585787314,4.684857414212688,chandelier_stop,53,2.9732165477996397,-0.6766481281549813,5.846495971660861,True,2024-04,2024
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,0.5692,0.4615609008943199,0.4615609008943199,0.10763909910568012,initial_stop,12,-1.0000000000000002,-1.1036881670977394,1.0832494973366693,True,2024-04,2024
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,143.82,174.37,123.4002630268665,20.419736973133503,midline_exit,30,1.4961015433350107,-0.35896642594584616,3.249797002150942,True,2024-04,2024
DEXE/USDT,2024-02-28 00:00:00+00:00,2024-04-12 00:00:00+00:00,5.74,13.58056935386886,5.146941433007744,0.593058566992256,chandelier_stop,45,13.220565033961039,-0.33386247332059166,21.23399053801112,True,2024-04,2024
FET/USDT,2024-03-06 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.428,2.0168643073034573,2.0168643073034573,0.41113569269654265,initial_stop,38,-0.9999999999999999,-1.3328932752245286,2.5587659225113213,True,2024-04,2024
VET/USDT,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.0481,0.04061749407242488,0.04061749407242488,0.0074825059275751135,initial_stop,2,-1.0000000000000002,-1.0370857136781195,0.4610754783749376,True,2024-04,2024
QTUM/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,5.083,4.3849129708895855,4.3849129708895855,0.6980870291104145,initial_stop,5,-1.0000000000000002,-1.4181612875139307,0.9368459414485962,True,2024-04,2024
JST/USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,0.04261,0.0381769680354287,0.0381769680354287,0.0044330319645713,initial_stop,3,-1.0000000000000004,-2.1520259894905975,2.1948860458850636,True,2024-04,2024
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,0.1563,0.14001704491111294,0.14001704491111294,0.01628295508888704,initial_stop,2,-1.0000000000000009,-2.370577072115376,1.5599134101484604,True,2024-04,2024
BTC/USDT,2024-05-20 00:00:00+00:00,2024-05-23 00:00:00+00:00,71446.62,66340.61665757609,66340.61665757609,5106.003342423914,initial_stop,4,-0.9999999999999989,-1.005573176448915,0.10426550166480582,True,2024-05,2024
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,0.5782,0.5146,0.5001680296857777,0.07803197031422236,midline_exit,14,-0.8150505458710449,-0.8932236328177958,0.489542937928833,True,2024-05,2024
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.052,7.285,6.829785494893947,1.2222145051060518,midline_exit,16,-0.62754941689507,-0.6815497578534463,0.3829115086139413,True,2024-05,2024
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,40.13,35.218644501270916,35.218644501270916,4.9113554987290895,initial_stop,12,-0.9999999999999994,-1.0037962027541552,0.34002832831631513,True,2024-05,2024
VTHO/USDT,2024-05-26 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.003608,0.0031519451183518316,0.0031519451183518316,0.00045605488164816854,initial_stop,7,-1.0,-1.0744320907807297,0.19734466973523565,True,2024-06,2024
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,32.36,29.089004464160773,29.089004464160773,3.270995535839226,initial_stop,14,-1.0000000000000002,-1.1678401753061147,0.605320300289558,True,2024-06,2024
ZEC/USDT,2024-05-24 00:00:00+00:00,2024-06-04 00:00:00+00:00,27.75,25.077694077350923,25.077694077350923,2.6723059226490764,initial_stop,12,-1.0000000000000002,-1.0178475364465918,0.33678778779482776,True,2024-06,2024
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,3661.78,3678.32,3390.1479483391827,271.6320516608177,midline_exit,19,0.06089119416825368,-0.6029479915886712,1.1604668818450394,True,2024-06,2024
DUSK/USDT,2024-05-25 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.4271,0.36501933408241205,0.36501933408241205,0.06208066591758794,initial_stop,14,-0.9999999999999998,-1.0003114348424953,1.245154169296697,True,2024-06,2024
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,13.852,12.512699655215483,12.512699655215483,1.3393003447845166,initial_stop,7,-1.0000000000000002,-1.352198561773219,1.2304932246285283,True,2024-06,2024
NEAR/USDT,2024-07-16 00:00:00+00:00,2024-07-25 00:00:00+00:00,6.246,5.386847859979396,5.386847859979396,0.8591521400206047,initial_stop,10,-1.0000000000000002,-1.2954632225827987,0.28283698390621675,True,2024-07,2024
ZEC/USDT,2024-07-14 00:00:00+00:00,2024-08-05 00:00:00+00:00,29.36,25.60688874443068,25.60688874443068,3.753111255569318,initial_stop,23,-1.0000000000000004,-1.0684468769875868,1.4467996364196005,True,2024-08,2024
ZEC/USDT,2024-08-09 00:00:00+00:00,2024-08-26 00:00:00+00:00,40.81,36.74,34.68449371624898,6.125506283751021,midline_exit,18,-0.6644348746807083,-0.7199404907474019,0.7476932987807475,True,2024-08,2024
JST/USDT,2024-08-20 00:00:00+00:00,2024-08-27 00:00:00+00:00,0.03167,0.029874286962762793,0.029874286962762793,0.0017957130372372049,initial_stop,8,-0.9999999999999994,-1.0079561502681809,1.587113275284159,True,2024-08,2024
TRX/USDT,2024-08-19 00:00:00+00:00,2024-09-03 00:00:00+00:00,0.1432,0.15380251981436316,0.13700909389972546,0.0061909061002745356,chandelier_stop,16,1.7125958046582221,-0.17767996835733146,4.328930138160483,True,2024-09,2024
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,0.108,0.09909492749368606,0.09909492749368606,0.008905072506313939,initial_stop,2,-0.9999999999999996,-2.5255268819039904,0.078606883829827,True,2024-09,2024
AVAX/USDT,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,29.16,26.10818102843543,26.10818102843543,3.0518189715645727,initial_stop,6,-0.9999999999999997,-1.3631214822245166,0.5537681021537103,True,2024-10,2024
NEAR/USDT,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,5.177,4.566118011346165,4.566118011346165,0.6108819886538346,initial_stop,10,-0.9999999999999997,-1.0722201868210013,1.136062304814926,True,2024-10,2024
SOL/USDT,2024-09-20 00:00:00+00:00,2024-10-02 00:00:00+00:00,146.66,140.18,131.03801196099894,15.621988039001053,midline_exit,13,-0.41479995912315093,-0.5152993319353956,0.967866571287354,True,2024-10,2024
TRX/USDT,2024-10-03 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.1577,0.1567,0.15237272057478551,0.0053272794252144885,midline_exit,17,-0.1877130745699037,-0.8634801430215548,1.1825923697903922,True,2024-10,2024
QTUM/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,2.841,2.5782947180834186,2.5782947180834186,0.2627052819165817,initial_stop,2,-0.9999999999999996,-1.0011218582331824,0.19032734947398813,True,2024-11,2024
VET/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,0.02844,0.025748703698140064,0.025748703698140064,0.002691296301859935,initial_stop,2,-1.0000000000000002,-1.0589692402246398,0.523911097795349,True,2024-11,2024
DEXE/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,9.825,8.980026507461277,8.980026507461277,0.8449734925387229,initial_stop,2,-0.9999999999999992,-1.203588052146373,0.0,True,2024-11,2024
FET/USDT,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,1.58,1.35731688027867,1.35731688027867,0.22268311972133023,initial_stop,3,-0.9999999999999997,-1.6750259313179152,0.3008759715772124,True,2024-11,2024
HBAR/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.06464,0.058077271462981514,0.058077271462981514,0.006562728537018488,initial_stop,2,-1.0000000000000002,-1.2555753225995108,0.030475129189307257,True,2024-11,2024
TRX/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1811274518966782,0.1811274518966782,0.006172548103321807,initial_stop,2,-0.9999999999999982,-2.2357055415369587,0.7938374748935599,True,2024-11,2024
ADA/USDT,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.4065,0.5493994077596334,0.3692800695235712,0.0372199304764288,chandelier_stop,7,3.839324951187937,-0.07254177977870961,6.808180368861168,True,2024-11,2024
SC/USDT,2024-11-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.005387,0.004820035854240999,0.004820035854240999,0.0005669641457590012,initial_stop,3,-0.9999999999999994,-1.1023624768428806,0.02116535955538304,True,2024-11,2024
JST/USDT,2024-11-11 00:00:00+00:00,2024-11-15 00:00:00+00:00,0.03129,0.039231391583860936,0.029698756908268883,0.0015912430917311136,chandelier_stop,5,4.990684091656603,-0.6347238867828912,9.15007900154349,True,2024-11,2024
HBAR/USDT,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.09015,0.11953144247570974,0.07857588947975361,0.011574110520246384,chandelier_stop,5,2.5385486361404026,-0.6246700329457447,5.8293896435476364,True,2024-11,2024
ADA/USDT,2024-11-15 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.7071,0.9130011242266032,0.6120794267149605,0.09502057328503942,chandelier_stop,12,2.166910986833853,-0.18732785316506254,4.705296806185381,True,2024-11,2024
TRX/USDT,2024-11-16 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.2002,0.18695220880937696,0.18695220880937696,0.013247791190623028,initial_stop,11,-0.9999999999999999,-1.0492315133890855,1.8569133258540667,True,2024-11,2024
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-11-26 00:00:00+00:00,33.85,44.431385639652625,30.067773045096274,3.782226954903728,chandelier_stop,48,2.7976601525547427,-0.20622770904551788,6.252929896059603,True,2024-11,2024
SOL/USDT,2024-11-06 00:00:00+00:00,2024-12-02 00:00:00+00:00,186.59,222.35441867462563,168.65111237380876,17.938887626191253,chandelier_stop,27,1.9936809583671524,-0.04180861241947801,4.336946728313851,True,2024-12,2024
TRX/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.4334,0.41431748849310934,0.41431748849310934,0.019082511506890665,initial_stop,2,-1.0,-5.843046391442631,0.869906458277558,True,2024-12,2024
JST/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.06488,0.06045172776469957,0.06045172776469957,0.004428272235300421,initial_stop,2,-1.0000000000000002,-2.6443722015671347,4.29287067052018,True,2024-12,2024
HBAR/USDT,2024-12-01 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.20863,0.2942161199858735,0.1712360728997836,0.037393927100216405,chandelier_stop,4,2.288770573802027,-0.03503242642820535,4.90908589269132,True,2024-12,2024
VET/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,0.03151,0.06219542399222959,0.02759946704162239,0.003910532958377613,chandelier_stop,21,7.846864946245137,-0.8720039023567598,12.399844347589221,True,2024-12,2024
QTUM/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.221,4.536156564025276,2.8471276361065083,0.3738723638934919,chandelier_stop,21,3.5176618842037115,-0.9281242303826788,6.742942895662056,True,2024-12,2024
NEAR/USDT,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.562,6.432035549725963,4.90936659521432,0.6526334047856803,chandelier_stop,29,1.3331152578861265,-0.9454005809013376,4.1095046320541115,True,2024-12,2024
ZRX/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4026,0.6835711362106596,0.346824374124557,0.05577562587544299,chandelier_stop,24,5.037525474624322,-0.7781176691216339,9.133021673976048,True,2024-12,2024
CELR/USDT,2024-11-18 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.01537,0.025049032504095153,0.01315105695139793,0.0022189430486020704,chandelier_stop,22,4.362001318687708,-0.7931704245896694,7.69285178849185,True,2024-12,2024
ETH/USDT,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,2895.47,3542.2863117932684,2652.8964032138574,242.5735967861422,chandelier_stop,33,2.6664745065536337,-0.037390714076750924,4.915044406300826,True,2024-12,2024
AVAX/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,30.36,44.35098488840447,27.217434392699715,3.142565607300283,chandelier_stop,31,4.45208999166253,-0.21320159504182387,8.092114271512829,True,2024-12,2024
IOST/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.006254,0.009477172228646004,0.005505666761538487,0.0007483332384615132,chandelier_stop,24,4.3071349273118935,-0.8939867503084417,7.894878506460792,True,2024-12,2024
ETC/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,21.76,31.256099849552303,20.014810802736246,1.745189197263755,chandelier_stop,31,5.441301071792694,-0.33807222788511887,10.434398762352568,True,2024-12,2024
ARDR/USDT,2024-11-25 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.11472,0.10856,0.09845991108570247,0.01626008891429753,midline_exit,15,-0.3788417168237929,-0.7386183472489865,1.5418119871383908,True,2024-12,2024
ICX/USDT,2024-11-18 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1717,0.23829952187685682,0.15125236104081094,0.020447638959189055,chandelier_stop,22,3.257076379809972,-0.8509539920343975,6.025145506818263,True,2024-12,2024
MTL/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.226,1.395,1.041136662141505,0.18486333785849499,midline_exit,24,0.9141888378612008,-0.6707657745253772,3.2240032388477844,True,2024-12,2024
DUSK/USDT,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.3195,0.27569997872852336,0.27569997872852336,0.04380002127147665,initial_stop,7,-0.9999999999999999,-2.009131444356333,0.26484005402878935,True,2024-12,2024
ADA/USDT,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.2022,1.0135883473012093,1.0135883473012093,0.18861165269879065,initial_stop,8,-1.0,-1.5492149918575706,0.65849590002981,True,2024-12,2024
SC/USDT,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.005699,0.006695,0.004989998933594783,0.0007090010664052174,midline_exit,24,1.4047933736544673,-0.6050766639535802,3.79689132718657,True,2024-12,2024
ZEC/USDT,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,74.59,63.89653634208193,63.89653634208193,10.693463657918073,initial_stop,8,-1.0,-2.2995355655220386,0.4432614306862322,True,2024-12,2024
DEXE/USDT,2024-12-02 00:00:00+00:00,2024-12-15 00:00:00+00:00,9.942,8.749573079443522,8.749573079443522,1.1924269205564788,initial_stop,14,-0.9999999999999997,-1.4189548817049367,1.2998700157462484,True,2024-12,2024
VTHO/USDT,2024-11-23 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.00294,0.002855,0.0024081553043585973,0.0005318446956414027,midline_exit,26,-0.15982109194017685,-0.8536326557745916,3.006516776615797,True,2024-12,2024
FET/USDT,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.677,1.432,1.3996665945935802,0.2773334054064199,midline_exit,21,-0.8834132319579873,-0.9230766831887536,1.867787976139743,True,2024-12,2024
BTC/USDT,2024-10-15 00:00:00+00:00,2024-12-19 00:00:00+00:00,67074.14,96528.86099662626,62842.4513696874,4231.6886303126,chandelier_stop,66,6.960512355666963,-0.4287035645781874,9.754701634782302,True,2024-12,2024
MTL/USDT,2025-01-09 00:00:00+00:00,2025-01-10 00:00:00+00:00,1.466,1.2590894561092414,1.2590894561092414,0.20691054389075852,initial_stop,2,-1.0000000000000002,-1.1019254780963503,0.004833006482879271,True,2025-01,2025
ARDR/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.11224,0.09775895337720926,0.09775895337720926,0.014481046622790752,initial_stop,5,-0.9999999999999997,-1.3983795872965343,1.0883191257181912,True,2025-01,2025
DEXE/USDT,2024-12-23 00:00:00+00:00,2025-01-13 00:00:00+00:00,13.007,13.646,9.963230829023795,3.043769170976205,midline_exit,22,0.20993707607435275,-0.6465667695059867,2.9088933827266295,True,2025-01,2025
IOST/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.008273,0.007004552992955618,0.007004552992955618,0.0012684470070443827,initial_stop,5,-1.0000000000000004,-1.6208796966541792,0.005518559278490535,True,2025-01,2025
VET/USDT,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,0.0561,0.04697882462822352,0.04697882462822352,0.00912117537177648,initial_stop,3,-1.0,-1.2827294206186557,0.07126274558992586,True,2025-01,2025
SOL/USDT,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,261.97,234.82173249694037,234.82173249694037,27.148267503059667,initial_stop,3,-0.9999999999999996,-1.1982348411858632,1.2472250760083996,True,2025-01,2025
VTHO/USDT,2025-01-21 00:00:00+00:00,2025-01-23 00:00:00+00:00,0.006744,0.008531398407289219,0.006197783383939594,0.0005462166160604065,chandelier_stop,3,3.2723252181174014,-0.9117262004803712,5.955512711169974,True,2025-01,2025
HBAR/USDT,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.36278,0.3033361641162981,0.3033361641162981,0.059443835883701876,initial_stop,12,-1.0000000000000002,-1.2026478260902558,0.6495206681402268,True,2025-01,2025
BTC/USDT,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,104077.48,96720.0766356226,96720.0766356226,7357.403364377405,initial_stop,17,-0.9999999999999997,-1.0774834010573284,0.748976198135402,True,2025-02,2025
DEXE/USDT,2025-02-03 00:00:00+00:00,2025-02-09 00:00:00+00:00,23.976,19.02602430092938,19.02602430092938,4.94997569907062,initial_stop,7,-1.0,-1.0674799880314751,0.024646585643421627,True,2025-02,2025
ADA/USDT,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,1.135,1.0063325112852122,1.0063325112852122,0.12866748871478778,initial_stop,2,-1.0000000000000004,-2.4264093681974446,0.3085472514972412,True,2025-03,2025
HBAR/USDT,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.25265,0.20798127360686755,0.20798127360686755,0.04466872639313244,initial_stop,9,-0.9999999999999999,-1.2176304182328812,0.7871278820567776,True,2025-03,2025
ZEC/USDT,2025-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,40.64,35.34732065674171,35.34732065674171,5.292679343258295,initial_stop,7,-0.9999999999999994,-3.7655785864651747,0.13225815406551095,True,2025-04,2025
VTHO/USDT,2025-04-14 00:00:00+00:00,2025-04-16 00:00:00+00:00,0.003024,0.0026355119766922484,0.0026355119766922484,0.0003884880233077518,initial_stop,3,-0.9999999999999999,-1.5367269109531076,0.715594775954712,True,2025-04,2025
ARDR/USDT,2025-04-15 00:00:00+00:00,2025-04-17 00:00:00+00:00,0.10223,0.13716715323067957,0.08519908099886861,0.01703091900113139,chandelier_stop,3,2.051395654477521,-0.1109746338335851,5.017345217502558,True,2025-04,2025
JST/USDT,2025-04-27 00:00:00+00:00,2025-04-28 00:00:00+00:00,0.03896,0.03735153538217596,0.03735153538217596,0.001608464617824039,initial_stop,2,-0.9999999999999999,-2.070297327711744,3.1334229824826374,True,2025-04,2025
ETC/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,20.7,18.809116254123992,18.809116254123992,1.8908837458760053,initial_stop,6,-1.0000000000000009,-1.1476115359988377,0.16394450514269243,True,2025-05,2025
ETH/USDT,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2341.9655627067386,2341.9655627067386,241.26443729326118,initial_stop,9,-1.0000000000000009,-1.0777386129392168,0.6435677041422667,True,2025-05,2025
HBAR/USDT,2025-05-09 00:00:00+00:00,2025-05-29 00:00:00+00:00,0.20247,0.1795973283817865,0.1795973283817865,0.02287267161821353,initial_stop,21,-0.9999999999999996,-1.0383570575589374,1.1533414390907255,True,2025-05,2025
BTC/USDT,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,93442.99,103985.48,87119.00367839301,6323.986321606987,midline_exit,39,1.6670640105560888,-0.2819392562422459,2.9312223425697668,True,2025-05,2025
SOL/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,156.2,150.20529450533934,14.254705494660657,midline_exit,23,-0.5794577799656362,-0.6482070080971514,1.631040361283415,True,2025-05,2025
ADA/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.7693,0.6876127004673095,0.6876127004673095,0.08168729953269052,initial_stop,23,-0.9999999999999997,-1.0674854046938262,1.1629714844714854,True,2025-05,2025
ZEC/USDT,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,40.49,45.27,34.91611522853209,5.573884771467907,midline_exit,38,0.8575706524232949,-0.269112129421536,2.924351806380691,True,2025-06,2025
ETH/USDT,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,2816.4,2542.6566488505496,2542.6566488505496,273.74335114945035,initial_stop,4,-1.0000000000000007,-1.386042796680952,0.22948502579594376,True,2025-06,2025
ICX/USDT,2025-06-04 00:00:00+00:00,2025-06-14 00:00:00+00:00,0.1464,0.1278,0.12428586327388588,0.022114136726114116,midline_exit,11,-0.8410909379083136,-0.8501349264879732,1.7454897958742415,True,2025-06,2025
TRX/USDT,2025-05-09 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.2602,0.2635,0.24715182527517116,0.013048174724828821,midline_exit,45,0.2529089370424044,-0.12262251492964896,2.690031421269192,True,2025-06,2025
