symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,month
SC/USDT,2022-04-02 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.0141,0.012223996174075916,0.012223996174075916,0.0018760038259240833,initial_stop,5,-1.0000000000000002,-1.6524486555740365,0.33048973111480767,2022-04
ZEC/USDT,2022-03-09 00:00:00+00:00,2022-04-06 00:00:00+00:00,141.5,161.0,116.5158657014907,24.984134298509296,midline_exit,29,0.7804953242331669,-0.44428195379426405,3.0059076333287607,2022-04
ARDR/USDT,2022-03-28 00:00:00+00:00,2022-04-06 00:00:00+00:00,0.2362,0.2154,0.20829263652546046,0.027907363474539544,midline_exit,10,-0.7453230047681233,-0.8026555435964411,1.9242233344253965,2022-04
FET/USDT,2022-03-30 00:00:00+00:00,2022-04-08 00:00:00+00:00,0.4706,0.4014,0.3839226864518017,0.08667731354819828,midline_exit,10,-0.7983634606017213,-0.8364357065552711,0.8006708694473907,2022-04
SOL/USDT,2022-03-31 00:00:00+00:00,2022-04-11 00:00:00+00:00,122.77,106.43179135064918,106.43179135064918,16.33820864935082,initial_stop,12,-1.0,-1.509957457972618,1.26941701168837,2022-04
ETH/USDT,2022-03-28 00:00:00+00:00,2022-04-11 00:00:00+00:00,3332.92,3029.854870280691,3029.854870280691,303.0651297193091,initial_stop,15,-0.9999999999999997,-1.2634907894374072,0.816392173620086,2022-04
MTL/USDT,2022-04-19 00:00:00+00:00,2022-04-21 00:00:00+00:00,3.099,2.452451648255007,2.452451648255007,0.6465483517449935,initial_stop,3,-0.9999999999999997,-1.0037919024128508,0.20570773963160116,2022-04
NEAR/USDT,2022-03-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,12.896,14.275,10.938836354169585,1.957163645830417,midline_exit,33,0.7045910560099818,-0.4951042300751802,3.521422449616241,2022-04
ETC/USDT,2022-07-28 00:00:00+00:00,2022-08-01 00:00:00+00:00,40.81,35.40990900873107,35.40990900873107,5.40009099126893,initial_stop,5,-1.0000000000000004,-1.3221999428424858,0.8425783949486423,2022-08
HBAR/USDT,2023-01-21 00:00:00+00:00,2023-01-24 00:00:00+00:00,0.0717,0.06229276188784669,0.06229276188784669,0.00940723811215331,initial_stop,4,-1.0000000000000004,-1.0630112558840088,0.19134202605912115,2023-01
CELR/USDT,2023-01-24 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.01594,0.01609,0.013708318246504099,0.0022316817534958995,midline_exit,17,0.0672138846701721,-0.30022201819343314,2.052263945262577,2023-02
AVAX/USDT,2023-01-28 00:00:00+00:00,2023-02-09 00:00:00+00:00,20.54,17.56158915746675,17.56158915746675,2.97841084253325,initial_stop,13,-1.0000000000000002,-1.0408235008180844,0.755436411884094,2023-02
SC/USDT,2023-02-08 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.00489,0.004237425126222406,0.004237425126222406,0.000652574873777594,initial_stop,2,-1.0000000000000002,-1.1492934069901233,0.015323912093201006,2023-02
FET/USDT,2023-01-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.1578,0.4380973624490867,0.13557135768865064,0.02222864231134936,chandelier_stop,34,12.609738306238086,-0.8682491593355619,20.26664488500886,2023-02
BTC/USDT,2023-01-21 00:00:00+00:00,2023-02-09 00:00:00+00:00,22783.55,21796.35,21387.355432729997,1396.1945672700033,midline_exit,20,-0.7070647767454684,-0.7846685739095389,1.0539003907436377,2023-02
VET/USDT,2023-02-08 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.0258,0.02302971255476244,0.02302971255476244,0.0027702874452375575,initial_stop,2,-1.0000000000000002,-1.0829201154404913,0.27433976257825793,2023-02
ETH/USDT,2023-01-15 00:00:00+00:00,2023-02-10 00:00:00+00:00,1552.52,1513.06,1450.6104870111749,101.9095129888252,midline_exit,27,-0.38720624643086055,-0.6134854162913678,1.5912155327224613,2023-02
DUSK/USDT,2023-01-25 00:00:00+00:00,2023-02-11 00:00:00+00:00,0.1399,0.18985006798106732,0.12111764530010637,0.018782354699893627,chandelier_stop,18,2.659414582419222,-0.4046351014786787,6.554023814740182,2023-02
MTL/USDT,2023-02-05 00:00:00+00:00,2023-02-13 00:00:00+00:00,1.059,0.9231143532136803,0.9231143532136803,0.1358856467863196,initial_stop,9,-1.0000000000000004,-1.015559797989593,3.760514904149873,2023-02
QTUM/USDT,2023-02-20 00:00:00+00:00,2023-02-24 00:00:00+00:00,3.721,3.2678293696112606,3.2678293696112606,0.4531706303887395,initial_stop,5,-1.0,-1.308557881368684,1.3460713450841446,2023-02
HBAR/USDT,2023-02-12 00:00:00+00:00,2023-02-24 00:00:00+00:00,0.0868,0.0771,0.0728691420880302,0.0139308579119698,midline_exit,13,-0.6962959540105191,-0.8470404388993947,0.43069852825392874,2023-02
CELR/USDT,2023-02-12 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.02147,0.01901,0.017331486590934166,0.004138513409065834,midline_exit,20,-0.594416341532474,-0.8312163475088251,0.9737796164129551,2023-03
VTHO/USDT,2023-02-17 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.001702,0.001486,0.0014100151277603547,0.00029198487223964516,midline_exit,15,-0.7397643526638569,-0.7637381974261109,1.0206008198788397,2023-03
VET/USDT,2023-02-18 00:00:00+00:00,2023-03-03 00:00:00+00:00,0.02714,0.02542,0.023567829468960765,0.003572170531039235,midline_exit,14,-0.4814999690117279,-0.9350057537785881,1.5144853676473544,2023-03
IOST/USDT,2023-02-21 00:00:00+00:00,2023-03-04 00:00:00+00:00,0.01255,0.010491383708402838,0.010491383708402838,0.002058616291597162,initial_stop,12,-1.0000000000000002,-1.0783942636913797,0.20887816819247437,2023-03
TRX/USDT,2023-01-15 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.06231,0.06532,0.05790523076558445,0.0044047692344155445,midline_exit,53,0.6833502142364545,-0.7991338053529276,2.4428067459083835,2023-03
CELR/USDT,2023-03-22 00:00:00+00:00,2023-04-02 00:00:00+00:00,0.02325,0.02143,0.01912535385762623,0.00412464614237377,midline_exit,12,-0.4412499732528747,-0.574594745389733,1.6365040216796185,2023-04
ICX/USDT,2023-04-02 00:00:00+00:00,2023-04-06 00:00:00+00:00,0.2648,0.36842055090059517,0.21680909359843292,0.047990906401567064,chandelier_stop,5,2.1591705318825074,-0.11460504525541554,4.665467205943186,2023-04
ARDR/USDT,2023-04-06 00:00:00+00:00,2023-04-07 00:00:00+00:00,0.1276,0.11664008585293019,0.11664008585293019,0.010959914147069797,initial_stop,2,-1.0000000000000004,-2.609509492156595,0.1733590222062086,2023-04
AVAX/USDT,2023-04-17 00:00:00+00:00,2023-04-19 00:00:00+00:00,20.51,18.646126577674725,18.646126577674725,1.863873422325277,initial_stop,3,-0.9999999999999999,-1.0515735545790448,0.5633429756673437,2023-04
HBAR/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,0.0705,0.0624,0.059223249287445656,0.011276750712554339,midline_exit,19,-0.7182920157117879,-0.9133836743001749,0.656217397070029,2023-04
VET/USDT,2023-04-15 00:00:00+00:00,2023-04-19 00:00:00+00:00,0.0257,0.023193415329800154,0.023193415329800154,0.002506584670199846,initial_stop,5,-1.0,-1.0731734028300475,0.3590542983446246,2023-04
ZRX/USDT,2023-04-01 00:00:00+00:00,2023-04-20 00:00:00+00:00,0.3113,0.26603664370330793,0.26603664370330793,0.045263356296692106,initial_stop,20,-0.9999999999999997,-1.0980184428707986,1.75859694270655,2023-04
ETH/USDT,2023-04-05 00:00:00+00:00,2023-04-21 00:00:00+00:00,1908.69,1848.78,1751.568324241624,157.12167575837614,midline_exit,17,-0.3812968497874889,-0.5389453720581628,1.48197248327519,2023-04
FET/USDT,2023-04-15 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.4072,0.3476119554400725,0.3476119554400725,0.05958804455992749,initial_stop,7,-1.0000000000000002,-1.312343786031685,0.6847011057556618,2023-04
BTC/USDT,2023-03-18 00:00:00+00:00,2023-04-21 00:00:00+00:00,26907.49,27262.84,24350.852629391404,2556.637370608597,midline_exit,35,0.13899116240932086,-0.15620126834997275,1.6007393332538957,2023-04
ADA/USDT,2023-04-01 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.3919,0.3824,0.3447369074664539,0.0471630925335461,midline_exit,21,-0.20142869115808854,-0.44738372457217535,1.4799708045089013,2023-04
TRX/USDT,2023-05-02 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.06922,0.0778301008704788,0.06561156794465749,0.00360843205534252,chandelier_stop,35,2.386105859394242,-0.673422684071944,4.5947934575772935,2023-06
JST/USDT,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.02543,0.023315159997674147,0.023315159997674147,0.002114840002325854,initial_stop,2,-1.0000000000000002,-1.1632085629619957,0.1749541334536329,2023-06
MTL/USDT,2023-06-05 00:00:00+00:00,2023-06-07 00:00:00+00:00,1.431,1.2773518592074138,1.2773518592074138,0.15364814079258635,initial_stop,3,-0.9999999999999994,-1.2300832214763737,8.909967884662196,2023-06
ETH/USDT,2023-05-29 00:00:00+00:00,2023-06-10 00:00:00+00:00,1892.6,1775.5142908283242,1775.5142908283242,117.08570917167583,initial_stop,13,-0.999999999999999,-1.5165813253916376,0.208394347803999,2023-06
ETC/USDT,2023-07-01 00:00:00+00:00,2023-07-10 00:00:00+00:00,20.88,18.37252885518087,18.37252885518087,2.507471144819127,initial_stop,10,-1.0000000000000004,-1.1086867363335218,0.003988081785373007,2023-07
BTC/USDT,2023-06-21 00:00:00+00:00,2023-07-24 00:00:00+00:00,29993.89,29176.5,28130.54549661694,1863.3445033830594,midline_exit,34,-0.4386682111203585,-0.6075044083070922,0.9715380042247853,2023-07
SOL/USDT,2023-07-14 00:00:00+00:00,2023-07-24 00:00:00+00:00,26.67,23.38040046262473,23.38040046262473,3.28959953737527,initial_stop,11,-1.0000000000000002,-1.1490760370838378,0.7447715055173018,2023-07
TRX/USDT,2023-07-01 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.07726,0.07792,0.07244189534264935,0.004818104657350651,midline_exit,31,0.13698332579660577,-0.4358560366255568,3.555339955902773,2023-07
HBAR/USDT,2023-08-15 00:00:00+00:00,2023-08-17 00:00:00+00:00,0.0677,0.06091307959145057,0.06091307959145057,0.006786920408549424,initial_stop,3,-1.0000000000000002,-2.239601923260024,0.26521601722816224,2023-08
FET/USDT,2023-09-04 00:00:00+00:00,2023-09-10 00:00:00+00:00,0.2674,0.2317461007626881,0.2317461007626881,0.03565389923731192,initial_stop,7,-1.0000000000000004,-1.4696849747408065,0.1234086620011352,2023-09
JST/USDT,2023-09-30 00:00:00+00:00,2023-10-04 00:00:00+00:00,0.02498,0.02289640398706937,0.02289640398706937,0.002083596012930629,initial_stop,5,-1.0,-1.0462680800265953,0.3647540095505566,2023-10
MTL/USDT,2023-09-09 00:00:00+00:00,2023-10-09 00:00:00+00:00,1.248,1.2,1.1236057136008173,0.12439428639918264,midline_exit,31,-0.38586981274981963,-0.7235058989059119,3.368321907128631,2023-10
BTC/USDT,2023-10-02 00:00:00+00:00,2023-10-11 00:00:00+00:00,27494.51,26875.52,26225.827676528297,1268.6823234717028,midline_exit,10,-0.4878999167468137,-0.7534194985741978,0.6309617350145543,2023-10
SOL/USDT,2023-10-02 00:00:00+00:00,2023-10-12 00:00:00+00:00,23.37,21.198859399666457,21.198859399666457,2.1711406003335436,initial_stop,11,-1.0000000000000002,-1.123833251345009,0.6448223573291026,2023-10
TRX/USDT,2023-09-07 00:00:00+00:00,2023-10-12 00:00:00+00:00,0.07917,0.08481,0.07617016619006509,0.0029998338099349246,midline_exit,36,1.880104151543762,-0.7267069238236541,3.973553455035758,2023-10
VTHO/USDT,2023-09-14 00:00:00+00:00,2023-10-15 00:00:00+00:00,0.001302,0.001097,0.0010705472252079773,0.0002314527747920226,midline_exit,32,-0.8857098394443856,-0.9332357332682314,0.33700179256908325,2023-10
ARDR/USDT,2023-10-20 00:00:00+00:00,2023-10-22 00:00:00+00:00,0.1042,0.08773063095791955,0.08773063095791955,0.016469369042080455,initial_stop,3,-0.9999999999999996,-1.2143756053373098,2.1433729434203523,2023-10
SOL/USDT,2023-10-20 00:00:00+00:00,2023-11-02 00:00:00+00:00,27.03,38.89616026278571,24.497640416848252,2.5323595831517474,chandelier_stop,14,4.685811739270147,-0.1500576784309038,7.8464370274264175,2023-11
JST/USDT,2023-10-26 00:00:00+00:00,2023-11-04 00:00:00+00:00,0.02755,0.03268738803507425,0.024662840773749296,0.0028871592262507055,chandelier_stop,10,1.7793920017863754,0.0,4.3121972237629915,2023-11
QTUM/USDT,2023-10-28 00:00:00+00:00,2023-11-09 00:00:00+00:00,3.092,2.8317797549973527,2.8317797549973527,0.26022024500264757,initial_stop,13,-0.9999999999999993,-1.1374979682960051,1.8138481116071414,2023-11
CELR/USDT,2023-11-06 00:00:00+00:00,2023-11-09 00:00:00+00:00,0.01582,0.01406339103847038,0.01406339103847038,0.0017566089615296218,initial_stop,4,-0.9999999999999998,-1.6053658280010132,0.15939802547527726,2023-11
NEAR/USDT,2023-11-02 00:00:00+00:00,2023-11-09 00:00:00+00:00,1.524,1.3787813021026138,1.3787813021026138,0.14521869789738617,initial_stop,8,-1.0,-1.6251350784508571,1.0742418315183626,2023-11
DEXE/USDT,2023-10-27 00:00:00+00:00,2023-11-10 00:00:00+00:00,2.312,4.064612085313608,2.122142978158735,0.18985702184126468,chandelier_stop,15,9.23122078033505,-0.3265615324559166,17.845007612268528,2023-11
IOST/USDT,2023-11-02 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.00842,0.009888258931539391,0.007609536303862844,0.0008104636961371563,chandelier_stop,12,1.8116282549575358,-0.3578198522428611,4.096420377401026,2023-11
ICX/USDT,2023-10-22 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.2015,0.27346808945189316,0.18193370633784683,0.019566293662153178,chandelier_stop,23,3.6781666826916775,-0.5417479765472122,7.012058715309181,2023-11
MTL/USDT,2023-10-24 00:00:00+00:00,2023-11-14 00:00:00+00:00,1.402,1.5879245072928994,1.2625198437071912,0.13948015629280883,chandelier_stop,22,1.3329817820291985,-0.5520498545926124,4.896753905022785,2023-11
TRX/USDT,2023-10-24 00:00:00+00:00,2023-11-14 00:00:00+00:00,0.09236,0.10417345490289667,0.0883617572983644,0.003998242701635592,chandelier_stop,22,2.9546617813030847,-0.09003955659138232,5.1947821955639295,2023-11
AVAX/USDT,2023-11-07 00:00:00+00:00,2023-11-14 00:00:00+00:00,12.81,16.07354948111415,11.44238420190652,1.3676157980934798,chandelier_stop,8,2.386305778028953,-0.665391553145688,5.074524592122059,2023-11
ZRX/USDT,2023-11-12 00:00:00+00:00,2023-11-17 00:00:00+00:00,0.497,0.42767493087371855,0.42767493087371855,0.06932506912628142,initial_stop,6,-1.0000000000000004,-1.3112139828438976,1.925710304836747,2023-11
DUSK/USDT,2023-11-11 00:00:00+00:00,2023-11-17 00:00:00+00:00,0.174,0.15611278852246327,0.15611278852246327,0.017887211477536708,initial_stop,7,-1.0000000000000007,-1.3417407196275344,0.7715009137858327,2023-11
SC/USDT,2023-10-28 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.003405,0.004660718088807259,0.0031379929724755454,0.00026700702752445454,chandelier_stop,25,4.702940220149263,-0.8876170870757099,9.07841273869839,2023-11
VTHO/USDT,2023-11-09 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.001475,0.001288837047590469,0.001288837047590469,0.000186162952409531,initial_stop,13,-0.9999999999999996,-1.1173007158934114,0.4297310445743888,2023-11
ARDR/USDT,2023-11-16 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.1164,0.0995275843588474,0.0995275843588474,0.016872415641152598,initial_stop,6,-1.0000000000000004,-1.1853667207687253,3.947271180159854,2023-11
ETC/USDT,2023-11-01 00:00:00+00:00,2023-11-21 00:00:00+00:00,17.76,18.06,16.339399807539657,1.4206001924603433,midline_exit,21,0.21117834672429964,-0.7320849353109142,2.8720255154505008,2023-11
VET/USDT,2023-11-05 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.02053,0.01929,0.018859881112988953,0.0016701188870110455,midline_exit,17,-0.7424621143104271,-0.772400102790687,1.5088746194050646,2023-11
ADA/USDT,2023-11-02 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.323,0.5443322314536676,0.29884109705041845,0.024158902949581545,chandelier_stop,40,9.161518298888703,-0.4801542530390819,13.427762041886048,2023-12
ICX/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.2824,0.24838242522883916,0.24838242522883916,0.03401757477116082,initial_stop,4,-1.0000000000000002,-1.4080956776674252,0.09406902230763699,2023-12
ZEC/USDT,2023-12-09 00:00:00+00:00,2023-12-11 00:00:00+00:00,33.47,30.304648588922266,30.304648588922266,3.1653514110777334,initial_stop,3,-0.9999999999999999,-1.4437575505855176,0.24325893084263742,2023-12
ETH/USDT,2023-10-24 00:00:00+00:00,2023-12-11 00:00:00+00:00,1784.98,2160.845424692455,1680.3173729148352,104.66262708516486,chandelier_stop,49,3.5912095383064475,-0.3852377980842313,5.904877578671057,2023-12
QTUM/USDT,2023-12-09 00:00:00+00:00,2023-12-11 00:00:00+00:00,3.49,3.1075745388011553,3.1075745388011553,0.382425461198845,initial_stop,3,-0.9999999999999997,-1.5689331932008197,0.28502286343148214,2023-12
ETC/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,22.26,20.21521989316082,20.21521989316082,2.0447801068391804,initial_stop,4,-1.0,-1.8143760239016196,0.5672981638075144,2023-12
BTC/USDT,2023-10-24 00:00:00+00:00,2023-12-11 00:00:00+00:00,33922.73,40967.64734138104,31731.94914149105,2190.78085850895,chandelier_stop,49,3.215710651304403,-0.24273536895969441,4.919373819677714,2023-12
VTHO/USDT,2023-12-05 00:00:00+00:00,2023-12-12 00:00:00+00:00,0.001641,0.0023850122791125015,0.0014484311933276425,0.00019256880667235755,chandelier_stop,8,3.8636178515577897,-0.15059552219867908,8.371033854629975,2023-12
IOST/USDT,2023-12-05 00:00:00+00:00,2023-12-15 00:00:00+00:00,0.00967,0.011350017312442486,0.00860494760828064,0.0010650523917193602,chandelier_stop,11,1.5774034455998553,-0.7511367574214126,4.196976632092141,2023-12
DEXE/USDT,2023-12-07 00:00:00+00:00,2023-12-16 00:00:00+00:00,4.749,3.868127661578562,3.868127661578562,0.8808723384214379,initial_stop,10,-0.9999999999999998,-1.0046858794385107,1.397478324959105,2023-12
HBAR/USDT,2023-11-03 00:00:00+00:00,2023-12-18 00:00:00+00:00,0.0548,0.07397877503198785,0.04984847474257533,0.0049515252574246675,chandelier_stop,46,3.8733065136302876,-0.12117478328527576,6.805983661189615,2023-12
SOL/USDT,2023-11-11 00:00:00+00:00,2023-12-28 00:00:00+00:00,56.34,99.87846776435894,48.53809226960798,7.801907730392027,chandelier_stop,48,5.580489960776713,-0.6690671282442497,8.97472803058665,2023-12
AVAX/USDT,2023-11-16 00:00:00+00:00,2023-12-31 00:00:00+00:00,21.71,37.946825040306194,18.408898982023274,3.3011010179767277,chandelier_stop,46,4.918608958612809,-0.851231145214173,8.557750837117569,2023-12
SC/USDT,2023-12-09 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.007259,0.006126526335272964,0.006126526335272964,0.0011324736647270357,initial_stop,26,-1.0,-1.356322930803188,0.8750755367356511,2024-01
DUSK/USDT,2023-12-27 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.2041,0.17738503408532283,0.17738503408532283,0.026714965914677164,initial_stop,8,-1.0000000000000004,-1.7331109516618493,0.8347381041481471,2024-01
NEAR/USDT,2023-11-20 00:00:00+00:00,2024-01-03 00:00:00+00:00,1.997,3.475320698871485,1.6589409973217453,0.3380590026782548,chandelier_stop,45,4.372966515192811,-0.7957190841505822,7.773790903894905,2024-01
VET/USDT,2023-12-05 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.02481,0.03126210844541262,0.02244206362785962,0.002367936372140378,chandelier_stop,30,2.7247811728912965,-0.3462930886351476,5.895428679691065,2024-01
HBAR/USDT,2023-12-22 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.0907,0.07979945324324249,0.07979945324324249,0.01090054675675751,initial_stop,13,-1.0000000000000004,-1.1650791729439598,0.9816021378346746,2024-01
FET/USDT,2023-10-24 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.2747,0.6105540115691294,0.24901404567530286,0.025685954324697145,chandelier_stop,72,13.07539549917382,-0.20244527161679807,20.26399305318149,2024-01
SC/USDT,2024-01-07 00:00:00+00:00,2024-01-10 00:00:00+00:00,0.009217,0.007915847870535925,0.007915847870535925,0.0013011521294640747,initial_stop,4,-1.0,-1.165889803081542,0.9245652162868141,2024-01
BTC/USDT,2024-01-09 00:00:00+00:00,2024-01-12 00:00:00+00:00,46110.0,42485.54088100427,42485.54088100427,3624.459118995731,initial_stop,4,-0.9999999999999992,-1.2719139183662096,0.7889397855292436,2024-01
ETC/USDT,2024-01-11 00:00:00+00:00,2024-01-17 00:00:00+00:00,29.62,25.967219464980843,25.967219464980843,3.6527805350191582,initial_stop,7,-0.9999999999999999,-1.0758927240011116,0.7829651884588231,2024-01
CELR/USDT,2023-12-08 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.01839,0.01729,0.01609465567626641,0.002295344323733589,midline_exit,43,-0.47923093220748203,-0.9105387711942163,2.971231779686388,2024-01
ETH/USDT,2024-01-11 00:00:00+00:00,2024-01-22 00:00:00+00:00,2618.01,2376.83471873576,2376.83471873576,241.1752812642405,initial_stop,12,-0.9999999999999992,-1.3036991119148316,0.4117752013366256,2024-01
SC/USDT,2024-01-17 00:00:00+00:00,2024-01-25 00:00:00+00:00,0.010892,0.008927784741881401,0.008927784741881401,0.0019642152581185986,initial_stop,9,-1.0000000000000004,-1.6708962963375142,1.3939409077916243,2024-01
VTHO/USDT,2024-02-13 00:00:00+00:00,2024-02-16 00:00:00+00:00,0.002713,0.00562518652166023,0.002395165927912508,0.00031783407208749203,chandelier_stop,4,9.162600165971428,-0.08494998608131499,13.70841071689955,2024-02
DUSK/USDT,2024-01-25 00:00:00+00:00,2024-02-17 00:00:00+00:00,0.2361,0.2972,0.19255619371361576,0.043543806286384254,midline_exit,24,1.4031846365967648,-0.00918615146708219,2.8109623489270694,2024-02
VET/USDT,2024-02-12 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03148,0.04288451625180175,0.02874448317745289,0.002735516822547111,chandelier_stop,9,4.169053598136058,-0.230303829538651,7.300265834741025,2024-02
AVAX/USDT,2024-02-10 00:00:00+00:00,2024-02-23 00:00:00+00:00,40.2,35.39263240108822,35.39263240108822,4.807367598911782,initial_stop,14,-1.0,-1.0525510886967344,0.7072477671084771,2024-02
SOL/USDT,2024-02-10 00:00:00+00:00,2024-02-23 00:00:00+00:00,109.01,99.9,96.27234433909895,12.737655660901057,midline_exit,14,-0.7152022509105542,-0.8141215523537269,0.7599514587062745,2024-02
DEXE/USDT,2024-02-21 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.525,4.080859043298142,3.1834379350053412,0.34156206499465885,chandelier_stop,4,1.6274027483316524,-0.21372396844228436,4.02562269326221,2024-02
SC/USDT,2024-02-16 00:00:00+00:00,2024-02-24 00:00:00+00:00,0.01298,0.011322528705507545,0.011322528705507545,0.0016574712944924547,initial_stop,9,-1.0000000000000004,-1.2712135691286273,6.109306407686988,2024-02
MTL/USDT,2024-02-16 00:00:00+00:00,2024-02-28 00:00:00+00:00,1.619,1.494050470886441,1.494050470886441,0.12494952911355905,initial_stop,13,-0.9999999999999991,-1.3525461136104497,1.7046882970356558,2024-02
TRX/USDT,2024-01-14 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.11121,0.13553934019208788,0.10445090079415208,0.006759099205847922,chandelier_stop,48,3.599494466812725,-0.7486204664109878,4.883786876724635,2024-03
MTL/USDT,2024-03-02 00:00:00+00:00,2024-03-03 00:00:00+00:00,1.948,1.7241974696466473,1.7241974696466473,0.22380253035335254,initial_stop,2,-1.0000000000000004,-1.0634374849302717,0.0,2024-03
HBAR/USDT,2024-02-10 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0788,0.09954321629867754,0.07011553812070608,0.008684461879293918,chandelier_stop,25,2.3885436526740857,-0.2993852740834855,5.676805389352263,2024-03
ICX/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.2451,0.2931899359652092,0.22337845433367243,0.021721545666327582,chandelier_stop,17,2.2139278992358955,-0.7273883839902302,5.289678817751733,2024-03
ARDR/USDT,2024-02-16 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.093,0.11109975436624314,0.08663882282651686,0.006361177173483141,chandelier_stop,19,2.8453466823236426,-0.47161082268005994,5.61216878989271,2024-03
FET/USDT,2024-02-13 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.6673,1.4797822434506283,0.5837818652936242,0.08351813470637585,chandelier_stop,22,9.728213474918551,-0.2969414976422694,15.61696755543594,2024-03
ZEC/USDT,2024-03-03 00:00:00+00:00,2024-03-05 00:00:00+00:00,31.6,27.22220856622889,27.22220856622889,4.377791433771111,initial_stop,3,-1.0000000000000002,-1.2197931493049738,0.7766473235275111,2024-03
CELR/USDT,2024-02-10 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0189,0.027553961711813353,0.016609742179177087,0.002290257820822912,chandelier_stop,25,3.7785971662805626,-0.38860253719391846,6.728500110290218,2024-03
ADA/USDT,2024-02-10 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.5515,0.6659694493284085,0.49627097161829153,0.055229028381708456,chandelier_stop,25,2.07263195972356,-0.3784241840278688,4.4740964532672844,2024-03
BTC/USDT,2024-02-08 00:00:00+00:00,2024-03-05 00:00:00+00:00,45288.65,61314.216327295006,42518.113939607116,2770.5360603928834,chandelier_stop,27,5.78428361081229,-0.016794583786576132,8.558397899588265,2024-03
SOL/USDT,2024-02-29 00:00:00+00:00,2024-03-05 00:00:00+00:00,125.68,111.98128934941433,111.98128934941433,13.698710650585683,initial_stop,6,-0.9999999999999999,-1.5096311271539882,1.2439126889121825,2024-03
IOST/USDT,2024-02-19 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0094,0.010837256195322553,0.008620951164783133,0.0007790488352168677,chandelier_stop,16,1.8448858792304808,-0.8086784441756133,4.621019681003501,2024-03
ZRX/USDT,2024-02-19 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.3654,0.3286056542836649,0.3286056542836649,0.03679434571633511,initial_stop,16,-1.0,-1.1251728817023148,2.736833555251766,2024-03
ETH/USDT,2024-02-13 00:00:00+00:00,2024-03-05 00:00:00+00:00,2639.99,3235.2526489991915,2465.362443969337,174.6275560306627,chandelier_stop,22,3.4087555396736473,-0.12363455396586276,6.768977513448364,2024-03
QTUM/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.322,5.0800625807991135,3.0746815682819126,0.24731843171808743,chandelier_stop,20,7.108498014426553,-0.7844138370614289,12.041156735922348,2024-03
JST/USDT,2024-02-15 00:00:00+00:00,2024-03-07 00:00:00+00:00,0.0341,0.04313573780900975,0.032206098318758467,0.0018939016812415342,chandelier_stop,22,4.770964564056163,-0.7708953503029276,8.970898631264918,2024-03
MTL/USDT,2024-03-05 00:00:00+00:00,2024-03-07 00:00:00+00:00,2.48,3.0487473572140122,2.205650816623063,0.2743491833769372,chandelier_stop,3,2.073078367551005,-0.45562373636905806,5.10298584733345,2024-03
