trade_id,symbol,timeframe,side,filter_mode,keltner_n,keltner_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r
31,ALCX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,17.63,24.09,15.743333333333332,1.8866666666666665,midline_exit,29,3.4240282685512375,36.64208735110608,-0.265017667844523,6.424028268551238
33,ALGO/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,0.1454,0.416,0.13125333333333333,0.014146666666666662,midline_exit,29,19.128180961357213,186.10729023383766,-0.4311969839773796,33.11734213006599
44,ANKR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.702400+00:00,0.03039,0.04447,0.027238,0.003152000000000001,midline_exit,28,4.467005076142131,46.33102994406055,-0.8978426395939081,10.663071065989843
46,APE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,1.894,1.5570666666666666,1.5570666666666666,0.3369333333333333,initial_stop,6,-1.0,-17.789510735656457,-1.9796201028888005,0.8132172536604677
74,ATOM/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:53.702400+00:00,6.122,8.395,5.2661333333333324,0.855866666666667,midline_exit,23,2.65578750584203,37.128389415223786,-0.637949836423119,5.323259074622214
81,AVA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:53.011200+00:00,1970-01-01 00:28:53.702400+00:00,0.688,0.6877,0.5951599999999999,0.09283999999999998,midline_exit,8,-0.0032313657906071418,-0.043604651162787444,-0.6074967686342084,1.572598018095649
83,AVAX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,31.89,45.02,28.532666666666668,3.3573333333333335,midline_exit,29,3.910841938046069,41.1727814361869,-0.38721207307386835,7.118745035742652
88,AXS/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,8.342,6.864800000000001,6.864800000000001,1.4772,initial_stop,15,-0.9999999999999999,-17.707983696955164,-1.0763606823720557,1.3613593284592467
94,BCH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,441.3,551.5,391.0866666666667,50.21333333333332,midline_exit,29,2.194636218799788,24.97167459777929,-0.7587626128518329,3.95711630377058
107,DOGE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:49.209600+00:00,1970-01-01 00:28:53.702400+00:00,0.13716,0.41403,0.12360133333333334,0.013558666666666667,midline_exit,52,20.42014947389124,201.85914260717408,-0.691070901760253,25.60576261185957
112,DOT/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,8.515,8.468,6.963133333333333,1.551866666666667,midline_exit,16,-0.030286107053870987,-0.5519671168526252,-0.6540510353123123,2.019503393762349
130,LTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:53.097600+00:00,1970-01-01 00:28:53.702400+00:00,132.93,112.62333333333333,112.62333333333333,20.306666666666676,initial_stop,7,-0.9999999999999998,-15.276210536874046,-1.5940577806959944,0.6958305975049239
135,NEAR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.702400+00:00,5.562,6.503,4.864133333333333,0.6978666666666667,midline_exit,28,1.348395108903324,16.918374685364967,-0.8841230416507451,3.84314100114635
153,TRX/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.628800+00:00,1970-01-01 00:28:53.702400+00:00,0.1912,0.2629,0.17732,0.013879999999999997,midline_exit,24,5.165706051873201,37.5,-0.3530259365994248,18.645533141210382
102,BTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:53.788800+00:00,75571.99,96593.0,70275.99666666667,5295.9933333333365,midline_exit,34,3.9692289391099402,27.815874638209202,-0.21827633217061035,5.384449753839061
115,ETH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.110400+00:00,1970-01-01 00:28:53.788800+00:00,3126.21,3628.25,2859.534,266.67600000000004,midline_exit,31,1.882584109556165,16.05906193122022,-0.41889783857564994,3.605573804916827
82,AVA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.134400+00:00,2.65,2.134253333333333,2.134253333333333,0.5157466666666667,initial_stop,2,-1.0000000000000002,-19.46213836477988,-1.1245831286678214,1.4542023215532174
42,AMP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:54.393600+00:00,0.005227,0.009287,0.0042074,0.0010196,midline_exit,31,3.9819537073362103,77.67361775396976,-0.9268340525696348,9.094743036484896
125,LINK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:54.480000+00:00,14.25,24.86,12.656666666666666,1.593333333333333,midline_exit,38,6.658995815899583,74.45614035087719,-0.9665271966527194,10.474895397489542
159,UNI/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:52.665600+00:00,1970-01-01 00:28:54.480000+00:00,13.53,14.807,11.2272,2.3027999999999995,midline_exit,21,0.5545422963348972,9.438285291943838,-0.5293555671356608,2.579468473163106
163,XRP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:54.480000+00:00,0.5884,2.3103,0.5456533333333333,0.04274666666666673,midline_exit,38,40.28150343106668,292.64106050305907,-0.42342482844666196,54.29195258889573
8,AAVE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.566400+00:00,367.11,300.7633333333333,300.7633333333333,66.34666666666666,initial_stop,7,-1.0000000000000004,-18.07269392461842,-1.0271804662379427,0.49346864951768504
27,AGLD/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:54.739200+00:00,1970-01-01 00:28:54.825600+00:00,2.161,1.7326000000000001,1.7326000000000001,0.42839999999999995,initial_stop,1,-0.9999999999999999,-19.824155483572415,-1.300186741363212,0.10737628384687167
28,AGLD/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:55.084800+00:00,1970-01-01 00:28:55.430400+00:00,2.302,1.7548000000000001,1.7548000000000001,0.5471999999999999,initial_stop,4,-1.0,-23.770634231103383,-1.0562865497076026,0.95577485380117
68,ATA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:55.344000+00:00,1970-01-01 00:28:55.430400+00:00,0.2055,0.16412666666666664,0.16412666666666664,0.04137333333333333,initial_stop,1,-1.0000000000000004,-20.1330089213301,-1.1432484692233318,0.012085078955849189
69,ATA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:56.208000+00:00,0.2299,0.16968666666666665,0.16968666666666665,0.060213333333333334,initial_stop,5,-1.0000000000000002,-26.191097578657395,-1.028011514614703,0.02823294951284334
43,AMP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:57.072000+00:00,1970-01-01 00:28:57.244800+00:00,0.009385,0.007825933333333333,0.007825933333333333,0.0015590666666666665,initial_stop,2,-0.9999999999999996,-16.612324631504173,-1.4220046181476094,0.27259899084922606
131,LTC/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:57.072000+00:00,1970-01-01 00:28:57.244800+00:00,137.04,119.63333333333333,119.63333333333333,17.40666666666667,initial_stop,2,-0.9999999999999998,-12.701887526756185,-1.4959785522788196,0.14707008808885494
141,SOL/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:57.158400+00:00,1970-01-01 00:28:57.331200+00:00,261.97,231.002,231.002,30.968000000000014,initial_stop,2,-1.0000000000000002,-11.821200900866513,-1.0504391630069754,1.0933867217773166
164,XRP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:56.899200+00:00,1970-01-01 00:28:57.936000+00:00,3.1429,2.7645,2.7645,0.3784,initial_stop,12,-1.0000000000000002,-12.039835820420631,-1.2869978858350954,0.6794397463002111
10,ACH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:57.936000+00:00,1970-01-01 00:28:58.022400+00:00,0.03857,0.031059333333333335,0.031059333333333335,0.007510666666666667,initial_stop,1,-0.9999999999999998,-19.472819980986944,-1.239570388780401,0.010651517841291949
11,ACH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:28:58.108800+00:00,1970-01-01 00:28:58.800000+00:00,0.03761,0.0322,0.027900666666666664,0.009709333333333332,midline_exit,8,-0.5571958253227134,-14.384472214836475,-0.7374347706673988,2.160807470475145
16,ADA/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,1.135,0.96352,0.96352,0.17148,initial_stop,1,-0.9999999999999999,-15.108370044052865,-1.8206204805225101,0.23151387916958285
165,XRP/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,2.9396,2.5012933333333334,2.5012933333333334,0.4383066666666667,initial_stop,1,-0.9999999999999999,-14.91041865106364,-1.4647278921911597,0.0638822133665927
78,AUCTION/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:01.651200+00:00,1970-01-01 00:29:02.601600+00:00,26.06,31.25,20.542666666666666,5.517333333333334,midline_exit,11,0.9406718221362979,19.915579432079824,-0.5926776220396325,7.6576848719188
54,ARDR/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:04.675200+00:00,1970-01-01 00:29:05.280000+00:00,0.10223,0.08862,0.076086,0.026144,midline_exit,7,-0.5205783353733169,-13.313117480191716,-0.5752753977968176,3.2684363525091804
56,ARK/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:04.416000+00:00,1970-01-01 00:29:05.884800+00:00,0.4847,0.4448,0.37295333333333336,0.11174666666666665,midline_exit,17,-0.3570576303543735,-8.23189601815557,-0.9262021238515695,0.6693711967545638
12,ACH/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:04.588800+00:00,1970-01-01 00:29:06.230400+00:00,0.02741,0.02601,0.022651333333333336,0.004758666666666666,midline_exit,19,-0.29420005603810634,-5.107624954396217,-0.815354441019894,0.6514429812272343
39,ALPINE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:06.576000+00:00,1.119,0.9503333333333334,0.9503333333333334,0.1686666666666666,initial_stop,1,-1.0000000000000002,-15.072981829013997,-1.2865612648221347,0.23122529644268738
108,DOGE/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:06.921600+00:00,0.25063,0.22474200000000003,0.22474200000000003,0.025888,initial_stop,1,-0.9999999999999998,-10.32917049036428,-1.1016687268232392,0.3503553770086514
113,DOT/USDT,1d,LONG,ema200_price,15,3.0,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.094400+00:00,5.309,4.8327333333333335,4.8327333333333335,0.47626666666666684,initial_stop,3,-0.9999999999999996,-8.97092986752056,-1.0204367301231794,0.1910694288913777
