symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r
GNO/USDT,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,146.62,135.6304464120599,135.6304464120599,10.9895535879401,initial_stop,11,-0.9999999999999996,-1.0073202620485127,0.8053102365970494
GNO/USDT,2026-01-02 00:00:00+00:00,2026-01-20 00:00:00+00:00,135.61,135.81,123.3814394560945,12.228560543905518,midline_exit,19,0.016355154744657565,-0.06214958802970386,1.4016367616172318
GNO/USDT,2026-03-16 00:00:00+00:00,2026-03-19 00:00:00+00:00,145.03,132.24766713194796,132.24766713194796,12.78233286805205,initial_stop,4,-0.999999999999999,-1.1758416992539549,0.09857355562607933
GNO/USDT,2026-05-02 00:00:00+00:00,2026-05-03 00:00:00+00:00,142.26,132.87266297173377,132.87266297173377,9.387337028266217,initial_stop,2,-1.0,-1.476457056806007,0.4048006360651406
GRT/USDT,2021-08-20 00:00:00+00:00,2021-08-26 00:00:00+00:00,1.0409,0.8508640842856344,0.8508640842856344,0.19003591571436548,initial_stop,7,-1.0000000000000002,-1.022964523675587,0.22153707019929147
GRT/USDT,2021-10-21 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.9353,0.9218,0.7926324406143876,0.1426675593856124,midline_exit,27,-0.09462557611651064,-0.7030329840359981,2.8058235644028895
GRT/USDT,2023-02-04 00:00:00+00:00,2023-02-08 00:00:00+00:00,0.1138,0.18325366868282097,0.09900338307760585,0.014796616922394142,chandelier_stop,5,4.693888410242302,-0.25005715964709335,8.001829108706998
GRT/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.1614,0.14088534144211717,0.14088534144211717,0.020514658557882825,initial_stop,8,-0.9999999999999994,-1.3453794476825254,0.6775642870575052
GRT/USDT,2023-05-31 00:00:00+00:00,2023-06-05 00:00:00+00:00,0.1333,0.11896829687009597,0.11896829687009597,0.014331703129904028,initial_stop,6,-1.0000000000000004,-1.6327438398562963,1.3536423287697499
GRT/USDT,2023-07-03 00:00:00+00:00,2023-07-05 00:00:00+00:00,0.1352,0.11946716561883478,0.11946716561883478,0.01573283438116522,initial_stop,3,-0.9999999999999996,-1.1885970160842056,0.025424535103406226
GRT/USDT,2023-10-29 00:00:00+00:00,2023-11-08 00:00:00+00:00,0.1061,0.13135203267824455,0.0955999196964548,0.010500080303545201,chandelier_stop,11,2.4049371003113724,-0.7618989349347078,5.599957171770107
GRT/USDT,2023-12-06 00:00:00+00:00,2024-01-23 00:00:00+00:00,0.1635,0.14175682543576765,0.14175682543576765,0.021743174564232363,initial_stop,49,-0.9999999999999999,-1.149786105342921,2.83767210798633
GRT/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.167,0.25528555159455313,0.1487774215376958,0.018222578462304222,chandelier_stop,26,4.8448440914760385,-0.21950790379498294,9.147991890655906
GRT/USDT,2024-03-07 00:00:00+00:00,2024-04-02 00:00:00+00:00,0.3455,0.3336,0.28091935546112784,0.06458064453887212,midline_exit,27,-0.18426573604165822,-0.37937063302694396,2.2994505716122964
GRT/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,0.3385,0.2982,0.2890673639737373,0.04943263602626275,midline_exit,12,-0.8152508795725414,-0.9325822716698308,0.4025680521958697
GRT/USDT,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1996,0.17712057288544186,0.17712057288544186,0.02247942711455814,initial_stop,3,-0.9999999999999999,-1.1788556650021587,0.4848878018310764
GRT/USDT,2024-11-18 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.2186,0.2713200913323457,0.18715093759858212,0.03144906240141788,chandelier_stop,22,1.6763644861466147,-0.3147947583821657,4.140028034480607
GTC/USDT,2023-02-18 00:00:00+00:00,2023-02-25 00:00:00+00:00,2.284,1.9300740729561592,1.9300740729561592,0.35392592704384074,initial_stop,8,-0.9999999999999997,-1.0086856393422068,0.4803264949248618
GTC/USDT,2023-03-22 00:00:00+00:00,2023-03-28 00:00:00+00:00,2.255,1.8699351899332504,1.8699351899332504,0.38506481006674964,initial_stop,7,-0.9999999999999997,-1.1348738928500046,1.2075889248861618
GTC/USDT,2023-12-04 00:00:00+00:00,2023-12-11 00:00:00+00:00,1.159,1.0089440856202792,1.0089440856202792,0.15005591437972088,initial_stop,8,-1.0,-1.00629155887778,0.6264331558576899
GTC/USDT,2023-12-23 00:00:00+00:00,2024-01-03 00:00:00+00:00,1.342,1.1622757401138137,1.1622757401138137,0.17972425988618632,initial_stop,12,-1.0000000000000002,-1.5690703090310774,1.6859159703419018
GTC/USDT,2024-02-16 00:00:00+00:00,2024-03-05 00:00:00+00:00,1.425,1.7236196208469772,1.2595765444807914,0.16542345551920873,chandelier_stop,19,1.8051830673571068,-0.23575858621494897,5.954415574915997
GTC/USDT,2024-06-01 00:00:00+00:00,2024-06-07 00:00:00+00:00,1.726,1.523188328088386,1.523188328088386,0.202811671911614,initial_stop,7,-0.9999999999999999,-2.125124239337819,0.818493326519902
GTC/USDT,2024-11-24 00:00:00+00:00,2024-12-16 00:00:00+00:00,0.907,0.852,0.7839516929083113,0.12304830709168867,midline_exit,23,-0.4469789247812824,-0.7964351750648296,3.86027253220198
GTC/USDT,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,0.45,0.41118847307240874,0.41118847307240874,0.03881152692759127,initial_stop,2,-1.0,-1.9581811388608705,2.4734919648768896
GTC/USDT,2025-09-13 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.379,0.3242573023693109,0.3242573023693109,0.054742697630689105,initial_stop,10,-1.0000000000000002,-1.6440548949042924,0.05480182983014311
GTC/USDT,2026-05-11 00:00:00+00:00,2026-05-12 00:00:00+00:00,0.178,0.1584070691211336,0.1584070691211336,0.019592930878866415,initial_stop,2,-0.9999999999999994,-2.347785550022897,0.9186986934872216
HBAR/USDT,2021-01-08 00:00:00+00:00,2021-01-09 00:00:00+00:00,0.06091,0.053452936706277245,0.053452936706277245,0.007457063293722756,initial_stop,2,-0.9999999999999998,-1.6843091583482765,0.17299035145456015
HBAR/USDT,2021-01-19 00:00:00+00:00,2021-02-23 00:00:00+00:00,0.07166,0.1076721913375082,0.05529862629579812,0.016361373704201883,chandelier_stop,36,2.201049373272346,-0.23714390185975298,5.399302136672837
HBAR/USDT,2021-03-09 00:00:00+00:00,2021-03-16 00:00:00+00:00,0.20977,0.336960512050416,0.16763983787190356,0.04213016212809644,chandelier_stop,8,3.0189893801902348,-0.5879398214677413,5.832638366139199
HBAR/USDT,2021-07-30 00:00:00+00:00,2021-09-18 00:00:00+00:00,0.21454,0.41046937384612564,0.17991679164582744,0.034623208354172576,chandelier_stop,51,5.6589028908556775,-0.380669516966114,10.439818179254292
HBAR/USDT,2021-10-30 00:00:00+00:00,2021-11-18 00:00:00+00:00,0.4187,0.3477657003659006,0.3477657003659006,0.07093429963409942,initial_stop,20,-1.0,-1.0220725428174655,0.8359848522631126
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,0.0725,0.06569220510998874,0.06569220510998874,0.0068077948900112555,initial_stop,5,-0.9999999999999993,-1.5864167729034124,0.30846992806455314
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,0.0881,0.0754052299409556,0.0754052299409556,0.0126947700590444,initial_stop,14,-1.0000000000000002,-1.0319210146438922,0.8349895232996377
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,0.0731,0.0627865761557107,0.0627865761557107,0.01031342384428929,initial_stop,13,-1.0000000000000004,-1.0083945115625828,0.465412851490423
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,0.0621,0.056456684021164896,0.056456684021164896,0.005643315978835107,initial_stop,4,-0.9999999999999999,-1.0632046871914702,0.30124132803758175
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,0.0654,0.059767931867716007,0.059767931867716007,0.005632068132283996,initial_stop,4,-0.9999999999999996,-2.2904552461031065,1.864324037525783
HBAR/USDT,2023-11-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,0.0555,0.07397877503198785,0.05075220356892728,0.004747796431072718,chandelier_stop,47,3.892073996907394,-0.5054976629353384,6.950592865360904
HBAR/USDT,2023-12-21 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.0913,0.08076094964656884,0.08076094964656884,0.010539050353431162,initial_stop,14,-1.0000000000000004,-1.2619732854459673,0.9583406152634782
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0794,0.09954321629867754,0.0707244256684527,0.008675574331547297,chandelier_stop,26,2.3218308700820023,-0.3688516607325606,5.613461211773665
HBAR/USDT,2024-03-07 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.1337,0.11233126699857283,0.11233126699857283,0.021368733001427182,initial_stop,9,-0.9999999999999999,-1.0903781706872302,0.3369408939462676
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,0.1563,0.14001704491111294,0.14001704491111294,0.01628295508888704,initial_stop,2,-1.0000000000000009,-2.370577072115376,1.5599134101484604
HBAR/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.06464,0.058077271462981514,0.058077271462981514,0.006562728537018488,initial_stop,2,-1.0000000000000002,-1.2555753225995108,0.030475129189307257
HBAR/USDT,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.09015,0.11953144247570974,0.07857588947975361,0.011574110520246384,chandelier_stop,5,2.5385486361404026,-0.6246700329457447,5.8293896435476364
HBAR/USDT,2024-11-29 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.17779,0.2942161199858735,0.14482722064116915,0.032962779358830865,chandelier_stop,6,3.53204803267545,-0.4283619365433512,6.504609264466003
HBAR/USDT,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.36278,0.3033361641162981,0.3033361641162981,0.059443835883701876,initial_stop,12,-1.0000000000000002,-1.2026478260902558,0.6495206681402268
HBAR/USDT,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.25265,0.20798127360686755,0.20798127360686755,0.04466872639313244,initial_stop,9,-0.9999999999999999,-1.2176304182328812,0.7871278820567776
HBAR/USDT,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.19258,0.17349,0.16665226553404822,0.02592773446595178,midline_exit,11,-0.7362772102232428,-0.8057009387932708,0.2564821083281591
HBAR/USDT,2025-05-09 00:00:00+00:00,2025-05-29 00:00:00+00:00,0.20247,0.1795973283817865,0.1795973283817865,0.02287267161821353,initial_stop,21,-0.9999999999999996,-1.0383570575589374,1.1533414390907255
HBAR/USDT,2025-07-10 00:00:00+00:00,2025-07-23 00:00:00+00:00,0.1899,0.2395080289747063,0.17172049213762983,0.018179507862370183,chandelier_stop,14,2.728788334110523,-0.10011272108015858,6.001262565849012
HIGH/USDT,2023-01-29 00:00:00+00:00,2023-01-30 00:00:00+00:00,2.812,2.574097689409178,2.574097689409178,0.23790231059082215,initial_stop,2,-0.9999999999999994,-1.3871239803449409,4.733035157176987
HIGH/USDT,2023-04-15 00:00:00+00:00,2023-04-21 00:00:00+00:00,2.351,1.9543114212276391,1.9543114212276391,0.39668857877236086,initial_stop,7,-1.0,-1.2453093596210674,0.728531184069815
HIGH/USDT,2023-05-26 00:00:00+00:00,2023-06-05 00:00:00+00:00,2.202,1.8511225746521154,1.8511225746521154,0.35087742534788446,initial_stop,11,-1.0000000000000002,-1.3537491034912024,0.37049975463969725
HIGH/USDT,2023-11-06 00:00:00+00:00,2023-11-18 00:00:00+00:00,1.427,1.2614098636738267,1.2614098636738267,0.16559013632617345,initial_stop,13,-0.9999999999999994,-1.0628652400727645,0.9360460921095363
HIGH/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,1.886,1.630927237154001,1.630927237154001,0.25507276284599906,initial_stop,4,-0.9999999999999998,-1.1212486853120933,0.3097155459428519
HIGH/USDT,2024-02-15 00:00:00+00:00,2024-03-16 00:00:00+00:00,1.663,1.9301969326422779,1.476218751605284,0.18678124839471597,chandelier_stop,31,1.4305340334679808,-0.7923707613691431,4.963024971548614
HIGH/USDT,2024-04-02 00:00:00+00:00,2024-04-03 00:00:00+00:00,2.633,2.1994408664350322,2.1994408664350322,0.4335591335649676,initial_stop,2,-1.0000000000000004,-1.1094219052541847,0.22372957340884805
HIGH/USDT,2024-04-05 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.897,2.345882136865075,2.345882136865075,0.5511178631349248,initial_stop,8,-1.0000000000000002,-1.355426942162314,1.4570386004770266
HIGH/USDT,2024-04-26 00:00:00+00:00,2024-05-21 00:00:00+00:00,3.917,4.098,3.1728352177856793,0.7441647822143207,midline_exit,26,0.24322569990670662,-0.9137761101467424,1.5211684657148727
HIGH/USDT,2024-05-27 00:00:00+00:00,2024-06-08 00:00:00+00:00,6.166,5.441394825177494,5.441394825177494,0.7246051748225062,initial_stop,13,-1.0,-1.403522960278495,4.97098299205815
HIGH/USDT,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.888,1.6012934603814541,1.6012934603814541,0.2867065396185457,initial_stop,10,-1.0000000000000002,-1.0045114435937703,2.302005391569059
HIGH/USDT,2026-04-18 00:00:00+00:00,2026-04-19 00:00:00+00:00,0.314,0.29284911275983716,0.29284911275983716,0.021150887240162848,initial_stop,2,-0.9999999999999997,-3.262274495463139,6.760945693496072
HIVE/USDT,2021-02-09 00:00:00+00:00,2021-02-16 00:00:00+00:00,0.1933,0.3066169354690903,0.16020962891907808,0.03309037108092193,chandelier_stop,8,3.4244685619262385,-0.5802292139017338,7.116873951763456
HIVE/USDT,2021-03-23 00:00:00+00:00,2021-03-24 00:00:00+00:00,0.6415,0.5173851101796907,0.5173851101796907,0.12411488982030927,initial_stop,2,-1.0,-1.0860904779044667,0.6260328644894444
HIVE/USDT,2021-03-28 00:00:00+00:00,2021-04-06 00:00:00+00:00,0.7673,0.6010862966582896,0.6010862966582896,0.1662137033417104,initial_stop,10,-0.9999999999999998,-1.0685039586349934,0.555309208232038
HIVE/USDT,2021-09-03 00:00:00+00:00,2021-09-05 00:00:00+00:00,0.713,0.8896844010542914,0.6111729491386237,0.10182705086137622,chandelier_stop,3,1.735142082184265,-0.09722367402624213,4.291590459542194
HIVE/USDT,2021-10-06 00:00:00+00:00,2021-10-09 00:00:00+00:00,0.9771,0.821580788009474,0.821580788009474,0.15551921199052599,initial_stop,4,-1.0,-1.1136887705587855,0.5947818203042021
HIVE/USDT,2021-11-24 00:00:00+00:00,2021-11-27 00:00:00+00:00,1.5098,2.4886972008752415,1.230481753664592,0.27931824633540797,chandelier_stop,4,3.504594539447926,-0.21230263607194547,6.817671330047299
HIVE/USDT,2022-03-26 00:00:00+00:00,2022-04-06 00:00:00+00:00,1.0536,0.9422,0.9213757854159805,0.1322242145840196,midline_exit,12,-0.8425083132500882,-0.8750288316250922,1.5201451612501573
HIVE/USDT,2022-08-01 00:00:00+00:00,2022-08-02 00:00:00+00:00,0.7745,0.6786220681508954,0.6786220681508954,0.09587793184910455,initial_stop,2,-0.9999999999999999,-1.9253648513250035,0.0
HIVE/USDT,2023-02-04 00:00:00+00:00,2023-02-05 00:00:00+00:00,0.5206,0.46532400971639415,0.46532400971639415,0.0552759902836058,initial_stop,2,-1.0,-1.1542081774140966,0.057891319243341954
HIVE/USDT,2023-11-02 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.3501,0.3244,0.3193386346813124,0.030761365318687624,midline_exit,20,-0.8354635671644643,-0.9167343421804629,1.3685998512694133
HIVE/USDT,2024-01-01 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.3727,0.3422849241556933,0.3422849241556933,0.030415075844306683,initial_stop,3,-1.0000000000000004,-1.3381521784900787,0.4011168692279861
HIVE/USDT,2024-02-21 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.342,0.39224362424357906,0.3176411548683833,0.024358845131616742,chandelier_stop,14,2.0626439378427244,-0.8415834120720236,4.712867107603326
HIVE/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.4578,0.404001498524524,0.404001498524524,0.05379850147547598,initial_stop,6,-1.0000000000000002,-1.3104454225762663,0.7156333158749829
HIVE/USDT,2024-11-13 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.2554,0.23238061725970668,0.23238061725970668,0.02301938274029333,initial_stop,2,-1.0,-1.6247177616337525,0.17811077066038422
HIVE/USDT,2024-12-08 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.3752,0.3245198747803565,0.3245198747803565,0.05068012521964348,initial_stop,3,-1.0000000000000002,-1.2647956121299202,1.574581744898092
HIVE/USDT,2025-01-05 00:00:00+00:00,2025-01-09 00:00:00+00:00,0.6021,0.49890045041381303,0.49890045041381303,0.1031995495861869,initial_stop,5,-1.0000000000000002,-1.0726791002856952,0.8478719175699945
HIVE/USDT,2025-07-22 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.2624,0.23859690287757981,0.23859690287757981,0.023803097122420208,initial_stop,3,-1.0,-1.335960603632857,0.8276233928165805
HOT/USDT,2021-01-02 00:00:00+00:00,2021-01-04 00:00:00+00:00,0.0008032,0.0007004618868572133,0.0007004618868572133,0.00010273811314278673,initial_stop,3,-0.9999999999999998,-1.1475780155329607,1.8133484672925404
HOT/USDT,2021-01-09 00:00:00+00:00,2021-01-11 00:00:00+00:00,0.0010065,0.0008447972285155413,0.0008447972285155413,0.00016170277148445873,initial_stop,3,-0.9999999999999997,-1.3970075956410635,0.7637469591043435
HOT/USDT,2021-02-08 00:00:00+00:00,2021-02-22 00:00:00+00:00,0.001128,0.003010080607907877,0.0009463394721921517,0.00018166052780784842,chandelier_stop,15,10.360426839113059,-0.5945155026425836,17.130854113182586
HOT/USDT,2021-03-13 00:00:00+00:00,2021-03-16 00:00:00+00:00,0.004619,0.006437358594814606,0.003661931538210068,0.0009570684617899319,chandelier_stop,4,1.8999253108955962,-0.219837982756745,5.14007116147117
HOT/USDT,2021-03-26 00:00:00+00:00,2021-04-06 00:00:00+00:00,0.0104099,0.021438168010935777,0.00781844802479457,0.0025914519752054306,chandelier_stop,12,4.255632794453596,-0.2932332944120101,8.176921742229167
HOT/USDT,2021-08-06 00:00:00+00:00,2021-08-18 00:00:00+00:00,0.007851,0.009657755537148646,0.006927722969034004,0.0009232770309659966,chandelier_stop,13,1.9568942760964083,-0.5967872930007864,5.035325091035671
HOT/USDT,2021-09-02 00:00:00+00:00,2021-09-07 00:00:00+00:00,0.012984,0.010923812944704944,0.010923812944704944,0.002060187055295057,initial_stop,6,-0.9999999999999998,-2.239602461408141,0.18202230668141522
HOT/USDT,2021-10-26 00:00:00+00:00,2021-10-27 00:00:00+00:00,0.011476,0.010080889690456613,0.010080889690456613,0.0013951103095433874,initial_stop,2,-0.9999999999999999,-1.6149260632568871,0.42935672964530686
HOT/USDT,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.014002,0.01204867255429045,0.01204867255429045,0.00195332744570955,initial_stop,17,-1.0000000000000002,-1.2808912328015463,1.4836222192881203
HOT/USDT,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,0.007027,0.006284415593310297,0.006284415593310297,0.0007425844066897031,initial_stop,2,-0.9999999999999997,-1.1540775597757829,0.4080344231179248
HOT/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,0.002219,0.001955184835215464,0.001955184835215464,0.00026381516478453577,initial_stop,14,-1.0000000000000009,-1.0120722219212284,0.3184047439752173
HOT/USDT,2023-10-16 00:00:00+00:00,2023-10-18 00:00:00+00:00,0.00142,0.0012842875106063181,0.0012842875106063181,0.00013571248939368185,initial_stop,3,-1.0000000000000004,-1.1789629732298526,0.18421296456716496
HOT/USDT,2023-11-02 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.001495,0.001398,0.0013166244754460256,0.00017837552455397435,midline_exit,20,-0.5437965788330394,-0.5718273303192787,1.5304790311486562
HOT/USDT,2023-12-03 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.001747,0.0021940533217519867,0.0015563286144453885,0.00019067138555461154,chandelier_stop,32,2.3446272257980887,-0.7709599401735961,5.3337840758948785
HOT/USDT,2024-02-14 00:00:00+00:00,2024-02-28 00:00:00+00:00,0.002088,0.002470142954457592,0.0018874208162315755,0.00020057918376842454,chandelier_stop,15,1.90519747502208,-0.13959574206028658,4.477034870362077
HOT/USDT,2024-03-01 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.003165,0.0035981784446006194,0.0027576638071541942,0.0004073361928458058,chandelier_stop,15,1.063442071214615,-0.4369854756986458,4.995873275543513
HOT/USDT,2024-06-05 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.002772,0.0024673558937891443,0.0024673558937891443,0.00030464410621085583,initial_stop,3,-1.0,-1.7856902165816955,0.3216868404871435
HOT/USDT,2024-08-24 00:00:00+00:00,2024-08-26 00:00:00+00:00,0.002051,0.0018234329808489776,0.0018234329808489776,0.00022756701915102232,initial_stop,3,-0.9999999999999998,-1.3226872730632577,0.0571260284047254
HOT/USDT,2024-09-27 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.00195,0.0017195559795824729,0.0017195559795824729,0.0002304440204175271,initial_stop,5,-0.9999999999999998,-1.735779471627274,0.10848621697670587
HOT/USDT,2024-10-20 00:00:00+00:00,2024-10-22 00:00:00+00:00,0.001952,0.0017581890984524748,0.0017581890984524748,0.00019381090154752515,initial_stop,3,-1.0000000000000002,-1.279597783302127,0.21154640772333566
HOT/USDT,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.001997,0.003061847194140841,0.0017077375712280809,0.0002892624287719191,chandelier_stop,30,3.681249579012778,-0.560045079783713,7.218358806101189
HOT/USDT,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,0.002729,0.0023093836171401675,0.0023093836171401675,0.00041961638285983264,initial_stop,3,-1.0,-1.2177789544758861,0.1906503255539542
ICP/USDT,2023-02-17 00:00:00+00:00,2023-02-22 00:00:00+00:00,7.313,6.4817093151462295,6.4817093151462295,0.83129068485377,initial_stop,6,-1.0000000000000002,-1.0188974993133635,1.1139304419884015
ICP/USDT,2023-04-17 00:00:00+00:00,2023-04-21 00:00:00+00:00,6.244,5.581393839026664,5.581393839026664,0.6626061609733355,initial_stop,5,-0.9999999999999998,-1.2858316903489908,1.497118587824178
ICP/USDT,2023-11-06 00:00:00+00:00,2023-11-09 00:00:00+00:00,4.259,3.8202225556701457,3.8202225556701457,0.4387774443298546,initial_stop,4,-1.0000000000000002,-1.2762734439444334,0.357812376248707
ICP/USDT,2023-11-11 00:00:00+00:00,2023-12-18 00:00:00+00:00,4.462,9.508382293784392,3.921822615506997,0.5401773844930028,chandelier_stop,38,9.34208361670084,-0.8238034630377306,13.769550917021682
ICP/USDT,2023-12-30 00:00:00+00:00,2024-01-19 00:00:00+00:00,12.246,11.213,10.263451500308848,1.9825484996911522,midline_exit,21,-0.5210465217677779,-0.9649196477654965,2.0448427872667656
ICP/USDT,2024-02-19 00:00:00+00:00,2024-02-21 00:00:00+00:00,14.605,12.719237971976527,12.719237971976527,1.8857620280234735,initial_stop,3,-0.9999999999999998,-1.0494431272827427,0.05037751242640693
ICP/USDT,2024-03-25 00:00:00+00:00,2024-04-09 00:00:00+00:00,17.655,16.064,14.839121889940852,2.8158781100591495,midline_exit,16,-0.565010251799067,-0.6090462487966061,1.1825795967887436
ICP/USDT,2024-07-21 00:00:00+00:00,2024-07-28 00:00:00+00:00,10.722,9.282917881798015,9.282917881798015,1.4390821182019837,initial_stop,8,-1.0000000000000002,-1.034687306003346,0.18345026782060755
ICP/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,9.401,8.29494241382683,8.29494241382683,1.1060575861731707,initial_stop,8,-0.9999999999999996,-1.1934279159614511,0.5858646132901665
ICP/USDT,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,9.001,7.943840772783067,7.943840772783067,1.057159227216933,initial_stop,5,-0.9999999999999998,-1.0764698171304683,0.6375576948558327
ICP/USDT,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,11.27,10.149,9.781184517807498,1.4888154821925021,midline_exit,28,-0.7529475703390465,-0.9672118655559555,2.892903822881599
ICP/USDT,2025-11-04 00:00:00+00:00,2025-11-09 00:00:00+00:00,5.19,7.136552102949935,4.458292148818581,0.73170785118142,chandelier_stop,6,2.6602859321613392,-0.6532661898163575,6.367295352205869
ICP/USDT,2026-01-14 00:00:00+00:00,2026-01-17 00:00:00+00:00,4.541,4.01790311017659,4.01790311017659,0.5230968898234098,initial_stop,4,-1.0000000000000009,-1.1623085738576133,0.5371853770624814
ICP/USDT,2026-05-06 00:00:00+00:00,2026-05-07 00:00:00+00:00,3.2,2.957882301581504,2.957882301581504,0.24211769841849637,initial_stop,2,-0.9999999999999997,-1.2225459019867653,0.32215736606407913
ICP/USDT,2026-05-08 00:00:00+00:00,2026-05-10 00:00:00+00:00,3.621,3.2793474947309904,3.2793474947309904,0.34165250526900964,initial_stop,3,-0.9999999999999999,-1.0244327045821537,1.3785937253091256
ICX/USDT,2020-12-29 00:00:00+00:00,2021-02-15 00:00:00+00:00,0.4673,1.1945543438854207,0.3805488522260336,0.08675114777396643,chandelier_stop,49,8.383224459234945,-0.4876016177931655,16.706407202544558
ICX/USDT,2021-02-15 00:00:00+00:00,2021-02-23 00:00:00+00:00,1.7707,1.4093574509766889,1.4093574509766889,0.36134254902331103,initial_stop,9,-1.0000000000000002,-1.7066907887457652,1.9626805697721696
ICX/USDT,2021-03-27 00:00:00+00:00,2021-04-23 00:00:00+00:00,2.1777,1.6602699313411253,1.6602699313411253,0.5174300686588749,initial_stop,28,-1.0,-1.2656782813133245,1.9757259230212416
ICX/USDT,2021-08-14 00:00:00+00:00,2021-09-12 00:00:00+00:00,1.25,1.6521905075474468,1.0427873879171479,0.20721261208285205,chandelier_stop,30,1.9409557338461358,-0.7325808910671138,4.990043750747008
ICX/USDT,2021-10-31 00:00:00+00:00,2021-11-10 00:00:00+00:00,2.336,1.9700758269220835,1.9700758269220835,0.3659241730779164,initial_stop,11,-0.9999999999999999,-1.1505115840225075,0.4645771241896111
ICX/USDT,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,1.786,1.4915727651846087,1.4915727651846087,0.29442723481539124,initial_stop,2,-1.0000000000000004,-1.2430915238853013,0.047549949001077126
ICX/USDT,2023-04-01 00:00:00+00:00,2023-04-06 00:00:00+00:00,0.2809,0.36842055090059517,0.2457405623367739,0.03515943766322607,chandelier_stop,6,2.4892477444863856,-0.6143442965981183,5.910219668198563
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,0.211,0.1937593760561427,0.1937593760561427,0.01724062394385727,initial_stop,2,-1.0000000000000007,-1.0266449786062641,0.47562083754640583
ICX/USDT,2023-10-25 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.2193,0.27346808945189316,0.19647749738493056,0.022822502615069438,chandelier_stop,20,2.373450903501117,-0.9157628482951721,5.231678664423136
ICX/USDT,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,0.2743,0.24088107332336525,0.24088107332336525,0.03341892667663473,initial_stop,5,-1.0000000000000002,-1.1909418990355152,0.3381317452035517
ICX/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.283,0.24917306110090134,0.24917306110090134,0.03382693889909862,initial_stop,2,-1.0000000000000002,-1.7323471146708307,0.029562237451720694
