symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback
RENDER/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.466,4.676714285714286,4.676714285714286,4.676714285714286,0.7892857142857143,5,INITIAL_STOP,False,False,0.06081447963800911,-1.413936651583711,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
PHA/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.1453,0.12515714285714288,0.12515714285714288,0.12515714285714288,0.020142857142857136,7,INITIAL_STOP,False,False,0.6751773049645393,-1.1666666666666674,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
ETH/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2337.3757142857144,2337.3757142857144,2337.3757142857144,245.8542857142857,8,INITIAL_STOP,False,False,0.631552952387593,-1.0576183337400782,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
SUI/USDT,1d,LONG,2025-04-23 00:00:00+00:00,2025-05-23 00:00:00+00:00,2.9662,3.5816,2.572142857142857,2.572142857142857,0.39405714285714294,30,DONCHIAN_EXIT,False,False,3.381996809744778,-0.18068445475638087,1.5617024361948946,0.02,1.5417024361948946,20,50,10,14,2.0,999.0,4.0,3.0,22
HBAR/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-25 00:00:00+00:00,0.20247,0.18186000000000002,0.18186000000000002,0.18186000000000002,0.020609999999999993,16,INITIAL_STOP,False,False,1.2799611838913147,-1.0688985929160615,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
XRP/USDT,1d,LONG,2025-05-10 00:00:00+00:00,2025-05-28 00:00:00+00:00,2.4711,2.259528571428571,2.259528571428571,2.259528571428571,0.2115714285714286,18,INITIAL_STOP,False,False,0.8687373396353822,-1.156110735989195,-1.0000000000000007,0.02,-1.0200000000000007,20,50,10,14,2.0,999.0,4.0,3.0,22
ADA/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.7693,0.6877285714285714,0.6877285714285714,0.6877285714285714,0.0815714285714286,22,INITIAL_STOP,False,False,1.1646234676006997,-1.069001751313484,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
BTC/USDT,1d,LONG,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,93442.99,103985.48,86649.88857142857,86649.88857142857,6793.101428571432,38,DONCHIAN_EXIT,False,False,2.728799237714057,-0.26246921509237137,1.5519406137024283,0.02,1.5319406137024283,20,50,10,14,2.0,999.0,4.0,3.0,22
LINK/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,16.01,14.34857142857143,14.34857142857143,14.34857142857143,1.6614285714285706,21,INITIAL_STOP,False,False,1.1857265692175407,-1.3542562338779038,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
LTC/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,94.99,85.64,84.87571428571428,84.87571428571428,10.114285714285716,22,DONCHIAN_EXIT,False,False,1.1923728813559322,-0.9966101694915251,-0.9244350282485869,0.02,-0.9444350282485869,20,50,10,14,2.0,999.0,4.0,3.0,22
PENDLE/USDT,1d,LONG,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,3.859,3.941,3.3752857142857144,3.3752857142857144,0.4837142857142857,21,DONCHIAN_EXIT,False,False,1.7779090372120503,-0.47341996455995294,0.16952155936207886,0.02,0.14952155936207887,20,50,10,14,2.0,999.0,4.0,3.0,22
PEPE/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.112e-05,1.161e-05,9.612857142857143e-06,9.612857142857143e-06,1.5071428571428573e-06,22,DONCHIAN_EXIT,False,False,3.4502369668246438,-0.3184834123222752,0.3251184834123225,0.02,0.3051184834123225,20,50,10,14,2.0,999.0,4.0,3.0,22
SOL/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,156.2,151.31857142857143,151.31857142857143,13.141428571428564,22,DONCHIAN_EXIT,False,False,1.7692140450048928,-0.7031199043374291,-0.6285465811501268,0.02,-0.6485465811501269,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2025-04-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,378.1,376.6,319.61428571428576,319.61428571428576,58.48571428571426,32,DONCHIAN_EXIT,False,False,1.9013190034196392,-0.7574499267220328,-0.02564728871519298,0.02,-0.04564728871519298,20,50,10,14,2.0,999.0,4.0,3.0,22
WLD/USDT,1d,LONG,2025-05-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.514,1.2101428571428572,1.2101428571428572,1.2101428571428572,0.3038571428571428,8,INITIAL_STOP,False,False,0.27973671838269853,-1.3427362482369534,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
BCH/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-06-05 00:00:00+00:00,421.8,385.0,373.07142857142856,373.07142857142856,48.728571428571435,28,DONCHIAN_EXIT,False,False,0.8249780123131043,-0.9460568748167696,-0.7552037525652303,0.02,-0.7752037525652303,20,50,10,14,2.0,999.0,4.0,3.0,22
BNB/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-06-05 00:00:00+00:00,629.17,633.32,604.3185714285714,604.3185714285714,24.851428571428578,28,DONCHIAN_EXIT,False,False,2.7587951253161664,-0.24344676937226759,0.16699241204875045,0.02,0.14699241204875046,20,50,10,14,2.0,999.0,4.0,3.0,22
AAVE/USDT,1d,LONG,2025-05-08 00:00:00+00:00,2025-06-13 00:00:00+00:00,206.28,266.6914285714286,180.35142857142856,266.6914285714286,25.928571428571438,36,STOP_BE_CHAND,False,True,4.594545454545454,-0.14848484848484822,2.3299173553719017,0.02,2.3099173553719017,20,50,10,14,2.0,999.0,4.0,3.0,22
ETH/USDT,1d,LONG,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,2816.4,2560.0285714285715,2560.0285714285715,2560.0285714285715,256.3714285714287,3,INITIAL_STOP,False,False,0.2450351053159466,-1.4799621085478656,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
UNI/USDT,1d,LONG,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,8.665,7.299428571428571,7.299428571428571,7.299428571428571,1.3655714285714284,3,INITIAL_STOP,False,False,0.006590647557276116,-1.3759807511245945,-0.9999999999999999,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,40.49,45.27,34.84,34.84,5.65,37,DONCHIAN_EXIT,False,False,2.8849557522123885,-0.2654867256637168,0.8460176991150444,0.02,0.8260176991150444,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.246,0.2635,0.22938571428571428,0.22938571428571428,0.016614285714285717,71,DONCHIAN_EXIT,False,False,2.9673258813413588,-0.3852106620808247,1.0533104041272578,0.02,1.0333104041272578,20,50,10,14,2.0,999.0,4.0,3.0,22
SEI/USDT,1d,LONG,2025-06-24 00:00:00+00:00,2025-06-26 00:00:00+00:00,0.3068,0.2606857142857143,0.2606857142857143,0.2606857142857143,0.04611428571428572,2,INITIAL_STOP,False,False,0.6310408921933076,-1.329306071871128,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-07-21 00:00:00+00:00,0.2899,0.3114071428571428,0.2815857142857143,0.3114071428571428,0.008314285714285727,12,STOP_BE_CHAND,False,True,5.352233676975935,-0.04810996563574013,2.5867697594501653,0.02,2.5667697594501653,20,50,10,14,2.0,999.0,4.0,3.0,22
AAVE/USDT,1d,LONG,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,293.0,290.39,257.6171428571429,257.6171428571429,35.38285714285714,15,DONCHIAN_EXIT,False,False,1.2712370801033597,-0.3049499354005174,-0.07376453488372132,0.02,-0.09376453488372133,20,50,10,14,2.0,999.0,4.0,3.0,22
ATOM/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,5.174,4.638857142857144,4.638857142857144,4.638857142857144,0.5351428571428568,3,INITIAL_STOP,False,False,0.26721836625734097,-1.151094500800856,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
WLD/USDT,1d,LONG,2025-07-22 00:00:00+00:00,2025-07-23 00:00:00+00:00,1.397,1.1767142857142858,1.1767142857142858,1.1767142857142858,0.22028571428571425,1,INITIAL_STOP,False,False,0.013618677042801067,-1.2256809338521404,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
XRP/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-07-23 00:00:00+00:00,2.4038,3.022,2.2172571428571426,3.022,0.18654285714285715,14,STOP_BE_CHAND,False,True,6.737861847143513,-0.05735947311992611,3.31398376474192,0.02,3.29398376474192,20,50,10,14,2.0,999.0,4.0,3.0,22
ZEC/USDT,1d,LONG,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,43.7,41.33,38.64571428571429,38.64571428571429,5.054285714285714,15,DONCHIAN_EXIT,False,False,0.6825890333521756,-0.9694742792538168,-0.46890898812888726,0.02,-0.4889089881288873,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,25.2,22.661428571428573,22.661428571428573,22.661428571428573,2.5385714285714274,4,INITIAL_STOP,False,False,0.25211029825548714,-1.2841868317388856,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
FET/USDT,1d,LONG,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.842,0.7175714285714285,0.7175714285714285,0.7175714285714285,0.12442857142857143,3,INITIAL_STOP,False,False,0.11251435132032157,-1.0528128587830081,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
INJ/USDT,1d,LONG,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,14.99,12.914285714285715,12.914285714285715,12.914285714285715,2.0757142857142865,4,INITIAL_STOP,False,False,0.34686854783207177,-1.026152787336545,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
RENDER/USDT,1d,LONG,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,4.573,3.9550000000000005,3.9550000000000005,3.9550000000000005,0.618,3,INITIAL_STOP,False,False,0.09546925566342924,-1.2055016181229783,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
SEI/USDT,1d,LONG,2025-07-15 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.3705,0.3147714285714286,0.3147714285714286,0.3147714285714286,0.05572857142857142,9,INITIAL_STOP,False,False,0.3552935144834656,-1.1950781850807486,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
PEPE/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-07-29 00:00:00+00:00,1.105e-05,1.152e-05,9.504285714285714e-06,9.504285714285714e-06,1.5457142857142854e-06,20,DONCHIAN_EXIT,False,False,2.393715341959335,-0.10351201478742972,0.30406654343807804,0.02,0.284066543438078,20,50,10,14,2.0,999.0,4.0,3.0,22
TAO/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,375.7,383.8,335.5857142857143,335.5857142857143,40.11428571428572,19,DONCHIAN_EXIT,False,False,2.1363960113960108,-0.16951566951566976,0.20192307692307745,0.02,0.18192307692307746,20,50,10,14,2.0,999.0,4.0,3.0,22
PENDLE/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,4.051,4.035,3.569,3.569,0.4820000000000001,21,DONCHIAN_EXIT,False,False,2.0248962655601654,-0.690871369294606,-0.03319502074688799,0.02,-0.05319502074688799,20,50,10,14,2.0,999.0,4.0,3.0,22
UNI/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-07-31 00:00:00+00:00,8.301,9.344,7.159571428571429,7.159571428571429,1.1414285714285715,22,DONCHIAN_EXIT,False,False,2.9655819774718397,-0.2680851063829788,0.9137672090112634,0.02,0.8937672090112634,20,50,10,14,2.0,999.0,4.0,3.0,22
ADA/USDT,1d,LONG,2025-07-11 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.7094,0.7141,0.6316857142857143,0.6316857142857143,0.07771428571428572,21,DONCHIAN_EXIT,False,False,2.932536764705882,-0.2702205882352943,0.06047794117646964,0.02,0.040477941176469634,20,50,10,14,2.0,999.0,4.0,3.0,22
AVAX/USDT,1d,LONG,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,23.91,21.42,21.42,21.42,2.489999999999999,15,INITIAL_STOP,False,False,1.3935742971887553,-1.1606425702811252,-0.9999999999999998,0.02,-1.0199999999999998,20,50,10,14,2.0,999.0,4.0,3.0,22
BNB/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,668.68,750.1857142857143,648.6957142857142,750.1857142857143,19.98428571428573,23,STOP_BE_CHAND,False,True,9.628565301308168,-0.07155622274644108,4.078490242333262,0.02,4.058490242333263,20,50,10,14,2.0,999.0,4.0,3.0,22
BTC/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,111233.99,113297.93,107102.41428571429,107102.41428571429,4131.575714285712,23,DONCHIAN_EXIT,False,False,2.900590677441295,-0.17765376959257811,0.49955274760269336,0.02,0.47955274760269334,20,50,10,14,2.0,999.0,4.0,3.0,22
DOGE/USDT,1d,LONG,2025-07-18 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.2358,0.20451428571428573,0.20451428571428573,0.20451428571428573,0.03128571428571427,14,INITIAL_STOP,False,False,1.652511415525114,-1.2775799086758,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
LINK/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,15.23,16.07,13.88,13.88,1.3499999999999999,22,DONCHIAN_EXIT,False,False,3.740740740740742,-0.3925925925925935,0.6222222222222222,0.02,0.6022222222222222,20,50,10,14,2.0,999.0,4.0,3.0,22
SOL/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,164.34,162.71,148.93714285714287,148.93714285714287,15.402857142857142,22,DONCHIAN_EXIT,False,False,2.7241699128176595,-0.4616026711185318,-0.10582452235206798,0.02,-0.12582452235206798,20,50,10,14,2.0,999.0,4.0,3.0,22
SUI/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.4909,3.4592,3.078785714285714,3.078785714285714,0.41211428571428577,22,DONCHIAN_EXIT,False,False,2.311737382140876,-0.4632210205213534,-0.0769204104270656,0.02,-0.0969204104270656,20,50,10,14,2.0,999.0,4.0,3.0,22
ETH/USDT,1d,LONG,2025-07-09 00:00:00+00:00,2025-08-02 00:00:00+00:00,2768.74,3397.9849999999997,2546.2714285714283,3397.9849999999997,222.46857142857152,24,STOP_BE_CHAND,False,True,5.269328572896331,-0.059514024452891216,2.8284669423610382,0.02,2.808466942361038,20,50,10,14,2.0,999.0,4.0,3.0,22
HBAR/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-02 00:00:00+00:00,0.1899,0.23140571428571427,0.1717957142857143,0.23140571428571427,0.01810428571428571,23,STOP_BE_CHAND,False,True,6.357610668350035,-0.1005286830269085,2.292590546831846,0.02,2.272590546831846,20,50,10,14,2.0,999.0,4.0,3.0,22
PENGU/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-06 00:00:00+00:00,0.019108,0.03262478571428571,0.014738000000000001,0.03262478571428571,0.00437,27,STOP_BE_CHAND,False,True,6.2929061784897025,-0.03501144164759734,3.093085975809087,0.02,3.073085975809087,20,50,10,14,2.0,999.0,4.0,3.0,22
BTC/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,123306.43,117749.14714285714,117749.14714285714,117749.14714285714,5557.282857142853,1,INITIAL_STOP,False,False,0.21009727775495773,-1.102414643538543,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
EIGEN/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,1.666,1.416,1.416,1.416,0.25,1,INITIAL_STOP,False,False,0.02400000000000002,-1.1919999999999993,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
ARB/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-15 00:00:00+00:00,0.5712,0.49364285714285716,0.49364285714285716,0.49364285714285716,0.07755714285714287,2,INITIAL_STOP,False,False,0.060600478909558816,-1.29324000736784,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
DASH/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-15 00:00:00+00:00,23.89,21.672857142857143,21.672857142857143,21.672857142857143,2.217142857142857,2,INITIAL_STOP,False,False,0.1623711340206183,-1.0599226804123718,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
UNI/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-15 00:00:00+00:00,12.13,10.497000000000002,10.497000000000002,10.497000000000002,1.6329999999999998,2,INITIAL_STOP,False,False,0.10410287813839555,-1.046540110226578,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
AAVE/USDT,1d,LONG,2025-08-12 00:00:00+00:00,2025-08-18 00:00:00+00:00,322.26,285.9457142857143,285.9457142857143,285.9457142857143,36.31428571428571,6,INITIAL_STOP,False,False,0.5020062942564916,-1.0475216365066868,-0.9999999999999994,0.02,-1.0199999999999994,20,50,10,14,2.0,999.0,4.0,3.0,22
SOL/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,201.51,180.66,180.66,180.66,20.85,5,INITIAL_STOP,False,False,0.4004796163069555,-1.0316546762589922,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
BCH/USDT,1d,LONG,2025-06-13 00:00:00+00:00,2025-08-19 00:00:00+00:00,448.7,552.9142857142857,404.5571428571429,552.9142857142857,44.142857142857125,67,STOP_BE_CHAND,False,True,4.20453074433657,-0.6252427184466014,2.360841423948221,0.02,2.340841423948221,20,50,10,14,2.0,999.0,4.0,3.0,22
ENA/USDT,1d,LONG,2025-07-19 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.4338,0.6416428571428572,0.3571142857142857,0.6416428571428572,0.07668571428571427,31,STOP_BE_CHAND,False,True,5.499068554396424,-0.12257824143070072,2.710320417287631,0.02,2.690320417287631,20,50,10,14,2.0,999.0,4.0,3.0,22
LTC/USDT,1d,LONG,2025-07-10 00:00:00+00:00,2025-08-19 00:00:00+00:00,94.85,112.305,87.71857142857142,112.305,7.131428571428572,40,STOP_BE_CHAND,False,True,5.516426282051282,-0.574919871794871,2.4476161858974375,0.02,2.4276161858974374,20,50,10,14,2.0,999.0,4.0,3.0,22
POND/USDT,1d,LONG,2025-08-17 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.01061,0.00941,0.00941,0.00941,0.0011999999999999997,2,INITIAL_STOP,False,False,1.491666666666667,-1.2000000000000006,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
SEI/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.3574,0.30701428571428574,0.30701428571428574,0.30701428571428574,0.05038571428571428,6,INITIAL_STOP,False,False,0.12900481996030636,-1.178905585483414,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
PHA/USDT,1d,LONG,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.1425,0.11945714285714285,0.11945714285714285,0.11945714285714285,0.023042857142857143,3,INITIAL_STOP,False,False,0.0,-1.5926844389336632,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
TRX/USDT,1d,LONG,2025-07-29 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.3385,0.3417,0.3159571428571429,0.3159571428571429,0.022542857142857142,27,DONCHIAN_EXIT,False,False,1.3973384030418239,-0.8783269961977204,0.1419518377693274,0.02,0.1219518377693274,20,50,10,14,2.0,999.0,4.0,3.0,22
PENDLE/USDT,1d,LONG,2025-08-08 00:00:00+00:00,2025-08-28 00:00:00+00:00,5.431,4.9,4.637,4.637,0.7940000000000005,20,DONCHIAN_EXIT,False,False,1.0730478589420653,-0.7254408060453391,-0.668765743073047,0.02,-0.688765743073047,20,50,10,14,2.0,999.0,4.0,3.0,22
AAVE/USDT,1d,LONG,2025-08-22 00:00:00+00:00,2025-09-01 00:00:00+00:00,345.61,299.5914285714286,299.5914285714286,299.5914285714286,46.01857142857142,10,INITIAL_STOP,False,False,0.8774718281439171,-1.010461614875982,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
ADA/USDT,1d,LONG,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.9042,0.8014,0.8014,0.8014,0.10279999999999999,19,INITIAL_STOP,False,False,1.1196498054474717,-1.1906614785992216,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,999.0,4.0,3.0,22
LINK/USDT,1d,LONG,2025-08-09 00:00:00+00:00,2025-09-01 00:00:00+00:00,21.94,22.51,19.32,19.32,2.62,23,DONCHIAN_EXIT,False,False,2.263358778625954,-0.41984732824427534,0.21755725190839706,0.02,0.19755725190839707,20,50,10,14,2.0,999.0,4.0,3.0,22
PEPE/USDT,1d,LONG,2025-09-13 00:00:00+00:00,2025-09-15 00:00:00+00:00,1.191e-05,1.0724285714285714e-05,1.0724285714285714e-05,1.0724285714285714e-05,1.1857142857142855e-06,2,INITIAL_STOP,False,False,0.05060240963855517,-1.1385542168674692,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
ENA/USDT,1d,LONG,2025-09-08 00:00:00+00:00,2025-09-19 00:00:00+00:00,0.7816,0.6665714285714285,0.6665714285714285,0.6665714285714285,0.11502857142857144,11,INITIAL_STOP,False,False,0.7919771485345262,-1.104073522106309,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
ARB/USDT,1d,LONG,2025-08-22 00:00:00+00:00,2025-09-21 00:00:00+00:00,0.5867,0.4806,0.46517142857142857,0.46517142857142857,0.12152857142857143,30,DONCHIAN_EXIT,False,False,0.3118608205007644,-0.9890678264958267,-0.873045727048313,0.02,-0.893045727048313,20,50,10,14,2.0,999.0,4.0,3.0,22
BTC/USDT,1d,LONG,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,116788.96,112526.63428571429,112526.63428571429,112526.63428571429,4262.325714285712,6,INITIAL_STOP,False,False,0.2606652035709532,-1.1704783572214787,-1.0000000000000016,0.02,-1.0200000000000016,20,50,10,14,2.0,999.0,4.0,3.0,22
DOGE/USDT,1d,LONG,2025-09-11 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.25603,0.23215142857142856,0.23215142857142856,0.23215142857142856,0.023878571428571423,11,INITIAL_STOP,False,False,2.1278492372120863,-1.0620400837571045,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
DOT/USDT,1d,LONG,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,4.319,4.002,4.002,4.002,0.31700000000000017,10,INITIAL_STOP,False,False,1.776025236593058,-1.570977917981071,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
ETH/USDT,1d,LONG,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,4009.5,4199.08,3636.75,3636.75,372.75,45,DONCHIAN_EXIT,False,False,2.5413279678068403,-0.007699530516431632,0.5085982562038898,0.02,0.48859825620388975,20,50,10,14,2.0,999.0,4.0,3.0,22
NEAR/USDT,1d,LONG,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.175,2.8562857142857143,2.8562857142857143,2.8562857142857143,0.31871428571428567,4,INITIAL_STOP,False,False,0.5239802779022869,-1.3240699238009854,-0.9999999999999994,0.02,-1.0199999999999994,20,50,10,14,2.0,999.0,4.0,3.0,22
SEI/USDT,1d,LONG,2025-09-11 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.3363,0.3020285714285714,0.3020285714285714,0.3020285714285714,0.03427142857142855,11,INITIAL_STOP,False,False,0.6127553147144653,-1.7186327636515228,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,999.0,4.0,3.0,22
SOL/USDT,1d,LONG,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,214.43,220.38,186.44,186.44,27.99,25,DONCHIAN_EXIT,False,False,1.3962129331904247,-0.7231153983565562,0.21257591997141798,0.02,0.19257591997141799,20,50,10,14,2.0,999.0,4.0,3.0,22
SUI/USDT,1d,LONG,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.8889,3.5325,3.5325,3.5325,0.35639999999999994,4,INITIAL_STOP,False,False,0.07575757575757615,-1.8347362514029188,-0.9999999999999997,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
WLD/USDT,1d,LONG,2025-09-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,1.571,1.3841428571428571,1.3841428571428571,1.3841428571428571,0.18685714285714283,14,INITIAL_STOP,False,False,3.4250764525993884,-1.5680428134556572,-1.0,0.02,-1.02,20,50,10,14,2.0,999.0,4.0,3.0,22
EIGEN/USDT,1d,LONG,2025-09-13 00:00:00+00:00,2025-09-30 00:00:00+00:00,1.718,1.4674285714285715,1.4674285714285715,1.4674285714285715,0.25057142857142856,17,INITIAL_STOP,False,False,1.5205245153933875,-1.2611174458380847,-0.9999999999999996,0.02,-1.0199999999999996,20,50,10,14,2.0,999.0,4.0,3.0,22
ETH/USDT,1d,LONG,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,4684.01,4340.778571428572,4340.778571428572,4340.778571428572,343.23142857142864,3,INITIAL_STOP,False,False,0.20682837901956963,-1.2206050062015625,-0.999999999999999,0.02,-1.019999999999999,20,50,10,14,2.0,999.0,4.0,3.0,22
APT/USDT,1d,LONG,2025-10-02 00:00:00+00:00,2025-10-10 00:00:00+00:00,5.227,4.714142857142858,4.714142857142858,4.714142857142858,0.5128571428571428,8,INITIAL_STOP,False,False,0.8208913649025058,-8.735376044568246,-0.9999999999999993,0.02,-1.0199999999999994,20,50,10,14,2.0,999.0,4.0,3.0,22
