symbol,timeframe,trades,total_net_r,avg_net_r,win_rate,profit_factor,max_drawdown_r,best_trade_r,worst_trade_r,be_touch_rate,chand_touch_rate
APT/USDT,2h,19,-6.5318241793534835,-0.3437802199659728,0.15789473684210525,0.599765675284713,-6.1345551030482675,4.756255707762542,-1.0200000000000018,0.0,0.15789473684210525
MLN/USDT,2h,12,-6.5733333333333395,-0.5477777777777783,0.08333333333333333,0.414141414141414,-6.120000000000001,4.646666666666666,-1.0200000000000025,0.0,0.08333333333333333
JTO/USDT,2h,15,-6.604808370496961,-0.44032055803313075,0.2,0.460391472998614,-7.255663338088441,2.9443366619115525,-1.0200000000000011,0.0,0.13333333333333333
NEAR/USDT,6h,13,-6.659439798818266,-0.5122645999090973,0.15384615384615385,0.4064670411035417,-7.140000000000003,4.268135593220339,-1.0200000000000016,0.0,0.07692307692307693
BB/USDT,2h,9,-6.9511864406779695,-0.7723540489642189,0.1111111111111111,0.14813891658358253,-7.140000000000002,1.208813559322034,-1.0200000000000016,0.0,0.1111111111111111
BFUSD/USDT,4h,9,-7.246666666667416,-0.8051851851852684,0.1111111111111111,0.11192810457504786,-7.139999999999905,0.9133333333323661,-1.020000000000208,0.0,0.0
PEPE/USDT,2h,12,-7.302801932367149,-0.6085668276972624,0.16666666666666666,0.2840390262385143,-9.179999999999994,2.841111111111106,-1.0200000000000014,0.0,0.08333333333333333
MLN/USDT,4h,19,-7.5187116439748,-0.39572166547235793,0.15789473684210525,0.5392946296584067,-11.081954887218036,3.198045112781958,-1.0200000000000025,0.0,0.15789473684210525
DODO/USDT,2h,23,-8.122655253302153,-0.3531589240566153,0.21739130434782608,0.5575895831534777,-7.628484848484843,5.073167701863349,-1.0200000000000027,0.0,0.21739130434782608
HBAR/USDT,2h,8,-8.160000000000007,-1.020000000000001,0.0,0.0,-7.140000000000007,-1.019999999999999,-1.0200000000000025,0.0,0.0
SOL/USDT,2h,20,-8.239625329009996,-0.4119812664504998,0.15,0.5248197618794699,-11.428856098240777,5.22923076923078,-1.0200000000000065,0.0,0.15
VIRTUAL/USDT,4h,20,-8.725895577185943,-0.4362947788592971,0.15,0.4967764949719757,-14.280000000000005,5.557226606538895,-1.020000000000002,0.0,0.1
LTC/USDT,6h,17,-8.949334975616893,-0.5264314691539349,0.11764705882352941,0.37902087845009447,-10.200000000000003,4.2238900203666,-1.0200000000000016,0.0,0.11764705882352941
XUSD/USDT,2h,13,-9.007058823528727,-0.692850678732979,0.15384615384615385,0.1972318339100984,-8.799999999999926,1.8329411764710455,-1.0200000000002776,0.0,0.15384615384615385
FIL/USDT,6h,14,-9.116642087351106,-0.651188720525079,0.07142857142857142,0.31247043081816694,-10.2,4.143357912648894,-1.020000000000001,0.0,0.07142857142857142
BFUSD/USDT,6h,9,-9.180000000000122,-1.0200000000000136,0.0,0.0,-8.160000000000123,-1.019999999999885,-1.020000000000208,0.0,0.0
ADA/USDT,4h,18,-9.393050131486563,-0.5218361184159201,0.1111111111111111,0.42444545762949976,-14.279999999999996,5.0656269113149905,-1.0200000000000027,0.0,0.1111111111111111
BTC/USDT,2h,13,-9.52250295754411,-0.732500227503393,0.07692307692307693,0.22201773222678947,-10.200000000000012,2.7174970424559066,-1.0200000000000078,0.0,0.07692307692307693
AI/USDT,4h,17,-9.63275848715632,-0.5666328521856658,0.11764705882352941,0.3704079420159267,-11.116065573770495,3.5233070866141745,-1.0200000000000011,0.0,0.11764705882352941
RAD/USDT,4h,13,-9.714545454545455,-0.7472727272727273,0.07692307692307693,0.20632798573975056,-9.18,2.525454545454547,-1.0200000000000011,0.0,0.07692307692307693
SPK/USDT,4h,19,-9.93961011101714,-0.52313737426406,0.21052631578947367,0.3503522803256768,-9.736372791042193,1.8367626800250487,-1.0200000000000011,0.0,0.21052631578947367
ZBT/USDT,2h,17,-10.308792036588653,-0.6063995315640384,0.11764705882352941,0.3262227427066244,-9.28879203658865,3.9715254237288162,-1.0200000000000031,0.0,0.11764705882352941
LINK/USDT,4h,21,-10.435934592439187,-0.49694926630662795,0.09523809523809523,0.4615100829494745,-16.32,6.212620320855614,-1.0200000000000031,0.0,0.09523809523809523
DOT/USDT,2h,19,-10.672126542772032,-0.5616908706722122,0.10526315789473684,0.38453710825997534,-12.240000000000004,5.393533834586467,-1.0200000000000033,0.0,0.10526315789473684
XRP/USDT,2h,16,-10.714550307894964,-0.6696593942434352,0.125,0.2496813509877477,-10.200000000000003,3.3750288504216694,-1.020000000000006,0.0,0.0625
XLM/USDT,2h,18,-10.892715980924924,-0.6051508878291625,0.1111111111111111,0.33255416783548275,-9.87271598092492,3.0036220472441015,-1.0200000000000042,0.0,0.1111111111111111
FIL/USDT,4h,15,-10.920846012929402,-0.7280564008619602,0.06666666666666667,0.20796742609177704,-10.728379888268154,2.867533875338752,-1.0200000000000007,0.0,0.06666666666666667
AI/USDT,2h,17,-11.17720930232559,-0.6574829001367994,0.058823529411764705,0.3151219790241673,-10.157209302325588,5.142790697674409,-1.0200000000000014,0.0,0.058823529411764705
DODO/USDT,4h,17,-11.50666129396215,-0.6768624290565971,0.11764705882352941,0.24793063438155882,-13.68069114470842,2.1740298507462703,-1.0200000000000016,0.0,0.11764705882352941
AAVE/USDT,2h,18,-11.520159284522991,-0.6400088491401662,0.1111111111111111,0.25400877860076615,-10.500159284522994,2.5186565272496835,-1.020000000000002,0.0,0.1111111111111111
DOGE/USDT,4h,19,-11.55380875606278,-0.6080951976875147,0.10526315789473684,0.33369038315670246,-13.671053159478426,4.157244403415648,-1.0200000000000018,0.0,0.10526315789473684
CFX/USDT,4h,23,-11.917789701999864,-0.518164769652168,0.13043478260869565,0.41579462245098686,-13.144510746045542,4.081130279595481,-1.0200000000000014,0.0,0.08695652173913043
RAD/USDT,2h,12,-12.240000000000002,-1.0200000000000002,0.0,0.0,-11.22,-1.0199999999999965,-1.0200000000000022,0.0,0.0
XLM/USDT,4h,20,-13.433167495854065,-0.6716583747927032,0.05,0.3068541023811113,-16.320000000000004,5.946832504145938,-1.0200000000000027,0.0,0.05
ASTER/USDT,2h,18,-13.546354353323252,-0.7525752418512918,0.05555555555555555,0.15983104280679758,-14.365420560747655,2.5770149253731263,-1.0200000000000036,0.0,0.1111111111111111
DOGE/USDT,2h,18,-14.210176678445231,-0.789454259913624,0.05555555555555555,0.18049730804814174,-13.26000000000001,3.12982332155478,-1.0200000000000025,0.0,0.05555555555555555
AVAX/USDT,2h,18,-14.966741573033708,-0.8314856429463171,0.05555555555555555,0.13686611458859796,-15.299999999999997,2.373258426966288,-1.0200000000000036,0.0,0.05555555555555555
SHIB/USDT,2h,15,-15.3,-1.02,0.0,0.0,-14.28,-1.019999999999996,-1.0200000000000027,0.0,0.0
AAVE/USDT,4h,19,-16.17954742598529,-0.8515551276834363,0.05263157894736842,0.11876103344306704,-15.159547425985291,2.1804525740147116,-1.0200000000000031,0.0,0.05263157894736842
ADA/USDT,2h,19,-16.264105960264896,-0.8560055768560472,0.05263157894736842,0.11415544878731498,-16.32,2.095894039735103,-1.0200000000000036,0.0,0.05263157894736842
ETH/USDT,2h,20,-16.419497188925437,-0.8209748594462718,0.05,0.1527607229656643,-16.320000000000007,2.960502811074576,-1.020000000000006,0.0,0.05
LINK/USDT,2h,20,-16.722580645161294,-0.8361290322580647,0.05,0.13712174173574343,-18.360000000000003,2.657419354838708,-1.0200000000000031,0.0,0.0
LTC/USDT,2h,21,-18.33165413533835,-0.8729359112065881,0.047619047619047616,0.1013895031696887,-17.31165413533835,2.0683458646616497,-1.0200000000000031,0.0,0.047619047619047616
