symbol,entry_ts,exit_ts,r,funding,year,month
HFTUSDT,1700006400000,1700107200000,-1.0,0.0001,2023,2023-11
ARPAUSDT,1700222400000,1700236800000,-1.0,0.0001,2023,2023-11
IDUSDT,1700222400000,1700726400000,0.0203329972769669,0.0001,2023,2023-11
CELRUSDT,1700222400000,1700496000000,-1.0,0.0001,2023,2023-11
HFTUSDT,1700265600000,1700697600000,-1.0,0.0001,2023,2023-11
GTCUSDT,1700582400000,1700827200000,-1.0,0.0001,2023,2023-11
C98USDT,1700596800000,1700654400000,-1.0,0.0001,2023,2023-11
ARPAUSDT,1700611200000,1700812800000,-1.0,0.0001,2023,2023-11
BANDUSDT,1701043200000,1701316800000,-1.0,0.0001,2023,2023-11
BCHUSDT,1701057600000,1701561600000,-1.0,0.0001,2023,2023-11
BATUSDT,1701057600000,1701259200000,-1.0,0.0001,2023,2023-11
1000PEPEUSDT,1701057600000,1701504000000,-1.0,0.0001,2023,2023-11
GTCUSDT,1701057600000,1701244800000,-1.0,0.0001,2023,2023-11
BANDUSDT,1701345600000,1701504000000,-1.0,0.0001,2023,2023-11
COMPUSDT,1701691200000,1701763200000,-1.0,0.0001,2023,2023-12
CYBERUSDT,1702252800000,1702756800000,-0.0690937519549172,0.0002717,2023,2023-12
ACHUSDT,1702252800000,1702756800000,-0.7099602822912374,0.00061507,2023,2023-12
DUSKUSDT,1702267200000,1702771200000,-0.2589731246187792,0.00031939,2023,2023-12
BNTUSDT,1702267200000,1702771200000,-0.1887124453138434,0.00026619,2023,2023-12
ARPAUSDT,1702281600000,1702785600000,-0.1298658586880821,0.0001,2023,2023-12
ARKUSDT,1702771200000,1703275200000,0.1315046223443199,0.00040946,2023,2023-12
COMPUSDT,1702843200000,1703275200000,-1.0,0.0001,2023,2023-12
ACHUSDT,1702843200000,1703160000000,-1.0,0.0001,2023,2023-12
CKBUSDT,1702843200000,1703203200000,-1.0,0.00036747,2023,2023-12
ARPAUSDT,1702857600000,1703116800000,-1.0,0.00020259,2023,2023-12
BTCDOMUSDT,1703246400000,1703750400000,3.0474383345703298,0.0001,2023,2023-12
1000XECUSDT,1703606400000,1703649600000,-1.0,0.00051318,2023,2023-12
BCHUSDT,1703606400000,1703649600000,-1.0,0.0001,2023,2023-12
1000FLOKIUSDT,1703620800000,1703736000000,-1.0,0.00061527,2023,2023-12
1000PEPEUSDT,1703635200000,1703678400000,-1.0,0.00038273,2023,2023-12
GASUSDT,1703779200000,1704283200000,0.6980892052746844,0.00024064,2023,2023-12
1000FLOKIUSDT,1703808000000,1704312000000,1.6317827595715262,0.00037981,2023,2023-12
ICXUSDT,1703894400000,1704038400000,-1.0,0.00062868,2023,2023-12
BNTUSDT,1703923200000,1704153600000,-1.0,0.00015191,2023,2023-12
APEUSDT,1704283200000,1704787200000,0.9682089879377674,0.00052154,2024,2024-01
1000PEPEUSDT,1704283200000,1704787200000,0.3843024264446167,0.00068141,2024,2024-01
ARKUSDT,1704283200000,1704787200000,1.6161025300290075,0.00048285,2024,2024-01
AAVEUSDT,1704283200000,1704787200000,0.4375194493146512,0.00012012,2024,2024-01
ICXUSDT,1704326400000,1704830400000,1.1097994825445812,0.0001,2024,2024-01
BTCDOMUSDT,1704960000000,1705464000000,1.293201929129554,0.0001,2024,2024-01
ALGOUSDT,1705089600000,1705593600000,-0.0476568935983208,0.0001,2024,2024-01
ANKRUSDT,1705089600000,1705593600000,-0.2159876810630572,0.0001,2024,2024-01
EGLDUSDT,1705089600000,1705593600000,0.1456275722458956,0.0001,2024,2024-01
ICXUSDT,1705104000000,1705363200000,-1.0,0.0001,2024,2024-01
AAVEUSDT,1705449600000,1705953600000,1.5280394787951248,0.0001,2024,2024-01
ARKUSDT,1705464000000,1705550400000,-1.0,0.0001,2024,2024-01
BELUSDT,1705579200000,1706083200000,2.3082149704184385,0.00011258,2024,2024-01
INJUSDT,1705593600000,1706097600000,0.7858490163805409,0.0001,2024,2024-01
HFTUSDT,1705593600000,1705651200000,-1.0,0.0001,2024,2024-01
ICXUSDT,1705593600000,1706097600000,1.0164367183451046,0.0001,2024,2024-01
HIGHUSDT,1705651200000,1705694400000,-1.0,0.0001,2024,2024-01
DYDXUSDT,1705780800000,1706284800000,0.6548081915454278,0.0001,2024,2024-01
HIGHUSDT,1705953600000,1706457600000,0.5539584276931063,0.0001,2024,2024-01
1000PEPEUSDT,1706472000000,1706976000000,2.746774565851477,0.0001,2024,2024-01
ETCUSDT,1706500800000,1706544000000,-1.0,0.0001,2024,2024-01
1000SHIBUSDT,1706500800000,1706544000000,-1.0,0.0001,2024,2024-01
ARUSDT,1706644800000,1707148800000,1.2613648792298946,0.0001,2024,2024-01
FLOWUSDT,1706659200000,1707163200000,0.3746999490084497,0.0001,2024,2024-01
GMTUSDT,1706659200000,1707163200000,1.4320492917217968,0.0001,2024,2024-01
GTCUSDT,1706673600000,1707177600000,0.9282804655099428,0.0001,2024,2024-01
APEUSDT,1707004800000,1707451200000,-1.0,0.0001,2024,2024-02
DOTUSDT,1707177600000,1707393600000,-1.0,0.0001,2024,2024-02
1INCHUSDT,1707177600000,1707436800000,-1.0,0.0001,2024,2024-02
AVAXUSDT,1707206400000,1707350400000,-1.0,0.0001,2024,2024-02
GMXUSDT,1707667200000,1707753600000,-1.0,0.0001,2024,2024-02
1000SATSUSDT,1707681600000,1707753600000,-1.0,0.00013174,2024,2024-02
ARPAUSDT,1707724800000,1707753600000,-1.0,0.0001,2024,2024-02
INJUSDT,1708027200000,1708185600000,-1.0,0.00038827,2024,2024-02
1000RATSUSDT,1708473600000,1708977600000,-1.0,0.00044255,2024,2024-02
BIGTIMEUSDT,1708488000000,1708920000000,-1.0,0.00053586,2024,2024-02
APTUSDT,1708488000000,1708948800000,-1.0,0.0002223,2024,2024-02
CELOUSDT,1708502400000,1708588800000,-1.0,0.0001,2024,2024-02
1000XECUSDT,1708502400000,1708963200000,-1.0,0.0001,2024,2024-02
ENSUSDT,1709136000000,1709164800000,-1.0,0.00082901,2024,2024-02
ICPUSDT,1709150400000,1709438400000,-1.0,0.00063072,2024,2024-02
AUCTIONUSDT,1709265600000,1709769600000,0.6971599261126527,0.0004749,2024,2024-03
ASTRUSDT,1709596800000,1710100800000,-0.4372266556160991,0.00054195,2024,2024-03
C98USDT,1709654400000,1709697600000,-1.0,0.0009193,2024,2024-03
DUSKUSDT,1709654400000,1709755200000,-1.0,0.00110232,2024,2024-03
IOTXUSDT,1709654400000,1709755200000,-1.0,0.00098859,2024,2024-03
AUCTIONUSDT,1710360000000,1710864000000,2.9296341471324587,0.00036493,2024,2024-03
BLURUSDT,1710403200000,1710907200000,3.300785528017759,0.0001,2024,2024-03
ARBUSDT,1710417600000,1710921600000,2.329984498704136,0.00071322,2024,2024-03
API3USDT,1710460800000,1710964800000,-1.0,0.00059335,2024,2024-03
GMXUSDT,1710489600000,1710993600000,0.8434507408742588,0.00041513,2024,2024-03
1000RATSUSDT,1711526400000,1711670400000,-1.0,0.00082143,2024,2024-03
GMXUSDT,1711540800000,1712044800000,1.3634412960193292,0.00019345,2024,2024-03
ARBUSDT,1711569600000,1712073600000,2.32188730845266,0.00040907,2024,2024-03
ENJUSDT,1711584000000,1712088000000,1.781957072745886,0.00040658,2024,2024-03
1000SATSUSDT,1711584000000,1711656000000,-1.0,0.00031211,2024,2024-03
BIGTIMEUSDT,1711699200000,1712203200000,2.230685441388889,0.00070484,2024,2024-03
ASTRUSDT,1711713600000,1712217600000,2.135017062613118,0.00035497,2024,2024-03
AGLDUSDT,1712059200000,1712145600000,-1.0,0.0001,2024,2024-04
1000RATSUSDT,1712073600000,1712390400000,-1.0,0.00032532,2024,2024-04
IOTXUSDT,1712289600000,1712361600000,-1.0,0.0001,2024,2024-04
DYMUSDT,1712635200000,1713139200000,5.250254315427996,0.00010561,2024,2024-04
ALGOUSDT,1712664000000,1713168000000,4.538986243920354,0.0001,2024,2024-04
1000FLOKIUSDT,1712664000000,1713168000000,2.813929324075027,0.00029106,2024,2024-04
1000BONKUSDT,1712664000000,1713168000000,3.295499130968327,0.00016543,2024,2024-04
BIGTIMEUSDT,1712678400000,1713182400000,5.199962965790496,0.00038157,2024,2024-04
1000XECUSDT,1713988800000,1714492800000,1.8341094055842968,0.0001,2024,2024-04
BICOUSDT,1714003200000,1714507200000,2.3358327039187547,0.0001,2024,2024-04
DYDXUSDT,1714003200000,1714507200000,1.7069607749823428,0.0001,2024,2024-04
IDUSDT,1714003200000,1714262400000,-1.0,0.0001,2024,2024-04
CRVUSDT,1714003200000,1714507200000,1.286792271379442,0.0001,2024,2024-04
ACHUSDT,1714334400000,1714838400000,1.1869445745164957,0.0001,2024,2024-04
BTCDOMUSDT,1714564800000,1714809600000,-1.0,0.00029919,2024,2024-05
IOTXUSDT,1715011200000,1715515200000,1.1634892330181787,0.0001,2024,2024-05
ASTRUSDT,1715025600000,1715529600000,1.1560998485254426,0.0001,2024,2024-05
CFXUSDT,1715025600000,1715529600000,0.3884155568204365,0.0001,2024,2024-05
GMXUSDT,1715040000000,1715284800000,-1.0,0.0001,2024,2024-05
GMTUSDT,1715040000000,1715544000000,0.7820418730206147,0.0001,2024,2024-05
IOTAUSDT,1715342400000,1715846400000,0.109418320199695,0.0001,2024,2024-05
CELRUSDT,1715558400000,1715616000000,-1.0,0.0001,2024,2024-05
GRTUSDT,1715558400000,1715587200000,-1.0,0.0001,2024,2024-05
BELUSDT,1715673600000,1715961600000,-1.0,0.0001,2024,2024-05
ARKUSDT,1715716800000,1715817600000,-1.0,0.0001,2024,2024-05
CHZUSDT,1716120000000,1716220800000,-1.0,0.0001,2024,2024-05
ARKUSDT,1716120000000,1716177600000,-1.0,0.0001,2024,2024-05
ATOMUSDT,1716120000000,1716220800000,-1.0,0.0001,2024,2024-05
APTUSDT,1716148800000,1716206400000,-1.0,0.0001,2024,2024-05
IOTAUSDT,1716148800000,1716192000000,-1.0,0.0001,2024,2024-05
GMTUSDT,1716192000000,1716220800000,-1.0,0.0001,2024,2024-05
BTCDOMUSDT,1716235200000,1716739200000,1.4889301400772004,0.0001,2024,2024-05
GALAUSDT,1716264000000,1716350400000,-1.0,0.0001,2024,2024-05
EGLDUSDT,1716465600000,1716710400000,-1.0,0.0001,2024,2024-05
CKBUSDT,1716465600000,1716624000000,-1.0,0.0001,2024,2024-05
HBARUSDT,1716480000000,1716984000000,0.3094805141174847,0.0001,2024,2024-05
ATOMUSDT,1716480000000,1716811200000,-1.0,0.0001,2024,2024-05
INJUSDT,1716624000000,1717128000000,0.4182864318826198,0.0001,2024,2024-05
BATUSDT,1716753600000,1716811200000,-1.0,0.0001,2024,2024-05
IOSTUSDT,1716753600000,1717257600000,1.377619137875124,0.0001,2024,2024-05
BATUSDT,1716868800000,1717372800000,0.0776875075812397,0.0001,2024,2024-05
ETHWUSDT,1716955200000,1717459200000,0.6579384187819663,0.00024585,2024,2024-05
FILUSDT,1716998400000,1717502400000,0.2132385948012695,0.0001,2024,2024-05
ATOMUSDT,1717142400000,1717603200000,-1.0,0.0001,2024,2024-05
BATUSDT,1717459200000,1717603200000,-1.0,0.0001,2024,2024-06
1000RATSUSDT,1717459200000,1717502400000,-1.0,0.00026223,2024,2024-06
1000XECUSDT,1717689600000,1717747200000,-1.0,0.0001,2024,2024-06
HBARUSDT,1717747200000,1718251200000,4.056240550862072,0.00018571,2024,2024-06
BANDUSDT,1717776000000,1718280000000,1.7504449722917304,0.00018658,2024,2024-06
BICOUSDT,1717776000000,1717819200000,-1.0,0.0001,2024,2024-06
1000SHIBUSDT,1717776000000,1718280000000,1.3465771553374248,0.00026866,2024,2024-06
ALTUSDT,1717776000000,1718280000000,2.3841867183778502,0.00013886,2024,2024-06
ADAUSDT,1717819200000,1718323200000,1.2035502905951287,0.0001,2024,2024-06
ARKUSDT,1718337600000,1718841600000,3.1185614980155765,0.0001,2024,2024-06
INJUSDT,1718395200000,1718899200000,1.774519658946088,0.0001,2024,2024-06
AAVEUSDT,1718985600000,1719244800000,-1.0,0.0001,2024,2024-06
ARKMUSDT,1719201600000,1719259200000,-1.0,0.0001,2024,2024-06
CRVUSDT,1719201600000,1719705600000,1.58457071565034,0.0001,2024,2024-06
BTCDOMUSDT,1719244800000,1719748800000,0.0806464896557061,0.0001,2024,2024-06
ANKRUSDT,1719417600000,1719921600000,0.4134768677710528,0.0001,2024,2024-06
IOTAUSDT,1719432000000,1719936000000,0.4163420942677036,0.0001,2024,2024-06
BATUSDT,1719446400000,1719518400000,-1.0,0.0001,2024,2024-06
GRTUSDT,1719561600000,1720065600000,2.398242004182059,0.0001,2024,2024-06
BATUSDT,1719705600000,1719777600000,-1.0,0.0001,2024,2024-06
BATUSDT,1719864000000,1720368000000,2.7779975133361443,0.0001,2024,2024-07
FILUSDT,1719864000000,1720368000000,3.854818883627114,0.0001,2024,2024-07
DOGEUSDT,1719921600000,1720425600000,4.558867966246291,0.0001,2024,2024-07
GTCUSDT,1719936000000,1720440000000,2.9876726272626626,0.0001,2024,2024-07
DOTUSDT,1720065600000,1720281600000,-1.0,0.0001,2024,2024-07
DOTUSDT,1720396800000,1720900800000,-0.9155125661787952,0.0001,2024,2024-07
AVAXUSDT,1720641600000,1721030400000,-1.0,0.0001,2024,2024-07
BTCDOMUSDT,1720641600000,1721145600000,0.1107742019157695,0.0001,2024,2024-07
INJUSDT,1720742400000,1720872000000,-1.0,0.0001,2024,2024-07
COTIUSDT,1720756800000,1720944000000,-1.0,0.0001,2024,2024-07
JASMYUSDT,1720900800000,1720987200000,-1.0,0.0001,2024,2024-07
CRVUSDT,1721318400000,1721419200000,-1.0,0.0001,2024,2024-07
1000SHIBUSDT,1721548800000,1722052800000,0.7158339751053113,0.0001,2024,2024-07
CRVUSDT,1721620800000,1722124800000,0.5765252909381468,0.0001,2024,2024-07
CHRUSDT,1721664000000,1722168000000,1.394942232522314,0.0001,2024,2024-07
ATOMUSDT,1721678400000,1722182400000,-0.0040793102384571,0.0001,2024,2024-07
DUSKUSDT,1721692800000,1722196800000,1.3489631577198589,0.0001,2024,2024-07
GMTUSDT,1722168000000,1722672000000,3.5340943032802574,0.0001,2024,2024-07
ACHUSDT,1722168000000,1722672000000,2.587704454298249,0.0001,2024,2024-07
ENJUSDT,1722283200000,1722787200000,4.320958295579402,0.0001,2024,2024-07
ASTRUSDT,1722283200000,1722787200000,5.45086737039006,0.0001,2024,2024-07
IDUSDT,1722297600000,1722801600000,3.894928087101072,0.0001,2024,2024-07
AAVEUSDT,1722801600000,1723305600000,0.2899875233495665,0.0001,2024,2024-08
ICXUSDT,1723392000000,1723564800000,-1.0,0.0001,2024,2024-08
BNTUSDT,1723392000000,1723896000000,0.1921120821104376,0.0001,2024,2024-08
BELUSDT,1723392000000,1723564800000,-1.0,0.0001,2024,2024-08
1000PEPEUSDT,1723392000000,1723896000000,0.9881681496597636,0.0001,2024,2024-08
BATUSDT,1723406400000,1723449600000,-1.0,0.0001,2024,2024-08
BATUSDT,1723478400000,1723564800000,-1.0,0.0001,2024,2024-08
BANDUSDT,1723651200000,1724155200000,-0.2099849719740521,0.0001,2024,2024-08
DUSKUSDT,1723665600000,1724126400000,-1.0,0.0001,2024,2024-08
FLOWUSDT,1723665600000,1724169600000,0.2938314977539344,0.0001,2024,2024-08
JASMYUSDT,1724227200000,1724313600000,-1.0,0.0001,2024,2024-08
DASHUSDT,1724688000000,1725192000000,1.862469097888384,0.0001,2024,2024-08
BICOUSDT,1724716800000,1725220800000,1.9289116077264523,0.0001,2024,2024-08
ACHUSDT,1724731200000,1725235200000,2.6052630076127183,0.0001,2024,2024-08
HFTUSDT,1724745600000,1725249600000,1.8273155138553836,0.0001,2024,2024-08
IOTAUSDT,1724745600000,1725249600000,2.280260269650449,0.0001,2024,2024-08
DASHUSDT,1725537600000,1726041600000,-0.2073061716585921,0.0001,2024,2024-09
1000RATSUSDT,1725552000000,1725624000000,-1.0,0.00015065,2024,2024-09
DUSKUSDT,1725580800000,1726084800000,-0.0548030777059955,0.0001,2024,2024-09
CRVUSDT,1726401600000,1726704000000,-1.0,0.0001,2024,2024-09
GALAUSDT,1726430400000,1726617600000,-1.0,0.0001,2024,2024-09
ARKMUSDT,1726473600000,1726704000000,-1.0,0.0001,2024,2024-09
HOTUSDT,1726473600000,1726617600000,-1.0,0.0001,2024,2024-09
GTCUSDT,1726473600000,1726689600000,-1.0,0.0001,2024,2024-09
ARKUSDT,1726660800000,1726675200000,-1.0,0.0001,2024,2024-09
CHRUSDT,1727697600000,1728201600000,1.6332516841263591,0.0001,2024,2024-09
CRVUSDT,1727697600000,1728201600000,2.030092405163669,0.0001,2024,2024-09
EGLDUSDT,1727697600000,1728201600000,2.010338011985214,0.0001,2024,2024-09
GMXUSDT,1727697600000,1728201600000,2.83402503109161,0.0001,2024,2024-09
DOTUSDT,1727726400000,1728230400000,1.295662092351982,0.0001,2024,2024-09
DASHUSDT,1728360000000,1728792000000,-1.0,0.0001,2024,2024-10
BATUSDT,1728388800000,1728705600000,-1.0,0.0001,2024,2024-10
FILUSDT,1728388800000,1728892800000,-0.01193707970359,0.0001,2024,2024-10
ICXUSDT,1728388800000,1728878400000,-1.0,0.0001,2024,2024-10
GRTUSDT,1728417600000,1728864000000,-1.0,0.0001,2024,2024-10
ACHUSDT,1728806400000,1728907200000,-1.0,0.0001,2024,2024-10
COTIUSDT,1728806400000,1728864000000,-1.0,0.0001,2024,2024-10
ICPUSDT,1729051200000,1729454400000,-1.0,0.0001,2024,2024-10
COTIUSDT,1729108800000,1729425600000,-1.0,0.0001,2024,2024-10
EDUUSDT,1729108800000,1729425600000,-1.0,0.0001,2024,2024-10
CRVUSDT,1729137600000,1729296000000,-1.0,0.0001,2024,2024-10
IOTAUSDT,1729137600000,1729468800000,-1.0,0.0001,2024,2024-10
FETUSDT,1729512000000,1730016000000,2.016199039500204,0.0001,2024,2024-10
ARUSDT,1729512000000,1730016000000,2.9778927685613485,0.0001,2024,2024-10
IOTAUSDT,1729569600000,1730073600000,2.102574968332572,0.0001,2024,2024-10
DUSKUSDT,1729584000000,1730088000000,2.570970560707833,0.0001,2024,2024-10
DASHUSDT,1729598400000,1730102400000,1.2435002520806422,0.0001,2024,2024-10
IDUSDT,1730073600000,1730203200000,-1.0,0.0001,2024,2024-10
INJUSDT,1730275200000,1730779200000,2.996497575758484,0.0001,2024,2024-10
AVAXUSDT,1730289600000,1730793600000,2.717910102516303,0.0001,2024,2024-10
FETUSDT,1730332800000,1730836800000,0.731487415898211,0.0001,2024,2024-10
ICXUSDT,1730361600000,1730865600000,0.2923073207190108,0.0001,2024,2024-10
BATUSDT,1730361600000,1730865600000,0.183341805243625,0.0001,2024,2024-10
FIDAUSDT,1731456000000,1731816000000,-1.0,0.00014787,2024,2024-11
ENSUSDT,1731484800000,1731801600000,-1.0,0.00038539,2024,2024-11
CKBUSDT,1731499200000,1732003200000,-0.1097421339105349,0.0001,2024,2024-11
FETUSDT,1731499200000,1732003200000,0.2766439415350544,0.0001,2024,2024-11
IOTXUSDT,1731513600000,1731772800000,-1.0,0.0001,2024,2024-11
FIDAUSDT,1732017600000,1732363200000,-1.0,0.00010574,2024,2024-11
EDUUSDT,1732060800000,1732320000000,-1.0,0.00011003,2024,2024-11
CFXUSDT,1732075200000,1732305600000,-1.0,0.0001,2024,2024-11
CKBUSDT,1732075200000,1732334400000,-1.0,0.0001,2024,2024-11
JASMYUSDT,1732118400000,1732334400000,-1.0,0.0001,2024,2024-11
BTCDOMUSDT,1732320000000,1732824000000,1.2489381431878308,0.0001,2024,2024-11
HMSTRUSDT,1732608000000,1732838400000,-1.0,0.00013089,2024,2024-11
1MBABYDOGEUSDT,1733212800000,1733443200000,-1.0,0.00056197,2024,2024-12
AGLDUSDT,1733774400000,1734278400000,-0.362437196894268,0.0001,2024,2024-12
BELUSDT,1733774400000,1733976000000,-1.0,0.00014956,2024,2024-12
1000RATSUSDT,1733774400000,1734278400000,0.4797131289250489,0.0001458,2024,2024-12
ALICEUSDT,1733774400000,1734019200000,-1.0,0.00011318,2024,2024-12
EDUUSDT,1733774400000,1734019200000,-1.0,0.0001624,2024,2024-12
GOATUSDT,1734379200000,1734883200000,1.847259432545385,0.00016738,2024,2024-12
AGLDUSDT,1734465600000,1734739200000,-1.0,0.0001,2024,2024-12
ASTRUSDT,1735171200000,1735675200000,0.699165249013911,0.0001,2024,2024-12
IOSTUSDT,1735171200000,1735675200000,1.0113773460662654,0.0001,2024,2024-12
CELOUSDT,1735185600000,1735689600000,0.7065820497709101,0.0001,2024,2024-12
IOTAUSDT,1735185600000,1735689600000,0.7844194767629147,0.0001,2024,2024-12
BICOUSDT,1735185600000,1735387200000,-1.0,0.0001,2024,2024-12
1000PEPEUSDT,1735502400000,1735545600000,-1.0,0.0001,2024,2024-12
IOTXUSDT,1735560000000,1735732800000,-1.0,0.0001,2024,2024-12
CELRUSDT,1735689600000,1736193600000,-0.6271356710981603,0.0001,2025,2025-01
BICOUSDT,1735718400000,1735747200000,-1.0,0.0001,2025,2025-01
ICXUSDT,1735718400000,1735761600000,-1.0,0.0001,2025,2025-01
GOATUSDT,1736208000000,1736712000000,3.470346046582338,0.00013661,2025,2025-01
ACHUSDT,1736251200000,1736755200000,2.2791959069957306,0.0001,2025,2025-01
GMXUSDT,1736251200000,1736755200000,2.425095726741217,0.0001,2025,2025-01
AAVEUSDT,1736265600000,1736769600000,2.5779838241575743,0.0001,2025,2025-01
1000PEPEUSDT,1736265600000,1736769600000,2.0734581737245965,0.0001,2025,2025-01
ICXUSDT,1736712000000,1737216000000,0.6236885531687324,0.0001,2025,2025-01
BTCDOMUSDT,1736985600000,1737172800000,-1.0,0.0001,2025,2025-01
ANKRUSDT,1737216000000,1737720000000,1.4344153385433658,0.0001,2025,2025-01
ENJUSDT,1737216000000,1737720000000,1.7509020691890196,0.0001,2025,2025-01
GTCUSDT,1737230400000,1737734400000,1.4864775646838917,0.0001,2025,2025-01
ASTRUSDT,1737230400000,1737734400000,1.3580996592019647,0.0001,2025,2025-01
DUSKUSDT,1737230400000,1737734400000,2.342938499886108,0.0001,2025,2025-01
ENSUSDT,1737892800000,1738339200000,-1.0,0.0001,2025,2025-01
ETCUSDT,1737921600000,1738324800000,-1.0,0.0001,2025,2025-01
AVAXUSDT,1737921600000,1738425600000,0.9636571878444092,0.0001,2025,2025-01
CFXUSDT,1738080000000,1738238400000,-1.0,0.0001,2025,2025-01
GRTUSDT,1738396800000,1738900800000,3.895612526992345,0.0001,2025,2025-02
BCHUSDT,1738396800000,1738900800000,5.570084383911402,0.0001,2025,2025-02
BICOUSDT,1738411200000,1738915200000,5.17390480335176,0.0001,2025,2025-02
EGLDUSDT,1738425600000,1738929600000,3.5279568957861707,0.0001,2025,2025-02
CHZUSDT,1738425600000,1738929600000,2.636582832107098,0.0001,2025,2025-02
ARKUSDT,1739275200000,1739692800000,-1.0,0.0001,2025,2025-02
GALAUSDT,1739289600000,1739390400000,-1.0,0.0001,2025,2025-02
BICOUSDT,1739289600000,1739390400000,-1.0,0.0001,2025,2025-02
CRVUSDT,1739462400000,1739966400000,0.1381355114472974,0.0001,2025,2025-02
EDUUSDT,1739606400000,1740110400000,1.502037556074236,0.0001,2025,2025-02
CKBUSDT,1739635200000,1739793600000,-1.0,0.0001,2025,2025-02
ANKRUSDT,1739649600000,1739692800000,-1.0,0.0001,2025,2025-02
DASHUSDT,1739764800000,1740081600000,-1.0,0.0001,2025,2025-02
ENJUSDT,1739764800000,1740124800000,-1.0,0.0001,2025,2025-02
CELOUSDT,1739836800000,1740340800000,0.473214709297652,0.0001,2025,2025-02
APEUSDT,1740153600000,1740240000000,-1.0,0.0001,2025,2025-02
C98USDT,1740153600000,1740657600000,1.3146584624547513,0.0001,2025,2025-02
HIGHUSDT,1740153600000,1740240000000,-1.0,0.0001,2025,2025-02
1000FLOKIUSDT,1740168000000,1740672000000,1.229522728757752,0.0001,2025,2025-02
1INCHUSDT,1740312000000,1740816000000,2.497002001174881,0.0001,2025,2025-02
ALICEUSDT,1740355200000,1740859200000,1.6280379556206694,0.0001,2025,2025-02
ARUSDT,1740355200000,1740859200000,1.218059777785805,0.0001,2025,2025-02
DOTUSDT,1740700800000,1740931200000,-1.0,0.0001,2025,2025-02
BICOUSDT,1741003200000,1741507200000,2.8126886267754165,0.0001,2025,2025-03
DASHUSDT,1741017600000,1741521600000,0.4808362035479118,0.0001,2025,2025-03
IOSTUSDT,1741017600000,1741521600000,0.431671238797003,0.0001,2025,2025-03
ENJUSDT,1741017600000,1741521600000,0.7766893114867435,0.0001,2025,2025-03
FETUSDT,1741032000000,1741536000000,1.2748479566786346,0.0001,2025,2025-03
HIGHUSDT,1742126400000,1742227200000,-1.0,0.0001,2025,2025-03
ARBUSDT,1742126400000,1742198400000,-1.0,0.0001,2025,2025-03
ARPAUSDT,1742126400000,1742241600000,-1.0,0.0001,2025,2025-03
FLOWUSDT,1742155200000,1742198400000,-1.0,0.0001,2025,2025-03
BELUSDT,1742356800000,1742630400000,-1.0,0.0001,2025,2025-03
ALICEUSDT,1742515200000,1742961600000,-1.0,0.0001,2025,2025-03
HOTUSDT,1742544000000,1742788800000,-1.0,0.0001,2025,2025-03
ETCUSDT,1742544000000,1742803200000,-1.0,0.0001,2025,2025-03
C98USDT,1742544000000,1742616000000,-1.0,0.0001,2025,2025-03
ANKRUSDT,1742731200000,1742788800000,-1.0,0.0001,2025,2025-03
DASHUSDT,1742731200000,1742961600000,-1.0,0.0001,2025,2025-03
GMXUSDT,1742889600000,1742904000000,-1.0,0.0001,2025,2025-03
IOSTUSDT,1743062400000,1743566400000,2.3193160747379307,0.0001,2025,2025-03
BCHUSDT,1743091200000,1743595200000,1.2303247658781238,0.0001,2025,2025-03
ALICEUSDT,1743091200000,1743595200000,3.4394505002553566,0.0001,2025,2025-03
ETCUSDT,1743120000000,1743624000000,1.3525672341334498,0.0001,2025,2025-03
C98USDT,1743120000000,1743624000000,1.6158624580980463,0.0001,2025,2025-03
BELUSDT,1743753600000,1744257600000,1.1275710421966072,0.0001,2025,2025-04
IOTXUSDT,1743998400000,1744027200000,-1.0,0.0001,2025,2025-04
ARPAUSDT,1744574400000,1744689600000,-1.0,0.0001,2025,2025-04
DYDXUSDT,1744588800000,1745078400000,-1.0,0.0001,2025,2025-04
C98USDT,1744732800000,1744948800000,-1.0,0.0001,2025,2025-04
HOTUSDT,1744732800000,1745049600000,-1.0,0.0001,2025,2025-04
IDUSDT,1744747200000,1744862400000,-1.0,0.0001,2025,2025-04
CELRUSDT,1744761600000,1744905600000,-1.0,0.0001,2025,2025-04
ADAUSDT,1745150400000,1745193600000,-1.0,0.0001,2025,2025-04
AGLDUSDT,1745856000000,1745884800000,-1.0,0.0001,2025,2025-04
ICPUSDT,1745928000000,1746432000000,1.347045446770767,0.0001,2025,2025-04
ASTRUSDT,1746244800000,1746734400000,-1.0,0.0001,2025,2025-05
C98USDT,1746259200000,1746748800000,-1.0,0.0001,2025,2025-05
CFXUSDT,1746259200000,1746734400000,-1.0,0.0001,2025,2025-05
ALICEUSDT,1746273600000,1746748800000,-1.0,0.0001,2025,2025-05
ACHUSDT,1747281600000,1747785600000,0.5380269650099533,0.0001,2025,2025-05
IOTXUSDT,1747296000000,1747468800000,-1.0,0.0001,2025,2025-05
BELUSDT,1747310400000,1747814400000,0.5179693372269869,0.0001,2025,2025-05
C98USDT,1747339200000,1747843200000,0.3675197910256383,0.0001,2025,2025-05
BLURUSDT,1747987200000,1748491200000,0.4045438067493316,0.0001,2025,2025-05
1000RATSUSDT,1747987200000,1748491200000,0.0133635098929509,0.00025115,2025,2025-05
COTIUSDT,1748001600000,1748505600000,0.0641829793822105,0.0001,2025,2025-05
