scenario,trade_id,symbol,side,entry_time,skip_reason,open_positions,same_side_count,current_heat_pct,equity
BASE_MAX5_HEAT15,516,BCH/USDT,SHORT,2026-02-23 18:00:00+00:00,MAX_OPEN,5,4,1.2530028962320063,9841.978384886554
BASE_MAX5_HEAT15,517,AUCTION/USDT,SHORT,2026-02-24 00:00:00+00:00,MAX_OPEN,5,4,1.2530028962320063,9841.978384886554
BASE_MAX5_HEAT15,518,ACM/USDT,SHORT,2026-02-24 00:00:00+00:00,MAX_OPEN,5,4,1.2530028962320063,9841.978384886554
BASE_MAX5_HEAT15,520,AR/USDT,SHORT,2026-02-25 06:00:00+00:00,MAX_OPEN,5,5,1.2537030721501174,9817.193584281757
BASE_MAX5_HEAT15,524,ACX/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,525,AUCTION/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,526,SUI/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,527,XRP/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,528,1000CHEEMS/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,529,AAVE/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,530,ARKM/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,531,ATM/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,532,AUDIO/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,533,DOGE/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,534,AGLD/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,535,AR/USDT,SHORT,2026-02-28 06:00:00+00:00,MAX_OPEN,5,5,1.256243976395526,9743.440708396618
BASE_MAX5_HEAT15,539,AIXBT/USDT,LONG,2026-03-03 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,540,BTC/USDT,LONG,2026-03-04 06:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,541,AVAX/USDT,LONG,2026-03-04 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,542,ETH/USDT,LONG,2026-03-04 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,543,LINK/USDT,LONG,2026-03-04 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,544,LTC/USDT,LONG,2026-03-04 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,545,ATM/USDT,SHORT,2026-03-05 12:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,546,ADA/USDT,SHORT,2026-03-06 12:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,547,APE/USDT,SHORT,2026-03-06 12:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,548,ALICE/USDT,SHORT,2026-03-07 00:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,549,ALCX/USDT,LONG,2026-03-07 12:00:00+00:00,MAX_OPEN,5,2,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,550,1000CHEEMS/USDT,SHORT,2026-03-07 18:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,551,ACX/USDT,SHORT,2026-03-07 18:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,552,1INCH/USDT,SHORT,2026-03-07 18:00:00+00:00,MAX_OPEN,5,3,1.2619490700575822,9670.4866960925
BASE_MAX5_HEAT15,554,1000SATS/USDT,SHORT,2026-03-08 00:00:00+00:00,MAX_OPEN,5,4,1.2644852832657467,9646.310479352267
BASE_MAX5_HEAT15,555,AAVE/USDT,SHORT,2026-03-08 00:00:00+00:00,MAX_OPEN,5,4,1.2644852832657467,9646.310479352267
BASE_MAX5_HEAT15,556,ATA/USDT,SHORT,2026-03-08 00:00:00+00:00,MAX_OPEN,5,4,1.2644852832657467,9646.310479352267
BASE_MAX5_HEAT15,557,0G/USDT,SHORT,2026-03-08 00:00:00+00:00,MAX_OPEN,5,4,1.2644852832657467,9646.310479352267
BASE_MAX5_HEAT15,559,BNB/USDT,SHORT,2026-03-08 12:00:00+00:00,MAX_OPEN,5,5,1.2664061005603844,9622.134262612035
BASE_MAX5_HEAT15,560,LTC/USDT,SHORT,2026-03-08 12:00:00+00:00,MAX_OPEN,5,5,1.2664061005603844,9622.134262612035
BASE_MAX5_HEAT15,561,BTC/USDT,SHORT,2026-03-08 18:00:00+00:00,MAX_OPEN,5,5,1.2664061005603844,9622.134262612035
BASE_MAX5_HEAT15,564,AGLD/USDT,SHORT,2026-03-11 00:00:00+00:00,MAX_OPEN,5,4,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,565,ACX/USDT,LONG,2026-03-11 12:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,566,1000SATS/USDT,LONG,2026-03-12 06:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,567,APT/USDT,SHORT,2026-03-12 12:00:00+00:00,MAX_OPEN,5,4,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,568,AR/USDT,LONG,2026-03-12 18:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,569,NEAR/USDT,LONG,2026-03-12 18:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,570,ARKM/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,571,SUI/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,572,UNI/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,573,BNB/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,574,1INCH/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,575,LINK/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,576,ETH/USDT,LONG,2026-03-13 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,577,BTC/USDT,LONG,2026-03-13 06:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,578,LTC/USDT,LONG,2026-03-13 06:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,579,AUCTION/USDT,LONG,2026-03-14 18:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,580,1000CHEEMS/USDT,LONG,2026-03-16 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,581,AAVE/USDT,LONG,2026-03-16 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,582,ADA/USDT,LONG,2026-03-16 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,583,XRP/USDT,LONG,2026-03-16 00:00:00+00:00,MAX_OPEN,5,1,1.2696309489669588,9573.963150757123
BASE_MAX5_HEAT15,585,ASTR/USDT,LONG,2026-03-17 06:00:00+00:00,MAX_OPEN,5,2,1.2630429818894768,9549.146106009723
BASE_MAX5_HEAT15,586,TRX/USDT,LONG,2026-03-17 12:00:00+00:00,MAX_OPEN,5,2,1.2630429818894768,9549.146106009723
BASE_MAX5_HEAT15,588,AVNT/USDT,SHORT,2026-03-18 06:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,589,ALCX/USDT,SHORT,2026-03-18 12:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,590,0G/USDT,SHORT,2026-03-18 12:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,591,ACM/USDT,SHORT,2026-03-19 06:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,592,ATA/USDT,SHORT,2026-03-19 06:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,593,UNI/USDT,SHORT,2026-03-19 06:00:00+00:00,MAX_OPEN,5,4,1.247056345374358,9702.25553511548
BASE_MAX5_HEAT15,596,AAVE/USDT,SHORT,2026-03-20 12:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,597,TRX/USDT,LONG,2026-03-20 18:00:00+00:00,MAX_OPEN,5,0,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,598,BNB/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,599,DOGE/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,600,AVAX/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,601,1000SATS/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,602,ADA/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,603,1INCH/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,604,AEVO/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,605,SUI/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,606,ARKM/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,607,ACH/USDT,SHORT,2026-03-21 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,608,AUDIO/USDT,SHORT,2026-03-22 00:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,609,BTC/USDT,SHORT,2026-03-22 06:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,610,XRP/USDT,SHORT,2026-03-22 06:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,611,1000CHEEMS/USDT,SHORT,2026-03-22 06:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,612,AUCTION/USDT,SHORT,2026-03-22 06:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,613,LTC/USDT,SHORT,2026-03-22 18:00:00+00:00,MAX_OPEN,5,5,1.2547358109257474,9654.064988400798
BASE_MAX5_HEAT15,615,LINK/USDT,LONG,2026-03-25 06:00:00+00:00,MAX_OPEN,5,1,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,616,NEAR/USDT,SHORT,2026-03-26 00:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,617,ALICE/USDT,SHORT,2026-03-26 06:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,618,AVA/USDT,SHORT,2026-03-26 06:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,619,AUCTION/USDT,SHORT,2026-03-26 06:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,620,ALCX/USDT,SHORT,2026-03-26 12:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,621,XRP/USDT,SHORT,2026-03-26 12:00:00+00:00,MAX_OPEN,5,4,1.257253945790223,9629.929825929796
BASE_MAX5_HEAT15,623,1INCH/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,624,A/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,625,AVAX/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,626,1000CHEEMS/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,627,BTC/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,628,ADA/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,629,ANIME/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,630,BNB/USDT,SHORT,2026-03-27 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,631,ETH/USDT,SHORT,2026-03-27 12:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,632,1000SATS/USDT,SHORT,2026-03-28 00:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,633,AIXBT/USDT,SHORT,2026-03-28 00:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,634,AEVO/USDT,SHORT,2026-03-28 06:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,635,LINK/USDT,SHORT,2026-03-28 18:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,636,APT/USDT,SHORT,2026-03-28 18:00:00+00:00,MAX_OPEN,5,5,1.2597783917696472,9605.855001364971
BASE_MAX5_HEAT15,638,ASTR/USDT,SHORT,2026-03-29 12:00:00+00:00,MAX_OPEN,5,5,1.2623091646813507,9581.840363861558
BASE_MAX5_HEAT15,642,ASR/USDT,SHORT,2026-04-02 12:00:00+00:00,MAX_OPEN,5,5,1.268265502135984,9510.115977937323
BASE_MAX5_HEAT15,643,ADX/USDT,LONG,2026-04-02 12:00:00+00:00,MAX_OPEN,5,0,1.268265502135984,9510.115977937323
BASE_MAX5_HEAT15,644,1000CHEEMS/USDT,SHORT,2026-04-03 18:00:00+00:00,MAX_OPEN,5,5,1.268265502135984,9510.115977937323
BASE_MAX5_HEAT15,645,ALGO/USDT,LONG,2026-04-03 18:00:00+00:00,MAX_OPEN,5,0,1.268265502135984,9510.115977937323
BASE_MAX5_HEAT15,648,AVAX/USDT,SHORT,2026-04-07 00:00:00+00:00,MAX_OPEN,5,4,1.2733759859659013,9462.624836272498
BASE_MAX5_HEAT15,650,AUCTION/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,651,LINK/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,652,LTC/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,653,1INCH/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,654,BTC/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,655,ETH/USDT,LONG,2026-04-07 18:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,656,1000CAT/USDT,LONG,2026-04-08 00:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,657,AGLD/USDT,LONG,2026-04-08 00:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,658,NEAR/USDT,LONG,2026-04-08 06:00:00+00:00,MAX_OPEN,5,1,1.275940838061054,9438.968274181818
BASE_MAX5_HEAT15,663,LTC/USDT,SHORT,2026-04-13 06:00:00+00:00,MAX_OPEN,5,5,1.2774051534011273,9344.21753323254
BASE_MAX5_HEAT15,664,1000CHEEMS/USDT,LONG,2026-04-13 12:00:00+00:00,MAX_OPEN,5,0,1.2774051534011273,9344.21753323254
BASE_MAX5_HEAT15,665,AT/USDT,LONG,2026-04-13 12:00:00+00:00,MAX_OPEN,5,0,1.2774051534011273,9344.21753323254
BASE_MAX5_HEAT15,667,AVA/USDT,LONG,2026-04-13 18:00:00+00:00,MAX_OPEN,5,1,1.279980103660278,9320.856989399459
BASE_MAX5_HEAT15,668,1INCH/USDT,LONG,2026-04-13 18:00:00+00:00,MAX_OPEN,5,1,1.279980103660278,9320.856989399459
BASE_MAX5_HEAT15,671,ACX/USDT,LONG,2026-04-15 12:00:00+00:00,MAX_OPEN,5,2,1.2839029637356212,9274.19430309288
BASE_MAX5_HEAT15,672,AR/USDT,LONG,2026-04-15 12:00:00+00:00,MAX_OPEN,5,2,1.2839029637356212,9274.19430309288
BASE_MAX5_HEAT15,674,ALT/USDT,LONG,2026-04-16 00:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,675,AUCTION/USDT,LONG,2026-04-16 00:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,676,AEVO/USDT,LONG,2026-04-16 00:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,677,ARKM/USDT,LONG,2026-04-16 00:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,678,ASTR/USDT,LONG,2026-04-16 00:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,679,ALICE/USDT,LONG,2026-04-16 06:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,680,ARB/USDT,LONG,2026-04-16 06:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,681,1000SATS/USDT,LONG,2026-04-16 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,682,LTC/USDT,LONG,2026-04-16 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,683,XRP/USDT,LONG,2026-04-16 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,684,ALGO/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,685,DOGE/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,686,A/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,687,SUI/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,688,AVAX/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,689,LINK/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,690,AGLD/USDT,LONG,2026-04-16 18:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,691,ALCX/USDT,LONG,2026-04-17 06:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,692,ADA/USDT,LONG,2026-04-17 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,693,AAVE/USDT,LONG,2026-04-17 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,694,BNB/USDT,LONG,2026-04-17 12:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,695,ACM/USDT,LONG,2026-04-18 06:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,696,ASR/USDT,LONG,2026-04-18 06:00:00+00:00,MAX_OPEN,5,2,1.2785662099464568,9322.313802946032
BASE_MAX5_HEAT15,699,ALGO/USDT,SHORT,2026-04-19 18:00:00+00:00,MAX_OPEN,5,4,1.28372839109951,9275.76049839257
BASE_MAX5_HEAT15,701,A/USDT,LONG,2026-04-22 12:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,702,AIXBT/USDT,LONG,2026-04-24 00:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,703,APE/USDT,LONG,2026-04-24 06:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,704,A/USDT,LONG,2026-04-24 06:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,705,1000CHEEMS/USDT,LONG,2026-04-24 06:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,706,ANIME/USDT,LONG,2026-04-24 12:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,707,AGLD/USDT,LONG,2026-04-25 00:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,708,AUCTION/USDT,LONG,2026-04-25 00:00:00+00:00,MAX_OPEN,5,2,1.2863191890721906,9252.571097146589
BASE_MAX5_HEAT15,710,ALGO/USDT,LONG,2026-04-26 06:00:00+00:00,MAX_OPEN,5,2,1.2741484597220258,9228.062560214063
BASE_MAX5_HEAT15,711,AVA/USDT,LONG,2026-04-26 06:00:00+00:00,MAX_OPEN,5,2,1.2741484597220258,9228.062560214063
BASE_MAX5_HEAT15,713,ATM/USDT,LONG,2026-04-26 18:00:00+00:00,MAX_OPEN,5,3,1.2691329787294374,9204.287270269218
BASE_MAX5_HEAT15,718,A/USDT,LONG,2026-04-29 00:00:00+00:00,MAX_OPEN,5,3,1.2768568357760066,9112.472602504517
BASE_MAX5_HEAT15,719,DOGE/USDT,LONG,2026-04-29 00:00:00+00:00,MAX_OPEN,5,3,1.2768568357760066,9112.472602504517
BASE_MAX5_HEAT15,721,SUI/USDT,SHORT,2026-04-29 12:00:00+00:00,MAX_OPEN,5,2,1.2788087373734336,9089.634325305256
BASE_MAX5_HEAT15,722,ANKR/USDT,SHORT,2026-04-29 12:00:00+00:00,MAX_OPEN,5,2,1.2788087373734336,9089.634325305256
BASE_MAX5_HEAT15,724,ALCX/USDT,SHORT,2026-04-29 18:00:00+00:00,MAX_OPEN,5,2,1.280763981271218,9066.853143798995
BASE_MAX5_HEAT15,725,ACM/USDT,SHORT,2026-04-29 18:00:00+00:00,MAX_OPEN,5,2,1.280763981271218,9066.853143798995
BASE_MAX5_HEAT15,729,AVNT/USDT,SHORT,2026-05-03 06:00:00+00:00,MAX_OPEN,5,2,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,730,ACE/USDT,LONG,2026-05-05 00:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,731,ALGO/USDT,LONG,2026-05-05 00:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,732,ADA/USDT,LONG,2026-05-05 06:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,733,LINK/USDT,LONG,2026-05-05 06:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,734,SUI/USDT,LONG,2026-05-05 12:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,735,ALICE/USDT,LONG,2026-05-05 18:00:00+00:00,MAX_OPEN,5,3,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,736,ATM/USDT,SHORT,2026-05-05 18:00:00+00:00,MAX_OPEN,5,2,1.286031094539221,8998.851460098887
BASE_MAX5_HEAT15,738,AEVO/USDT,LONG,2026-05-06 00:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
BASE_MAX5_HEAT15,739,ARKM/USDT,LONG,2026-05-06 00:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
BASE_MAX5_HEAT15,740,AVAX/USDT,LONG,2026-05-06 00:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
BASE_MAX5_HEAT15,741,LTC/USDT,LONG,2026-05-06 00:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
BASE_MAX5_HEAT15,742,ANIME/USDT,LONG,2026-05-06 06:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
BASE_MAX5_HEAT15,743,BNB/USDT,LONG,2026-05-06 06:00:00+00:00,MAX_OPEN,5,4,1.2886276636984673,8976.35433144864
