scenario,time,event,equity,peak_equity,drawdown_pct,open_positions,long_positions,short_positions,max_same_side,portfolio_heat_pct,open_risk_usdt,effective_side_diversification
SAME_SIDE_CAP4,2025-10-10 12:00:00+00:00,exit,9950.0,10000.0,-0.5,4,3,1,3,1.004396984924623,99.9375,1.6
SAME_SIDE_CAP4,2025-10-10 12:00:00+00:00,entry,9950.0,10000.0,-0.5,5,3,2,3,1.254396984924623,124.8125,1.923076923076923
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,exit,9925.0,10000.0,-0.75,4,2,2,2,1.0056675062972291,99.8125,2.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,exit,9900.0,10000.0,-1.0,3,1,2,2,0.7556818181818182,74.8125,1.7999999999999998
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,exit,9937.21098265896,10000.0,-0.6278901734103965,2,0,2,2,0.5012724403952563,49.8125,1.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,exit,10154.677983241088,10154.677983241088,0.0,1,0,1,1,0.24496099276661254,24.875,1.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,exit,10316.297888132392,10316.297888132392,0.0,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,entry,10316.297888132392,10316.297888132392,0.0,1,0,1,1,0.25,25.79074472033098,1.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,entry,10316.297888132392,10316.297888132392,0.0,2,0,2,2,0.5,51.58148944066196,1.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,entry,10316.297888132392,10316.297888132392,0.0,3,0,3,3,0.7500000000000001,77.37223416099295,1.0
SAME_SIDE_CAP4,2025-10-10 18:00:00+00:00,entry,10316.297888132392,10316.297888132392,0.0,4,0,4,4,1.0,103.16297888132392,1.0
SAME_SIDE_CAP4,2025-10-11 12:00:00+00:00,exit,10290.507143412062,10316.297888132392,-0.24999999999999653,3,0,3,3,0.7518796992481203,77.37223416099295,1.0
SAME_SIDE_CAP4,2025-10-12 12:00:00+00:00,exit,10264.716398691731,10316.297888132392,-0.49999999999999306,2,0,2,2,0.5025125628140703,51.58148944066196,1.0
SAME_SIDE_CAP4,2025-10-13 00:00:00+00:00,exit,10238.9256539714,10316.297888132392,-0.7499999999999896,1,0,1,1,0.251889168765743,25.79074472033098,1.0
SAME_SIDE_CAP4,2025-10-13 18:00:00+00:00,exit,10213.13490925107,10316.297888132392,-0.9999999999999861,0,0,0,0,0.0,0.0,0.0
SAME_SIDE_CAP4,2025-10-16 12:00:00+00:00,entry,10213.13490925107,10316.297888132392,-0.9999999999999861,1,0,1,1,0.25,25.532837273127676,1.0
SAME_SIDE_CAP4,2025-10-16 12:00:00+00:00,entry,10213.13490925107,10316.297888132392,-0.9999999999999861,2,0,2,2,0.5,51.06567454625535,1.0
SAME_SIDE_CAP4,2025-10-16 18:00:00+00:00,entry,10213.13490925107,10316.297888132392,-0.9999999999999861,3,0,3,3,0.75,76.59851181938302,1.0
SAME_SIDE_CAP4,2025-10-17 00:00:00+00:00,entry,10213.13490925107,10316.297888132392,-0.9999999999999861,4,0,4,4,1.0,102.1313490925107,1.0
SAME_SIDE_CAP4,2025-10-20 06:00:00+00:00,entry,10213.13490925107,10316.297888132392,-0.9999999999999861,5,1,4,4,1.25,127.66418636563839,1.4705882352941173
SAME_SIDE_CAP4,2025-10-20 18:00:00+00:00,exit,10187.602071977943,10316.297888132392,-1.2474999999999832,4,1,3,3,1.0025062656641603,102.1313490925107,1.6
SAME_SIDE_CAP4,2025-10-21 00:00:00+00:00,exit,10162.069234704815,10316.297888132392,-1.4949999999999801,3,0,3,3,0.7537688442211055,76.59851181938302,1.0
SAME_SIDE_CAP4,2025-10-21 00:00:00+00:00,entry,10162.069234704815,10316.297888132392,-1.4949999999999801,4,0,4,4,1.0037688442211055,102.00368490614507,1.0
SAME_SIDE_CAP4,2025-10-21 12:00:00+00:00,exit,10136.536397431688,10316.297888132392,-1.7424999999999775,3,0,3,3,0.7544080604534005,76.47084763301739,1.0
SAME_SIDE_CAP4,2025-10-21 18:00:00+00:00,entry,10136.536397431688,10316.297888132392,-1.7424999999999775,4,0,4,4,1.0044080604534005,101.81218862659661,1.0
SAME_SIDE_CAP4,2025-10-23 12:00:00+00:00,exit,10111.19505643811,10316.297888132392,-1.988143749999969,3,0,3,3,0.7562988074720806,76.47084763301739,1.0
SAME_SIDE_CAP4,2025-10-23 12:00:00+00:00,entry,10111.19505643811,10316.297888132392,-1.988143749999969,4,0,4,4,1.0062988074720807,101.74883527411266,1.0
SAME_SIDE_CAP4,2025-10-24 06:00:00+00:00,entry,10111.19505643811,10316.297888132392,-1.988143749999969,5,1,4,4,1.2562988074720807,127.02682291520794,1.4705882352941173
SAME_SIDE_CAP4,2025-10-27 00:00:00+00:00,exit,10085.662219164982,10316.297888132392,-2.2356437499999657,4,1,3,3,1.006319500262653,101.49398564208026,1.6
SAME_SIDE_CAP4,2025-10-27 00:00:00+00:00,exit,10060.129381891855,10316.297888132392,-2.483143749999963,3,1,2,2,0.7550712867140854,75.96114836895259,1.7999999999999998
SAME_SIDE_CAP4,2025-10-27 00:00:00+00:00,exit,10128.468643216289,10316.297888132392,-1.8207039671874692,2,1,1,1,0.5004029978589429,50.68316072785731,2.0
SAME_SIDE_CAP4,2025-10-28 00:00:00+00:00,entry,10128.468643216289,10316.297888132392,-1.8207039671874692,3,1,2,2,0.7504029978589429,76.00433233589803,1.7999999999999998
SAME_SIDE_CAP4,2025-10-28 06:00:00+00:00,entry,10128.468643216289,10316.297888132392,-1.8207039671874692,4,1,3,3,1.0004029978589428,101.32550394393876,1.6
SAME_SIDE_CAP4,2025-10-28 12:00:00+00:00,entry,10128.468643216289,10316.297888132392,-1.8207039671874692,5,2,3,3,1.250402997858943,126.64667555197948,1.923076923076923
SAME_SIDE_CAP4,2025-10-28 18:00:00+00:00,exit,10103.147471608248,10316.297888132392,-2.066152207269498,4,1,3,3,1.0029102735428,101.32550394393876,1.6
SAME_SIDE_CAP4,2025-10-28 18:00:00+00:00,entry,10103.147471608248,10316.297888132392,-2.066152207269498,5,1,4,4,1.2529102735428,126.58337262295937,1.4705882352941173
SAME_SIDE_CAP4,2025-10-30 12:00:00+00:00,exit,10077.869483967153,10316.297888132392,-2.3111818478944954,4,0,4,4,1.0052262052314775,101.30538498186411,1.0
SAME_SIDE_CAP4,2025-11-02 06:00:00+00:00,exit,10052.611615288133,10316.297888132392,-2.556016467376318,3,0,3,3,0.7564951200063225,76.04751630284348,1.0
SAME_SIDE_CAP4,2025-11-02 12:00:00+00:00,entry,10052.611615288133,10316.297888132392,-2.556016467376318,4,1,3,3,1.0064951200063226,101.17904534106381,1.6
SAME_SIDE_CAP4,2025-11-03 00:00:00+00:00,entry,10052.611615288133,10316.297888132392,-2.556016467376318,5,1,4,4,1.2564951200063226,126.31057437928415,1.4705882352941173
SAME_SIDE_CAP4,2025-11-03 12:00:00+00:00,exit,10123.896310466027,10316.297888132392,-1.8650254166051115,4,1,3,3,0.9967052031954008,100.9054012925221,1.6
SAME_SIDE_CAP4,2025-11-03 12:00:00+00:00,entry,10123.896310466027,10316.297888132392,-1.8650254166051115,5,1,4,4,1.246705203195401,126.21514206868717,1.4705882352941173
SAME_SIDE_CAP4,2025-11-05 00:00:00+00:00,exit,10176.884155375034,10316.297888132392,-1.3513930507739311,4,0,4,4,0.9932668141562603,101.08361303046684,1.0
SAME_SIDE_CAP4,2025-11-05 18:00:00+00:00,exit,10255.285091379756,10316.297888132392,-0.591421432516256,3,0,3,3,0.7387648490251085,75.76244142242612,1.0
SAME_SIDE_CAP4,2025-11-06 00:00:00+00:00,entry,10255.285091379756,10316.297888132392,-0.591421432516256,4,1,3,3,0.9887648490251085,101.40065415087551,1.6
SAME_SIDE_CAP4,2025-11-06 12:00:00+00:00,entry,10255.285091379756,10316.297888132392,-0.591421432516256,5,2,3,3,1.2387648490251086,127.0388668793249,1.923076923076923
SAME_SIDE_CAP4,2025-11-06 18:00:00+00:00,exit,10229.646878651307,10316.297888132392,-0.8399428789349588,4,1,3,3,0.9912429564161489,101.40065415087551,1.6
SAME_SIDE_CAP4,2025-11-07 12:00:00+00:00,exit,10204.515349613086,10316.297888132392,-1.0835528377665227,3,1,2,2,0.7474056581780436,76.26912511265517,1.7999999999999998
SAME_SIDE_CAP4,2025-11-07 12:00:00+00:00,exit,10179.20560883692,10316.297888132392,-1.3288902742250113,2,1,1,1,0.5006224090045936,50.95938433649011,2.0
SAME_SIDE_CAP4,2025-11-08 06:00:00+00:00,entry,10179.20560883692,10316.297888132392,-1.3288902742250113,3,2,1,2,0.7506224090045936,76.40739835858241,1.7999999999999998
SAME_SIDE_CAP4,2025-11-08 06:00:00+00:00,entry,10179.20560883692,10316.297888132392,-1.3288902742250113,4,3,1,3,1.0006224090045936,101.85541238067472,1.6
SAME_SIDE_CAP4,2025-11-08 12:00:00+00:00,exit,10233.579587876253,10316.297888132392,-0.8018215560767847,3,2,1,2,0.7447755596929156,76.21719965222533,1.7999999999999998
SAME_SIDE_CAP4,2025-11-08 18:00:00+00:00,entry,10233.579587876253,10316.297888132392,-0.8018215560767847,4,3,1,3,0.9947755596929156,101.80114862191596,1.6
SAME_SIDE_CAP4,2025-11-10 00:00:00+00:00,entry,10233.579587876253,10316.297888132392,-0.8018215560767847,5,4,1,4,1.2447755596929155,127.38509759160658,1.4705882352941173
SAME_SIDE_CAP4,2025-11-10 18:00:00+00:00,exit,10313.786523675102,10316.297888132392,-0.02434365975588264,4,3,1,3,0.9870395163622336,101.80114862191596,1.6
SAME_SIDE_CAP4,2025-11-10 18:00:00+00:00,entry,10313.786523675102,10316.297888132392,-0.02434365975588264,5,4,1,4,1.2370395163622336,127.58561493110372,1.4705882352941173
SAME_SIDE_CAP4,2025-11-11 18:00:00+00:00,exit,10288.33850965301,10316.297888132392,-0.27102143407032736,4,3,1,3,0.9927511698140672,102.13760090901141,1.6
SAME_SIDE_CAP4,2025-11-11 18:00:00+00:00,exit,10262.554043343822,10316.297888132392,-0.5209605749209336,3,2,1,2,0.7439973936054003,76.35313459982365,1.7999999999999998
SAME_SIDE_CAP4,2025-11-12 06:00:00+00:00,entry,10262.554043343822,10316.297888132392,-0.5209605749209336,4,3,1,3,0.9939973936054003,102.0095197081832,1.6
SAME_SIDE_CAP4,2025-11-12 12:00:00+00:00,exit,10236.970094374132,10316.297888132392,-0.7689560210307357,3,2,1,2,0.7465643645915632,76.42557073849258,1.7999999999999998
SAME_SIDE_CAP4,2025-11-12 12:00:00+00:00,entry,10236.970094374132,10316.297888132392,-0.7689560210307357,4,2,2,2,0.9965643645915632,102.0179959744279,2.0
SAME_SIDE_CAP4,2025-11-12 18:00:00+00:00,entry,10236.970094374132,10316.297888132392,-0.7689560210307357,5,2,3,3,1.2465643645915632,127.61042121036324,1.923076923076923
SAME_SIDE_CAP4,2025-11-13 12:00:00+00:00,exit,10211.313709265773,10316.297888132392,-1.0176536195934303,4,1,3,3,0.9984419145745207,101.95403610200368,1.6
SAME_SIDE_CAP4,2025-11-13 12:00:00+00:00,exit,10185.721284029838,10316.297888132392,-1.2657312295408463,3,1,2,2,0.7496927192166106,76.36161086606836,1.7999999999999998
SAME_SIDE_CAP4,2025-11-13 12:00:00+00:00,entry,10185.721284029838,10316.297888132392,-1.2657312295408463,4,2,2,2,0.9996927192166105,101.82591407614295,2.0
SAME_SIDE_CAP4,2025-11-13 12:00:00+00:00,entry,10185.721284029838,10316.297888132392,-1.2657312295408463,5,2,3,3,1.2496927192166105,127.29021728621754,1.923076923076923
SAME_SIDE_CAP4,2025-11-13 18:00:00+00:00,exit,10160.273270007745,10316.297888132392,-1.5124090038552909,4,1,3,3,1.0023569303470872,101.84220326412525,1.6
SAME_SIDE_CAP4,2025-11-13 18:00:00+00:00,exit,10134.808966797671,10316.297888132392,-1.7592446757814324,3,0,3,3,0.7536195334738908,76.37790005405066,1.0
SAME_SIDE_CAP4,2025-11-13 18:00:00+00:00,entry,10134.808966797671,10316.297888132392,-1.7592446757814324,4,0,4,4,1.0036195334738909,101.71492247104483,1.0
SAME_SIDE_CAP4,2025-11-14 00:00:00+00:00,exit,10109.471944380677,10316.297888132392,-2.0048465640919764,3,0,3,3,0.7555083042344769,76.37790005405066,1.0
SAME_SIDE_CAP4,2025-11-14 00:00:00+00:00,entry,10109.471944380677,10316.297888132392,-2.0048465640919764,4,0,4,4,1.005508304234477,101.65157991500234,1.0
SAME_SIDE_CAP4,2025-11-14 12:00:00+00:00,exit,10084.007641170603,10316.297888132392,-2.2516822360181177,3,0,3,3,0.7555257732438958,76.18727670492774,1.0
SAME_SIDE_CAP4,2025-11-16 06:00:00+00:00,exit,10058.415215934669,10316.297888132392,-2.4997598459655332,2,0,2,2,0.5030101699205995,50.59485146899242,1.0
SAME_SIDE_CAP4,2025-11-16 12:00:00+00:00,entry,10058.415215934669,10316.297888132392,-2.4997598459655332,3,0,3,3,0.7530101699205995,75.74088950882908,1.0
SAME_SIDE_CAP4,2025-11-16 12:00:00+00:00,entry,10058.415215934669,10316.297888132392,-2.4997598459655332,4,0,4,4,1.0030101699205995,100.88692754866575,1.0
SAME_SIDE_CAP4,2025-11-16 18:00:00+00:00,entry,10058.415215934669,10316.297888132392,-2.4997598459655332,5,1,4,4,1.2530101699205995,126.03296558850244,1.4705882352941173
SAME_SIDE_CAP4,2025-11-17 18:00:00+00:00,exit,10033.269177894832,10316.297888132392,-2.7435104463506192,4,0,4,4,1.0055239798702753,100.88692754866575,1.0
SAME_SIDE_CAP4,2025-11-18 06:00:00+00:00,entry,10033.269177894832,10316.297888132392,-2.7435104463506192,5,1,4,4,1.2555239798702753,125.97010049340284,1.4705882352941173
SAME_SIDE_CAP4,2025-11-20 12:00:00+00:00,exit,10008.186004950096,10316.297888132392,-2.9866516702347354,4,0,4,4,1.0080440900955139,100.88692754866575,1.0
SAME_SIDE_CAP4,2025-11-20 12:00:00+00:00,entry,10008.186004950096,10316.297888132392,-2.9866516702347354,5,1,4,4,1.2580440900955139,125.907392561041,1.4705882352941173
SAME_SIDE_CAP4,2025-11-21 06:00:00+00:00,exit,9983.16553993772,10316.297888132392,-3.2291850410591563,4,0,4,4,1.0105705163864802,100.88692754866575,1.0
SAME_SIDE_CAP4,2025-11-22 06:00:00+00:00,entry,9983.16553993772,10316.297888132392,-3.2291850410591563,5,1,4,4,1.2605705163864802,125.84484139851006,1.4705882352941173
SAME_SIDE_CAP4,2025-11-25 12:00:00+00:00,exit,10066.2147665208,10316.297888132392,-2.4241556837873235,4,1,3,3,0.9986243302179563,100.52366979046934,1.6
SAME_SIDE_CAP4,2025-11-27 12:00:00+00:00,entry,10066.2147665208,10316.297888132392,-2.4241556837873235,5,2,3,3,1.2486243302179563,125.68920670677133,1.923076923076923
SAME_SIDE_CAP4,2025-11-28 12:00:00+00:00,exit,10041.049229604498,10316.297888132392,-2.6680952945778533,4,1,3,3,1.0011271480881767,100.52366979046934,1.6
SAME_SIDE_CAP4,2025-11-29 00:00:00+00:00,entry,10041.049229604498,10316.297888132392,-2.6680952945778533,5,1,4,4,1.2511271480881765,125.62629286448058,1.4705882352941173
SAME_SIDE_CAP4,2025-11-29 06:00:00+00:00,exit,10015.903191564661,10316.297888132392,-2.911845894962939,4,1,3,3,1.0032071287317137,100.48025482464391,1.6
SAME_SIDE_CAP4,2025-11-29 12:00:00+00:00,entry,10015.903191564661,10316.297888132392,-2.911845894962939,5,1,4,4,1.2532071287317137,125.52001280355556,1.4705882352941173
SAME_SIDE_CAP4,2025-12-02 06:00:00+00:00,exit,9990.86343358575,10316.297888132392,-3.15456628022553,4,1,3,3,1.0057214323124948,100.48025482464391,1.6
SAME_SIDE_CAP4,2025-12-03 00:00:00+00:00,entry,9990.86343358575,10316.297888132392,-3.15456628022553,5,2,3,3,1.255721432312495,125.45741340860829,1.923076923076923
SAME_SIDE_CAP4,2025-12-04 00:00:00+00:00,exit,9965.886275001785,10316.297888132392,-3.396679864524966,4,1,3,3,1.00824203740601,100.48025482464391,1.6
SAME_SIDE_CAP4,2025-12-04 06:00:00+00:00,exit,9940.783651927773,10316.297888132392,-3.640009626288526,3,1,2,2,0.7582664947749366,75.37763175063266,1.7999999999999998
SAME_SIDE_CAP4,2025-12-05 06:00:00+00:00,entry,9940.783651927773,10316.297888132392,-3.640009626288526,4,1,3,3,1.0082664947749365,100.2295908804521,1.6
SAME_SIDE_CAP4,2025-12-05 12:00:00+00:00,entry,9940.783651927773,10316.297888132392,-3.640009626288526,5,1,4,4,1.2582664947749365,125.08155001027153,1.4705882352941173
SAME_SIDE_CAP4,2025-12-09 12:00:00+00:00,exit,9915.931692797954,10316.297888132392,-3.8809096022228013,4,1,3,3,1.0107934784711143,100.2295908804521,1.6
SAME_SIDE_CAP4,2025-12-09 12:00:00+00:00,entry,9915.931692797954,10316.297888132392,-3.8809096022228013,5,2,3,3,1.2607934784711143,125.01942011244698,1.923076923076923
SAME_SIDE_CAP4,2025-12-10 18:00:00+00:00,exit,9891.14186356596,10316.297888132392,-4.121207328217246,4,1,3,3,1.0133267954597638,100.2295908804521,1.6
SAME_SIDE_CAP4,2025-12-11 00:00:00+00:00,entry,9891.14186356596,10316.297888132392,-4.121207328217246,5,1,4,4,1.2633267954597638,124.957445539367,1.4705882352941173
SAME_SIDE_CAP4,2025-12-12 18:00:00+00:00,exit,9866.414008907044,10316.297888132392,-4.360904309896704,4,1,3,3,1.0158664616137982,100.2295908804521,1.6
SAME_SIDE_CAP4,2025-12-14 00:00:00+00:00,entry,9866.414008907044,10316.297888132392,-4.360904309896704,5,1,4,4,1.2658664616137982,124.8956259027197,1.4705882352941173
SAME_SIDE_CAP4,2025-12-19 12:00:00+00:00,exit,9969.020046856333,10316.297888132392,-3.3663029610220887,4,1,3,3,1.0005957194793529,99.74958786288303,1.6
SAME_SIDE_CAP4,2025-12-19 12:00:00+00:00,exit,10045.524686639614,10316.297888132392,-2.624712900199105,3,1,2,2,0.7455820484187973,74.8976287330636,1.7999999999999998
SAME_SIDE_CAP4,2025-12-21 06:00:00+00:00,entry,10045.524686639614,10316.297888132392,-2.624712900199105,4,2,2,2,0.9955820484187974,100.01144044966264,2.0
SAME_SIDE_CAP4,2025-12-21 12:00:00+00:00,exit,10020.410874923014,10316.297888132392,-2.868151117948609,3,1,2,2,0.7474506751065637,74.8976287330636,1.7999999999999998
SAME_SIDE_CAP4,2025-12-21 18:00:00+00:00,exit,9995.744839900746,10316.297888132392,-3.107248857173874,2,1,1,1,0.5025297715712277,50.23159371079599,2.0
SAME_SIDE_CAP4,2025-12-22 12:00:00+00:00,entry,9995.744839900746,10316.297888132392,-3.107248857173874,3,2,1,2,0.7525297715712276,75.22095581054785,1.7999999999999998
SAME_SIDE_CAP4,2025-12-22 12:00:00+00:00,entry,9995.744839900746,10316.297888132392,-3.107248857173874,4,3,1,3,1.0025297715712276,100.21031791029972,1.6
SAME_SIDE_CAP4,2025-12-25 06:00:00+00:00,entry,9995.744839900746,10316.297888132392,-3.107248857173874,5,3,2,3,1.2525297715712278,125.1996800100516,1.923076923076923
SAME_SIDE_CAP4,2025-12-28 06:00:00+00:00,exit,9970.755477800994,10316.297888132392,-3.3494807350309386,4,2,2,2,1.0050423775150152,100.21031791029972,2.0
SAME_SIDE_CAP4,2025-12-29 12:00:00+00:00,entry,9970.755477800994,10316.297888132392,-3.3494807350309386,5,2,3,3,1.255042377515015,125.1372066048022,1.923076923076923
SAME_SIDE_CAP4,2026-01-01 18:00:00+00:00,exit,9945.828589106492,10316.297888132392,-3.591107033193365,4,2,2,2,1.007561280716807,100.21031791029972,2.0
SAME_SIDE_CAP4,2026-01-01 18:00:00+00:00,entry,9945.828589106492,10316.297888132392,-3.591107033193365,5,3,2,3,1.2575612807168073,125.07488938306595,1.923076923076923
SAME_SIDE_CAP4,2026-01-02 06:00:00+00:00,exit,9920.83922700674,10316.297888132392,-3.8333389110504297,4,3,1,3,1.008841338854267,100.0855272833141,1.6
SAME_SIDE_CAP4,2026-01-02 12:00:00+00:00,entry,9920.83922700674,10316.297888132392,-3.8333389110504297,5,4,1,4,1.2588413388542667,124.88762535083094,1.4705882352941173
SAME_SIDE_CAP4,2026-01-13 18:00:00+00:00,exit,9970.954465782594,10316.297888132392,-3.3475518649676954,4,3,1,3,1.0031442247712055,100.0230538780647,1.6
SAME_SIDE_CAP4,2026-01-13 18:00:00+00:00,entry,9970.954465782594,10316.297888132392,-3.3475518649676954,5,4,1,4,1.2531442247712057,124.9504400425212,1.4705882352941173
SAME_SIDE_CAP4,2026-01-15 00:00:00+00:00,exit,9946.027079618138,10316.297888132392,-3.5891829853052717,4,3,1,3,1.0056583706979503,100.0230538780647,1.6
SAME_SIDE_CAP4,2026-01-15 00:00:00+00:00,entry,9946.027079618138,10316.297888132392,-3.5891829853052717,5,4,1,4,1.2556583706979505,124.88812157711006,1.4705882352941173
SAME_SIDE_CAP4,2026-01-15 12:00:00+00:00,exit,10046.469084095752,10316.297888132392,-2.6155584780761787,4,3,1,3,0.9962308416201293,100.0860235095932,1.6
SAME_SIDE_CAP4,2026-01-16 06:00:00+00:00,entry,10046.469084095752,10316.297888132392,-2.6155584780761787,5,4,1,4,1.2462308416201293,125.20219621983259,1.4705882352941173
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,exit,10021.479721996,10316.297888132392,-2.857790355933244,4,3,1,3,0.9999804110776677,100.21283412008071,1.6
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,exit,9996.614654296955,10316.297888132392,-3.0988173984699823,3,2,1,2,0.7537328288296861,75.34776642103537,1.7999999999999998
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,exit,9971.498481586716,10316.297888132392,-3.342278502274788,2,1,1,1,0.5037517059602749,50.23159371079599,2.0
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,entry,9971.498481586716,10316.297888132392,-3.342278502274788,3,1,2,2,0.7537517059602749,75.16033991476277,1.7999999999999998
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,entry,9971.498481586716,10316.297888132392,-3.342278502274788,4,1,3,3,1.003751705960275,100.08908611872957,1.6
SAME_SIDE_CAP4,2026-01-19 00:00:00+00:00,entry,9971.498481586716,10316.297888132392,-3.342278502274788,5,1,4,4,1.253751705960275,125.01783232269636,1.4705882352941173
SAME_SIDE_CAP4,2026-01-31 12:00:00+00:00,exit,9946.54056773687,10316.297888132392,-3.5842055396721446,4,0,4,4,1.0059770810910051,100.05991847285206,1.0
SAME_SIDE_CAP4,2026-01-31 12:00:00+00:00,exit,10009.450567646834,10316.297888132392,-2.974393758429054,3,0,3,3,0.7506023608501439,75.13117226888527,1.0
SAME_SIDE_CAP4,2026-01-31 12:00:00+00:00,entry,10009.450567646834,10316.297888132392,-2.974393758429054,4,0,4,4,1.000602360850144,100.15479868800236,1.0
SAME_SIDE_CAP4,2026-02-01 00:00:00+00:00,exit,9984.426941227717,10316.297888132392,-3.2169577740329816,3,0,3,3,0.7524835697745803,75.13117226888527,1.0
SAME_SIDE_CAP4,2026-02-01 06:00:00+00:00,exit,9959.49819502375,10316.297888132392,-3.4586020777772917,2,0,2,2,0.5040658181955598,50.202426064918484,1.0
SAME_SIDE_CAP4,2026-02-01 12:00:00+00:00,entry,9959.49819502375,10316.297888132392,-3.4586020777772917,3,1,2,2,0.7540658181955598,75.10117155247787,1.7999999999999998
SAME_SIDE_CAP4,2026-02-01 18:00:00+00:00,exit,9934.599449536192,10316.297888132392,-3.699955572582842,2,0,2,2,0.5053291410481803,50.202426064918484,1.0
SAME_SIDE_CAP4,2026-02-03 00:00:00+00:00,entry,9934.599449536192,10316.297888132392,-3.699955572582842,3,1,2,2,0.7553291410481802,75.03892468875895,1.7999999999999998
SAME_SIDE_CAP4,2026-02-05 00:00:00+00:00,entry,9934.599449536192,10316.297888132392,-3.699955572582842,4,1,3,3,1.0053291410481802,99.87542331259944,1.6
SAME_SIDE_CAP4,2026-02-05 12:00:00+00:00,entry,9934.599449536192,10316.297888132392,-3.699955572582842,5,1,4,4,1.2553291410481802,124.71192193643992,1.4705882352941173
SAME_SIDE_CAP4,2026-02-06 12:00:00+00:00,exit,10033.207844501436,10316.297888132392,-2.744104975454579,4,1,3,3,0.9910912204413668,99.43824207548823,1.6
SAME_SIDE_CAP4,2026-02-06 12:00:00+00:00,exit,10120.25243351942,10316.297888132392,-1.9003469727110038,3,1,2,2,0.7362414758028918,74.50949587152144,1.7999999999999998
SAME_SIDE_CAP4,2026-02-06 12:00:00+00:00,exit,10095.415934895578,10316.297888132392,-2.1410970837795533,2,1,1,1,0.49203517287467513,49.67299724768096,2.0
SAME_SIDE_CAP4,2026-02-11 00:00:00+00:00,entry,10095.415934895578,10316.297888132392,-2.1410970837795533,3,1,2,2,0.7420351728746751,74.9115370849199,1.7999999999999998
SAME_SIDE_CAP4,2026-02-11 06:00:00+00:00,entry,10095.415934895578,10316.297888132392,-2.1410970837795533,4,1,3,3,0.9920351728746754,100.15007692215886,1.6
SAME_SIDE_CAP4,2026-02-11 06:00:00+00:00,entry,10095.415934895578,10316.297888132392,-2.1410970837795533,5,1,4,4,1.2420351728746752,125.38861675939779,1.4705882352941173
SAME_SIDE_CAP4,2026-02-12 00:00:00+00:00,exit,10070.17739505834,10316.297888132392,-2.385744341070104,4,1,3,3,0.9945214765660906,100.15007692215886,1.6
SAME_SIDE_CAP4,2026-02-12 00:00:00+00:00,exit,10044.9388552211,10316.297888132392,-2.630391598360655,3,1,2,2,0.7457639928388694,74.9115370849199,1.7999999999999998
SAME_SIDE_CAP4,2026-02-12 12:00:00+00:00,entry,10044.9388552211,10316.297888132392,-2.630391598360655,4,1,3,3,0.9957639928388695,100.02388422297265,1.6
SAME_SIDE_CAP4,2026-02-12 12:00:00+00:00,entry,10044.9388552211,10316.297888132392,-2.630391598360655,5,1,4,4,1.2457639928388695,125.13623136102541,1.4705882352941173
SAME_SIDE_CAP4,2026-02-13 06:00:00+00:00,exit,10019.826508083048,10316.297888132392,-2.8738156193647506,4,1,3,3,0.9982596419437286,100.02388422297265,1.6
SAME_SIDE_CAP4,2026-02-13 12:00:00+00:00,exit,9994.714160944995,10316.297888132392,-3.1172396403688456,3,1,2,2,0.7495115505918286,74.9115370849199,1.7999999999999998
SAME_SIDE_CAP4,2026-02-13 18:00:00+00:00,entry,9994.714160944995,10316.297888132392,-3.1172396403688456,4,1,3,3,0.9995115505918287,99.8983224872824,1.6
SAME_SIDE_CAP4,2026-02-14 06:00:00+00:00,entry,9994.714160944995,10316.297888132392,-3.1172396403688456,5,2,3,3,1.2495115505918286,124.88510788964489,1.923076923076923
SAME_SIDE_CAP4,2026-02-14 12:00:00+00:00,exit,9969.475621107757,10316.297888132392,-3.3618868976593967,4,2,2,2,0.9995166429960508,99.64656805240594,2.0
SAME_SIDE_CAP4,2026-02-14 12:00:00+00:00,exit,9944.488835705393,10316.297888132392,-3.6040937985584818,3,2,1,2,0.7507654127176423,74.65978265004345,1.7999999999999998
SAME_SIDE_CAP4,2026-02-15 00:00:00+00:00,exit,9919.652337081552,10316.297888132392,-3.844843909627031,2,2,0,2,0.5022684498725225,49.82328402620297,1.0
SAME_SIDE_CAP4,2026-02-15 00:00:00+00:00,entry,9919.652337081552,10316.297888132392,-3.844843909627031,3,3,0,3,0.7522684498725225,74.62241486890684,1.0
SAME_SIDE_CAP4,2026-02-15 00:00:00+00:00,entry,9919.652337081552,10316.297888132392,-3.844843909627031,4,4,0,4,1.0022684498725227,99.42154571161073,1.0
