symbol,entry_time,exit_time,net_r,win,bars_held,exit_reason,year
PENGU_USDT,2026-02-14 20:00:00,2026-02-17 08:00:00,1.7342,1,15,time_exit,2026
DOGE_USDT,2026-02-14 20:00:00,2026-02-15 04:00:00,-1.0,0,2,atr_stop,2026
ADA_USDT,2026-02-14 20:00:00,2026-02-17 08:00:00,1.1937,1,15,time_exit,2026
TIA_USDT,2026-02-14 20:00:00,2026-02-17 08:00:00,1.9689,1,15,time_exit,2026
ZEN_USDT,2026-02-14 20:00:00,2026-02-17 08:00:00,3.5271,1,15,time_exit,2026
ONDO_USDT,2026-02-15 00:00:00,2026-02-17 12:00:00,1.2266,1,15,time_exit,2026
SOL_USDT,2026-02-15 04:00:00,2026-02-17 16:00:00,1.6393,1,15,time_exit,2026
ENA_USDT,2026-02-15 12:00:00,2026-02-16 16:00:00,-1.0,0,7,atr_stop,2026
NEAR_USDT,2026-02-21 08:00:00,2026-02-23 20:00:00,3.6061,1,15,time_exit,2026
GRT_USDT,2026-02-21 12:00:00,2026-02-24 00:00:00,4.7031,1,15,time_exit,2026
CHZ_USDT,2026-02-24 16:00:00,2026-02-27 04:00:00,3.6856,1,15,time_exit,2026
SEI_USDT,2026-02-25 12:00:00,2026-02-28 00:00:00,2.2174,1,15,time_exit,2026
AVAX_USDT,2026-02-25 12:00:00,2026-02-28 00:00:00,1.7099,1,15,time_exit,2026
TIA_USDT,2026-02-25 12:00:00,2026-02-25 16:00:00,-1.0,0,1,atr_stop,2026
LINK_USDT,2026-02-25 12:00:00,2026-02-25 16:00:00,-1.0,0,1,atr_stop,2026
LTC_USDT,2026-02-25 12:00:00,2026-02-28 00:00:00,1.0542,1,15,time_exit,2026
APT_USDT,2026-02-25 12:00:00,2026-02-25 20:00:00,-1.0,0,2,atr_stop,2026
ETH_USDT,2026-02-25 16:00:00,2026-02-28 04:00:00,2.1501,1,15,time_exit,2026
DOGE_USDT,2026-02-25 16:00:00,2026-02-28 04:00:00,3.0896,1,15,time_exit,2026
PENGU_USDT,2026-02-25 16:00:00,2026-02-28 04:00:00,2.5176,1,15,time_exit,2026
ONDO_USDT,2026-02-25 16:00:00,2026-02-28 04:00:00,2.8377,1,15,time_exit,2026
SOL_USDT,2026-02-25 16:00:00,2026-02-28 04:00:00,2.6004,1,15,time_exit,2026
TIA_USDT,2026-02-25 20:00:00,2026-02-28 08:00:00,3.2523,1,15,time_exit,2026
EIGEN_USDT,2026-02-25 20:00:00,2026-02-28 08:00:00,0.0,0,15,time_exit,2026
GRT_USDT,2026-02-25 20:00:00,2026-02-28 08:00:00,4.1111,1,15,time_exit,2026
ENA_USDT,2026-02-26 08:00:00,2026-02-28 20:00:00,2.0084,1,15,time_exit,2026
ENA_USDT,2026-03-04 08:00:00,2026-03-06 20:00:00,6.9278,1,15,time_exit,2026
ZEN_USDT,2026-03-10 12:00:00,2026-03-11 20:00:00,-1.0,0,8,atr_stop,2026
FET_USDT,2026-03-11 08:00:00,2026-03-12 20:00:00,-1.0,0,9,atr_stop,2026
ENA_USDT,2026-03-13 00:00:00,2026-03-13 08:00:00,-1.0,0,2,atr_stop,2026
SEI_USDT,2026-03-13 12:00:00,2026-03-15 08:00:00,-1.0,0,11,atr_stop,2026
ENA_USDT,2026-03-13 12:00:00,2026-03-16 00:00:00,2.5305,1,15,time_exit,2026
EIGEN_USDT,2026-03-15 04:00:00,2026-03-15 16:00:00,-1.0,0,3,atr_stop,2026
ZEC_USDT,2026-03-16 00:00:00,2026-03-16 16:00:00,-1.0,0,4,atr_stop,2026
ARB_USDT,2026-03-16 00:00:00,2026-03-16 16:00:00,-1.0,0,4,atr_stop,2026
SEI_USDT,2026-03-16 04:00:00,2026-03-18 16:00:00,1.75,1,15,time_exit,2026
DASH_USDT,2026-03-16 04:00:00,2026-03-16 16:00:00,-1.0,0,3,atr_stop,2026
WLD_USDT,2026-03-16 04:00:00,2026-03-16 16:00:00,-1.0,0,3,atr_stop,2026
FIL_USDT,2026-03-16 08:00:00,2026-03-16 20:00:00,-1.0,0,3,atr_stop,2026
ENA_USDT,2026-03-26 00:00:00,2026-03-28 12:00:00,3.3841,1,15,time_exit,2026
BTC_USDT,2026-04-05 20:00:00,2026-04-06 08:00:00,-1.0,0,3,atr_stop,2026
FIL_USDT,2026-04-06 08:00:00,2026-04-07 20:00:00,-1.0,0,9,atr_stop,2026
DOT_USDT,2026-04-06 08:00:00,2026-04-08 20:00:00,1.036,1,15,time_exit,2026
TIA_USDT,2026-04-06 16:00:00,2026-04-07 20:00:00,-1.0,0,7,atr_stop,2026
SEI_USDT,2026-04-06 20:00:00,2026-04-09 08:00:00,1.332,1,15,time_exit,2026
BNB_USDT,2026-04-07 20:00:00,2026-04-10 08:00:00,1.2306,1,15,time_exit,2026
ENA_USDT,2026-04-07 20:00:00,2026-04-10 04:00:00,-1.0,0,14,atr_stop,2026
TIA_USDT,2026-04-08 08:00:00,2026-04-10 20:00:00,0.1341,1,15,time_exit,2026
JTO_USDT,2026-04-08 12:00:00,2026-04-09 12:00:00,-1.0,0,6,atr_stop,2026
EIGEN_USDT,2026-04-09 20:00:00,2026-04-12 08:00:00,10.5,1,15,time_exit,2026
WLD_USDT,2026-04-11 08:00:00,2026-04-13 04:00:00,-1.0,0,11,atr_stop,2026
WLD_USDT,2026-04-13 08:00:00,2026-04-13 12:00:00,-1.0,0,1,atr_stop,2026
WLD_USDT,2026-05-06 00:00:00,2026-05-06 08:00:00,-1.0,0,2,atr_stop,2026
AAVE_USDT,2026-05-06 08:00:00,2026-05-08 20:00:00,0.7175,1,15,time_exit,2026
WLD_USDT,2026-05-06 12:00:00,2026-05-07 00:00:00,-1.0,0,3,atr_stop,2026
WLD_USDT,2026-05-07 04:00:00,2026-05-08 16:00:00,-1.0,0,9,atr_stop,2026
CHZ_USDT,2026-06-01 16:00:00,2026-06-01 20:00:00,-1.0,0,1,atr_stop,2026
