variant,closed_trade_index,portfolio_exit_time,symbol,side,timeframe,portfolio_net_r,equity_r,peak_r,dd_r
T5_6H_SHORT_max5,26,2025-11-25 00:00:00+00:00,JTO/USDT,SHORT,6h,7.450468431771893,24.61577374539835,26.181196654882825,-1.5654229094844752
T5_6H_SHORT_max5,27,2025-12-25 06:00:00+00:00,BIO/USDT,SHORT,6h,3.612183908045977,28.227957653444328,28.227957653444328,0.0
T5_6H_SHORT_max5,28,2026-01-01 18:00:00+00:00,SAGA/USDT,SHORT,6h,3.469208633093522,31.69716628653785,31.69716628653785,0.0
T5_6H_SHORT_max5,29,2026-01-02 06:00:00+00:00,DOGE/USDT,SHORT,6h,-1.0200000000000022,30.677166286537847,31.69716628653785,-1.0200000000000031
T5_6H_SHORT_max5,30,2026-01-15 18:00:00+00:00,TRX/USDT,SHORT,6h,-1.020000000000003,29.657166286537844,31.69716628653785,-2.0400000000000063
T5_6H_SHORT_max5,31,2026-01-24 00:00:00+00:00,ZEC/USDT,SHORT,6h,2.520975799818174,32.17814208635602,32.17814208635602,0.0
T5_6H_SHORT_max5,32,2026-01-28 06:00:00+00:00,JTO/USDT,SHORT,6h,-1.02,31.15814208635602,32.17814208635602,-1.0199999999999996
T5_6H_SHORT_max5,33,2026-02-06 12:00:00+00:00,MLN/USDT,SHORT,6h,3.6117321688500734,34.76987425520609,34.76987425520609,0.0
T5_6H_SHORT_max5,34,2026-02-06 12:00:00+00:00,NEAR/USDT,SHORT,6h,4.268135593220339,39.03800984842643,39.03800984842643,0.0
T5_6H_SHORT_max5,35,2026-02-09 18:00:00+00:00,ZBT/USDT,SHORT,6h,3.926502057613168,42.9645119060396,42.9645119060396,0.0
T5_6H_SHORT_max5,36,2026-02-10 00:00:00+00:00,LAYER/USDT,SHORT,6h,4.146872682323859,47.11138458836346,47.11138458836346,0.0
T5_6H_SHORT_max5,37,2026-02-12 06:00:00+00:00,ENA/USDT,SHORT,6h,-1.0199999999999994,46.09138458836346,47.11138458836346,-1.019999999999996
T5_6H_SHORT_max5,38,2026-02-12 06:00:00+00:00,FET/USDT,SHORT,6h,-1.020000000000001,45.07138458836346,47.11138458836346,-2.039999999999999
T5_6H_SHORT_max5,39,2026-02-13 12:00:00+00:00,DASH/USDT,SHORT,6h,-1.02,44.051384588363454,47.11138458836346,-3.0600000000000023
T5_6H_SHORT_max5,40,2026-02-13 12:00:00+00:00,BIO/USDT,SHORT,6h,-1.0199999999999996,43.03138458836345,47.11138458836346,-4.080000000000005
T5_6H_SHORT_max5,41,2026-02-13 12:00:00+00:00,BTC/USDT,SHORT,6h,-1.019999999999998,42.011384588363455,47.11138458836346,-5.100000000000001
T5_6H_SHORT_max5,42,2026-02-14 00:00:00+00:00,BNB/USDT,SHORT,6h,-1.02,40.99138458836345,47.11138458836346,-6.1200000000000045
T5_6H_SHORT_max5,43,2026-02-18 12:00:00+00:00,SPK/USDT,SHORT,6h,-1.019999999999999,39.971384588363456,47.11138458836346,-7.140000000000001
T5_6H_SHORT_max5,44,2026-02-20 06:00:00+00:00,BB/USDT,SHORT,6h,-1.0199999999999998,38.95138458836345,47.11138458836346,-8.160000000000004
T5_6H_SHORT_max5,45,2026-02-20 06:00:00+00:00,AVAX/USDT,SHORT,6h,-1.0199999999999994,37.93138458836346,47.11138458836346,-9.18
T5_6H_SHORT_max5,46,2026-02-24 12:00:00+00:00,BFUSD/USDT,SHORT,6h,-1.020000000000208,36.91138458836325,47.11138458836346,-10.200000000000209
T5_6H_SHORT_max5,47,2026-02-25 12:00:00+00:00,DOGE/USDT,SHORT,6h,-1.0200000000000014,35.891384588363245,47.11138458836346,-11.220000000000212
T5_6H_SHORT_max5,48,2026-02-28 06:00:00+00:00,INJ/USDT,SHORT,6h,-1.02,34.87138458836324,47.11138458836346,-12.240000000000215
T5_6H_SHORT_max5,49,2026-02-28 18:00:00+00:00,VIC/USDT,SHORT,6h,-1.0200000000000005,33.85138458836324,47.11138458836346,-13.260000000000218
T5_6H_SHORT_max5,50,2026-03-01 00:00:00+00:00,AAVE/USDT,SHORT,6h,-1.0200000000000002,32.831384588363235,47.11138458836346,-14.280000000000221
T5_6H_SHORT_max5,51,2026-03-16 18:00:00+00:00,ZEC/USDT,SHORT,6h,-1.0199999999999994,31.811384588363236,47.11138458836346,-15.300000000000221
T5_6H_SHORT_max5,52,2026-03-17 06:00:00+00:00,TRX/USDT,SHORT,6h,-1.0200000000000031,30.791384588363233,47.11138458836346,-16.320000000000224
T5_6H_SHORT_max5,53,2026-03-25 12:00:00+00:00,DOGS/USDT,SHORT,6h,-1.020000000000001,29.771384588363233,47.11138458836346,-17.340000000000224
T5_6H_SHORT_max5,54,2026-04-07 18:00:00+00:00,NEAR/USDT,SHORT,6h,-1.0199999999999985,28.751384588363234,47.11138458836346,-18.360000000000223
T5_6H_SHORT_max5,55,2026-04-15 06:00:00+00:00,BIO/USDT,SHORT,6h,-1.0199999999999996,27.731384588363234,47.11138458836346,-19.380000000000223
T5_6H_SHORT_max5,56,2026-04-16 06:00:00+00:00,KITE/USDT,SHORT,6h,-1.0200000000000005,26.711384588363234,47.11138458836346,-20.400000000000222
T5_6H_SHORT_max5,57,2026-04-17 06:00:00+00:00,SAPIEN/USDT,SHORT,6h,-1.0199999999999996,25.691384588363235,47.11138458836346,-21.420000000000222
T5_6H_SHORT_max5,58,2026-04-22 00:00:00+00:00,DASH/USDT,SHORT,6h,-1.0200000000000014,24.67138458836323,47.11138458836346,-22.440000000000225
T5_6H_SHORT_max5,59,2026-04-27 00:00:00+00:00,PNUT/USDT,SHORT,6h,-1.0200000000000002,23.651384588363232,47.11138458836346,-23.460000000000225
T5_6H_SHORT_max5,60,2026-05-03 18:00:00+00:00,RENDER/USDT,SHORT,6h,-1.02,22.631384588363233,47.11138458836346,-24.480000000000224
T5_6H_SHORT_max5,61,2026-05-04 12:00:00+00:00,WLFI/USDT,SHORT,6h,5.720384615384613,28.351769203747846,47.11138458836346,-18.75961538461561
T5_6H_SHORT_max5,62,2026-05-09 00:00:00+00:00,UNI/USDT,SHORT,6h,-1.02,27.331769203747847,47.11138458836346,-19.77961538461561
T5_6H_SHORT_max5,63,2026-05-11 18:00:00+00:00,SAGA/USDT,SHORT,6h,-1.0200000000000002,26.311769203747847,47.11138458836346,-20.79961538461561
T5_6H_SHORT_max5,64,2026-05-12 12:00:00+00:00,FF/USDT,SHORT,6h,-1.0200000000000014,25.291769203747847,47.11138458836346,-21.81961538461561
T5_6H_SHORT_max5,65,2026-05-12 18:00:00+00:00,TRUMP/USDT,SHORT,6h,-1.019999999999999,24.271769203747848,47.11138458836346,-22.83961538461561
T5_6H_SHORT_max5,66,2026-05-13 12:00:00+00:00,ZBT/USDT,SHORT,6h,-1.02,23.25176920374785,47.11138458836346,-23.85961538461561
T5_6H_SHORT_max5,67,2026-05-14 18:00:00+00:00,PENGU/USDT,SHORT,6h,0.2879219745222914,23.53969117827014,47.11138458836346,-23.571693410093317
T5_6H_SHORT_max5,68,2026-05-14 18:00:00+00:00,ZBT/USDT,SHORT,6h,-0.4192222942320156,23.120468884038125,47.11138458836346,-23.99091570432533
T5_6H_SHORT_max5,69,2026-05-14 18:00:00+00:00,FET/USDT,SHORT,6h,-0.648787878787879,22.471681005250247,47.11138458836346,-24.63970358311321
T5_6H_SHORT_max5,70,2026-05-14 18:00:00+00:00,VIRTUAL/USDT,SHORT,6h,-0.5989336801040319,21.872747325146214,47.11138458836346,-25.238637263217242
T5_4H_LONG_max5,1,2025-12-12 08:00:00+00:00,XUSD/USDT,LONG,4h,-1.019999999999889,-1.019999999999889,-1.019999999999889,0.0
T5_4H_LONG_max5,2,2025-12-24 00:00:00+00:00,KITE/USDT,LONG,4h,-1.0199999999999996,-2.0399999999998886,-1.019999999999889,-1.0199999999999996
T5_4H_LONG_max5,3,2025-12-24 08:00:00+00:00,ZEC/USDT,LONG,4h,-1.0200000000000002,-3.0599999999998886,-1.019999999999889,-2.0399999999999996
T5_4H_LONG_max5,4,2025-12-24 12:00:00+00:00,BFUSD/USDT,LONG,4h,-1.0199999999998766,-4.079999999999766,-1.019999999999889,-3.0599999999998766
T5_4H_LONG_max5,5,2025-12-31 20:00:00+00:00,ZBT/USDT,LONG,4h,2.3480297397769547,-1.7319702602228109,-1.019999999999889,-0.7119702602229219
T5_4H_LONG_max5,6,2026-01-05 04:00:00+00:00,BFUSD/USDT,LONG,4h,-1.020000000000036,-2.751970260222847,-1.019999999999889,-1.7319702602229579
T5_4H_LONG_max5,7,2026-01-05 20:00:00+00:00,FIL/USDT,LONG,4h,-1.0200000000000002,-3.7719702602228473,-1.019999999999889,-2.7519702602229583
T5_4H_LONG_max5,8,2026-01-06 00:00:00+00:00,XUSD/USDT,LONG,4h,-1.0199999999997915,-4.791970260222639,-1.019999999999889,-3.77197026022275
T5_4H_LONG_max5,9,2026-01-06 16:00:00+00:00,VIC/USDT,LONG,4h,-1.0199999999999985,-5.811970260222638,-1.019999999999889,-4.791970260222749
T5_4H_LONG_max5,10,2026-01-07 12:00:00+00:00,RAD/USDT,LONG,4h,-1.0200000000000011,-6.831970260222639,-1.019999999999889,-5.8119702602227505
T5_4H_LONG_max5,11,2026-01-07 20:00:00+00:00,KITE/USDT,LONG,4h,-1.0200000000000011,-7.85197026022264,-1.019999999999889,-6.831970260222752
T5_4H_LONG_max5,12,2026-01-08 04:00:00+00:00,UNI/USDT,LONG,4h,-1.020000000000001,-8.871970260222641,-1.019999999999889,-7.8519702602227515
T5_4H_LONG_max5,13,2026-01-08 04:00:00+00:00,PUMP/USDT,LONG,4h,2.008947368421052,-6.863022891801589,-1.019999999999889,-5.8430228918017
T5_4H_LONG_max5,14,2026-01-11 04:00:00+00:00,TRX/USDT,LONG,4h,-1.019999999999993,-7.883022891801582,-1.019999999999889,-6.863022891801693
T5_4H_LONG_max5,15,2026-01-11 20:00:00+00:00,MLN/USDT,LONG,4h,-1.0200000000000025,-8.903022891801585,-1.019999999999889,-7.883022891801696
T5_4H_LONG_max5,16,2026-01-15 16:00:00+00:00,DOT/USDT,LONG,4h,-1.02,-9.923022891801585,-1.019999999999889,-8.903022891801696
T5_4H_LONG_max5,17,2026-01-16 12:00:00+00:00,ADA/USDT,LONG,4h,-1.0200000000000014,-10.943022891801586,-1.019999999999889,-9.923022891801697
T5_4H_LONG_max5,18,2026-01-18 00:00:00+00:00,DODO/USDT,LONG,4h,-1.020000000000001,-11.963022891801588,-1.019999999999889,-10.943022891801698
T5_4H_LONG_max5,19,2026-01-18 04:00:00+00:00,VIC/USDT,LONG,4h,-1.02,-12.983022891801587,-1.019999999999889,-11.963022891801698
T5_4H_LONG_max5,20,2026-01-19 00:00:00+00:00,PUMP/USDT,LONG,4h,-1.0199999999999994,-14.003022891801587,-1.019999999999889,-12.983022891801697
T5_4H_LONG_max5,21,2026-01-19 00:00:00+00:00,AAVE/USDT,LONG,4h,-1.020000000000001,-15.023022891801588,-1.019999999999889,-14.003022891801699
T5_4H_LONG_max5,22,2026-01-19 00:00:00+00:00,BIO/USDT,LONG,4h,-1.0199999999999994,-16.043022891801588,-1.019999999999889,-15.023022891801698
T5_4H_LONG_max5,23,2026-01-20 04:00:00+00:00,BTC/USDT,LONG,4h,-1.020000000000002,-17.06302289180159,-1.019999999999889,-16.0430228918017
T5_4H_LONG_max5,24,2026-01-23 00:00:00+00:00,BFUSD/USDT,LONG,4h,-1.0199999999998766,-18.083022891801466,-1.019999999999889,-17.063022891801577
T5_4H_LONG_max5,25,2026-01-26 04:00:00+00:00,U/USDT,LONG,4h,-1.0199999999998657,-19.10302289180133,-1.019999999999889,-18.08302289180144
T5_4H_LONG_max5,26,2026-01-29 00:00:00+00:00,ZEC/USDT,LONG,4h,-1.0200000000000002,-20.12302289180133,-1.019999999999889,-19.10302289180144
T5_4H_LONG_max5,27,2026-01-29 12:00:00+00:00,ASTER/USDT,LONG,4h,-1.0199999999999991,-21.14302289180133,-1.019999999999889,-20.12302289180144
T5_4H_LONG_max5,28,2026-01-30 04:00:00+00:00,XUSD/USDT,LONG,4h,14.24666666666726,-6.89635622513407,-1.019999999999889,-5.876356225134181
T5_4H_LONG_max5,29,2026-01-31 08:00:00+00:00,PUMP/USDT,LONG,4h,-1.0200000000000002,-7.916356225134071,-1.019999999999889,-6.896356225134182
T5_4H_LONG_max5,30,2026-02-02 00:00:00+00:00,KITE/USDT,LONG,4h,7.294763231197779,-0.6215929939362921,-0.6215929939362921,0.0
T5_4H_LONG_max5,31,2026-02-06 12:00:00+00:00,U/USDT,LONG,4h,-1.0199999999999327,-1.6415929939362248,-0.6215929939362921,-1.0199999999999327
T5_4H_LONG_max5,32,2026-02-12 12:00:00+00:00,ZBT/USDT,LONG,4h,-1.0200000000000002,-2.661592993936225,-0.6215929939362921,-2.039999999999933
T5_4H_LONG_max5,33,2026-02-20 12:00:00+00:00,TON/USDT,LONG,4h,-1.0199999999999982,-3.6815929939362233,-0.6215929939362921,-3.059999999999931
T5_4H_LONG_max5,34,2026-02-21 12:00:00+00:00,KITE/USDT,LONG,4h,4.567703435804704,0.8861104418684809,0.8861104418684809,0.0
T5_4H_LONG_max5,35,2026-02-23 00:00:00+00:00,XPL/USDT,LONG,4h,-1.0199999999999998,-0.13388955813151893,0.8861104418684809,-1.0199999999999998
T5_4H_LONG_max5,36,2026-02-23 16:00:00+00:00,TRX/USDT,LONG,4h,-1.0199999999999936,-1.1538895581315125,0.8861104418684809,-2.0399999999999934
T5_4H_LONG_max5,37,2026-02-26 16:00:00+00:00,DOT/USDT,LONG,4h,-1.0199999999999994,-2.1738895581315116,0.8861104418684809,-3.0599999999999925
T5_4H_LONG_max5,38,2026-02-27 08:00:00+00:00,KITE/USDT,LONG,4h,-1.02,-3.1938895581315117,0.8861104418684809,-4.079999999999993
T5_4H_LONG_max5,39,2026-02-28 04:00:00+00:00,PENDLE/USDT,LONG,4h,-1.02,-4.213889558131512,0.8861104418684809,-5.0999999999999925
T5_4H_LONG_max5,40,2026-02-28 04:00:00+00:00,ICP/USDT,LONG,4h,-1.020000000000001,-5.233889558131512,0.8861104418684809,-6.119999999999993
T5_4H_LONG_max5,41,2026-03-03 08:00:00+00:00,BNB/USDT,LONG,4h,-1.020000000000002,-6.253889558131514,0.8861104418684809,-7.139999999999995
T5_4H_LONG_max5,42,2026-03-04 20:00:00+00:00,U/USDT,LONG,4h,-1.01999999999999,-7.273889558131504,0.8861104418684809,-8.159999999999986
T5_4H_LONG_max5,43,2026-03-05 16:00:00+00:00,SAHARA/USDT,LONG,4h,-1.0199999999999998,-8.293889558131504,0.8861104418684809,-9.179999999999986
T5_4H_LONG_max5,44,2026-03-07 20:00:00+00:00,MLN/USDT,LONG,4h,-1.02,-9.313889558131503,0.8861104418684809,-10.199999999999985
T5_4H_LONG_max5,45,2026-03-08 04:00:00+00:00,NEAR/USDT,LONG,4h,-1.0199999999999994,-10.333889558131503,0.8861104418684809,-11.219999999999985
T5_4H_LONG_max5,46,2026-03-08 20:00:00+00:00,BTC/USDT,LONG,4h,-1.019999999999999,-11.353889558131502,0.8861104418684809,-12.239999999999984
T5_4H_LONG_max5,47,2026-03-09 08:00:00+00:00,TRX/USDT,LONG,4h,-1.0200000000000062,-12.37388955813151,0.8861104418684809,-13.259999999999991
T5_4H_LONG_max5,48,2026-03-10 16:00:00+00:00,DOGS/USDT,LONG,4h,-1.020000000000001,-13.39388955813151,0.8861104418684809,-14.27999999999999
T5_4H_LONG_max5,49,2026-03-13 00:00:00+00:00,KITE/USDT,LONG,4h,-1.0200000000000002,-14.41388955813151,0.8861104418684809,-15.29999999999999
T5_4H_LONG_max5,50,2026-03-14 08:00:00+00:00,LINK/USDT,LONG,4h,-1.020000000000001,-15.433889558131511,0.8861104418684809,-16.319999999999993
T5_4H_LONG_max5,51,2026-03-15 16:00:00+00:00,DODO/USDT,LONG,4h,-1.0199999999999996,-16.45388955813151,0.8861104418684809,-17.339999999999993
T5_4H_LONG_max5,52,2026-03-18 20:00:00+00:00,RAD/USDT,LONG,4h,-1.020000000000001,-17.47388955813151,0.8861104418684809,-18.359999999999992
T5_4H_LONG_max5,53,2026-03-19 00:00:00+00:00,TAO/USDT,LONG,4h,4.340199004975126,-13.133690553156384,0.8861104418684809,-14.019800995024866
T5_4H_LONG_max5,54,2026-03-19 16:00:00+00:00,XLM/USDT,LONG,4h,-1.019999999999999,-14.153690553156384,0.8861104418684809,-15.039800995024866
T5_4H_LONG_max5,55,2026-03-20 08:00:00+00:00,TAO/USDT,LONG,4h,-1.020000000000001,-15.173690553156385,0.8861104418684809,-16.059800995024865
T5_4H_LONG_max5,56,2026-03-22 00:00:00+00:00,AI/USDT,LONG,4h,-1.0200000000000002,-16.193690553156387,0.8861104418684809,-17.07980099502487
T5_4H_LONG_max5,57,2026-03-22 08:00:00+00:00,XUSD/USDT,LONG,4h,0.0466666666668146,-16.14702388648957,0.8861104418684809,-17.033134328358052
T5_4H_LONG_max5,58,2026-03-25 04:00:00+00:00,SAHARA/USDT,LONG,4h,-1.02,-17.16702388648957,0.8861104418684809,-18.053134328358052
T5_4H_LONG_max5,59,2026-03-26 08:00:00+00:00,TON/USDT,LONG,4h,-1.0200000000000022,-18.187023886489573,0.8861104418684809,-19.073134328358055
T5_4H_LONG_max5,60,2026-03-27 12:00:00+00:00,RENDER/USDT,LONG,4h,-1.020000000000001,-19.207023886489573,0.8861104418684809,-20.093134328358055
T5_4H_LONG_max5,61,2026-03-27 12:00:00+00:00,ONDO/USDT,LONG,4h,-1.0199999999999994,-20.227023886489572,0.8861104418684809,-21.113134328358054
T5_4H_LONG_max5,62,2026-03-31 16:00:00+00:00,TRX/USDT,LONG,4h,-1.0199999999999965,-21.24702388648957,0.8861104418684809,-22.13313432835805
T5_4H_LONG_max5,63,2026-04-04 16:00:00+00:00,ZBT/USDT,LONG,4h,3.1539130434782656,-18.093110843011303,0.8861104418684809,-18.979221284879785
T5_4H_LONG_max5,64,2026-04-05 20:00:00+00:00,NEAR/USDT,LONG,4h,-1.0199999999999978,-19.1131108430113,0.8861104418684809,-19.99922128487978
T5_4H_LONG_max5,65,2026-04-06 16:00:00+00:00,U/USDT,LONG,4h,-1.0200000000000855,-20.133110843011384,0.8861104418684809,-21.019221284879865
T5_4H_LONG_max5,66,2026-04-07 12:00:00+00:00,ETH/USDT,LONG,4h,-1.019999999999996,-21.15311084301138,0.8861104418684809,-22.03922128487986
T5_4H_LONG_max5,67,2026-04-08 20:00:00+00:00,ADA/USDT,LONG,4h,-1.0200000000000002,-22.17311084301138,0.8861104418684809,-23.05922128487986
T5_4H_LONG_max5,68,2026-04-09 08:00:00+00:00,AI/USDT,LONG,4h,-1.0199999999999991,-23.19311084301138,0.8861104418684809,-24.07922128487986
T5_4H_LONG_max5,69,2026-04-10 00:00:00+00:00,TAO/USDT,LONG,4h,-1.02,-24.21311084301138,0.8861104418684809,-25.09922128487986
T5_4H_LONG_max5,70,2026-04-14 16:00:00+00:00,JTO/USDT,LONG,4h,1.647420814479634,-22.565690028531744,0.8861104418684809,-23.451800470400226
T5_4H_LONG_max5,71,2026-04-19 16:00:00+00:00,TIA/USDT,LONG,4h,4.371480730223117,-18.19420929830863,0.8861104418684809,-19.08031974017711
T5_4H_LONG_max5,72,2026-04-19 20:00:00+00:00,ENA/USDT,LONG,4h,2.560971659919029,-15.633237638389598,0.8861104418684809,-16.51934808025808
T5_4H_LONG_max5,73,2026-04-20 16:00:00+00:00,ZBT/USDT,LONG,4h,-1.0199999999999996,-16.653237638389598,0.8861104418684809,-17.53934808025808
T5_4H_LONG_max5,74,2026-04-24 00:00:00+00:00,XLM/USDT,LONG,4h,-1.019999999999999,-17.673237638389597,0.8861104418684809,-18.55934808025808
T5_4H_LONG_max5,75,2026-04-25 16:00:00+00:00,CFX/USDT,LONG,4h,-1.0199999999999998,-18.693237638389597,0.8861104418684809,-19.57934808025808
T5_4H_LONG_max5,76,2026-04-27 04:00:00+00:00,JTO/USDT,LONG,4h,-1.02,-19.713237638389597,0.8861104418684809,-20.59934808025808
T5_4H_LONG_max5,77,2026-04-28 12:00:00+00:00,RAD/USDT,LONG,4h,-1.0200000000000005,-20.733237638389596,0.8861104418684809,-21.619348080258078
T5_4H_LONG_max5,78,2026-04-29 08:00:00+00:00,BB/USDT,LONG,4h,-1.020000000000001,-21.753237638389596,0.8861104418684809,-22.639348080258078
T5_4H_LONG_max5,79,2026-04-29 12:00:00+00:00,RENDER/USDT,LONG,4h,-1.02,-22.773237638389595,0.8861104418684809,-23.659348080258077
T5_4H_LONG_max5,80,2026-04-30 00:00:00+00:00,BFUSD/USDT,LONG,4h,-1.020000000000208,-23.793237638389805,0.8861104418684809,-24.679348080258286
T5_4H_LONG_max5,81,2026-04-30 12:00:00+00:00,APT/USDT,LONG,4h,-1.0199999999999991,-24.813237638389804,0.8861104418684809,-25.699348080258286
T5_4H_LONG_max5,82,2026-05-07 00:00:00+00:00,JTO/USDT,LONG,4h,3.450366886171213,-21.36287075221859,0.8861104418684809,-22.248981194087072
T5_4H_LONG_max5,83,2026-05-07 12:00:00+00:00,PENGU/USDT,LONG,4h,5.068622754491016,-16.294247997727574,0.8861104418684809,-17.180358439596056
T5_4H_LONG_max5,84,2026-05-08 00:00:00+00:00,BTC/USDT,LONG,4h,3.139086965170755,-13.15516103255682,0.8861104418684809,-14.0412714744253
T5_4H_LONG_max5,85,2026-05-08 04:00:00+00:00,SPK/USDT,LONG,4h,-1.0200000000000011,-14.17516103255682,0.8861104418684809,-15.0612714744253
T5_4H_LONG_max5,86,2026-05-10 20:00:00+00:00,FIL/USDT,LONG,4h,-1.0199999999999991,-15.19516103255682,0.8861104418684809,-16.0812714744253
T5_4H_LONG_max5,87,2026-05-11 00:00:00+00:00,DOGS/USDT,LONG,4h,-1.0199999999999998,-16.21516103255682,0.8861104418684809,-17.101271474425303
T5_4H_LONG_max5,88,2026-05-11 00:00:00+00:00,BTC/USDT,LONG,4h,-1.0200000000000058,-17.235161032556828,0.8861104418684809,-18.12127147442531
T5_4H_LONG_max5,89,2026-05-11 12:00:00+00:00,ONDO/USDT,LONG,4h,13.636836461125984,-3.598324571430844,0.8861104418684809,-4.484435013299325
T5_4H_LONG_max5,90,2026-05-11 16:00:00+00:00,OSMO/USDT,LONG,4h,1.0375342465753412,-2.5607903248555024,0.8861104418684809,-3.4469007667239833
T5_4H_LONG_max5,91,2026-05-12 00:00:00+00:00,RAD/USDT,LONG,4h,-1.02,-3.5807903248555024,0.8861104418684809,-4.466900766723983
T5_4H_LONG_max5,92,2026-05-12 12:00:00+00:00,BNB/USDT,LONG,4h,-1.0200000000000031,-4.600790324855506,0.8861104418684809,-5.486900766723987
T5_4H_LONG_max5,93,2026-05-13 00:00:00+00:00,SAGA/USDT,LONG,4h,2.601631598375784,-1.9991587264797221,0.8861104418684809,-2.885269168348203
T5_4H_LONG_max5,94,2026-05-13 12:00:00+00:00,DODO/USDT,LONG,4h,-1.0200000000000011,-3.0191587264797235,0.8861104418684809,-3.9052691683482044
T5_4H_LONG_max5,95,2026-05-14 08:00:00+00:00,AI/USDT,LONG,4h,-1.0200000000000002,-4.039158726479724,0.8861104418684809,-4.925269168348205
T5_4H_LONG_max5,96,2026-05-14 20:00:00+00:00,ASTER/USDT,LONG,4h,1.1039436619718324,-2.935215064507892,0.8861104418684809,-3.8213255063763727
T5_4H_LONG_max5,97,2026-05-14 20:00:00+00:00,BFUSD/USDT,LONG,4h,0.913333333332366,-2.021881731175526,0.8861104418684809,-2.907992173044007
T5_4H_LONG_max5,98,2026-05-14 20:00:00+00:00,BNB/USDT,LONG,4h,-0.0364387346318512,-2.0583204658073773,0.8861104418684809,-2.944430907675858
T5_4H_LONG_max5,99,2026-05-14 20:00:00+00:00,CFX/USDT,LONG,4h,2.2467210440456777,0.18840057823830048,0.8861104418684809,-0.6977098636301804
T5_4H_LONG_max5,100,2026-05-14 20:00:00+00:00,XRP/USDT,LONG,4h,-0.3407395498392261,-0.15233897160092563,0.8861104418684809,-1.0384494134694064
T5_4H_ALL_max5,1,2025-12-11 08:00:00+00:00,SAPIEN/USDT,SHORT,4h,-1.0199999999999994,-1.0199999999999994,-1.0199999999999994,0.0
T5_4H_ALL_max5,2,2025-12-12 08:00:00+00:00,XUSD/USDT,LONG,4h,-1.019999999999889,-2.039999999999888,-1.0199999999999994,-1.0199999999998888
T5_4H_ALL_max5,3,2025-12-15 00:00:00+00:00,TRX/USDT,SHORT,4h,-1.0199999999999925,-3.0599999999998806,-1.0199999999999994,-2.039999999999881
T5_4H_ALL_max5,4,2025-12-17 08:00:00+00:00,SAHARA/USDT,SHORT,4h,2.13666965085049,-0.9233303491493907,-0.9233303491493907,0.0
T5_4H_ALL_max5,5,2025-12-20 04:00:00+00:00,SAHARA/USDT,SHORT,4h,-1.02,-1.9433303491493907,-0.9233303491493907,-1.02
T5_4H_ALL_max5,6,2025-12-21 00:00:00+00:00,MLN/USDT,SHORT,4h,2.7133333333333303,0.7700029841839395,0.7700029841839395,0.0
T5_4H_ALL_max5,7,2025-12-22 08:00:00+00:00,ASTER/USDT,SHORT,4h,4.135844155844159,4.905847140028099,4.905847140028099,0.0
T5_4H_ALL_max5,8,2025-12-22 16:00:00+00:00,BTC/USDT,LONG,4h,-1.02,3.885847140028099,4.905847140028099,-1.02
T5_4H_ALL_max5,9,2025-12-24 12:00:00+00:00,BFUSD/USDT,LONG,4h,-1.0199999999998766,2.8658471400282224,4.905847140028099,-2.0399999999998766
T5_4H_ALL_max5,10,2025-12-24 20:00:00+00:00,TRX/USDT,LONG,4h,-1.0199999999999914,1.845847140028231,4.905847140028099,-3.059999999999868
T5_4H_ALL_max5,11,2025-12-26 08:00:00+00:00,DOGS/USDT,SHORT,4h,-1.020000000000001,0.8258471400282301,4.905847140028099,-4.079999999999869
T5_4H_ALL_max5,12,2025-12-27 16:00:00+00:00,TRX/USDT,SHORT,4h,-1.020000000000008,-0.1941528599717779,4.905847140028099,-5.099999999999877
T5_4H_ALL_max5,13,2025-12-31 16:00:00+00:00,APT/USDT,LONG,4h,-1.0199999999999996,-1.2141528599717775,4.905847140028099,-6.119999999999877
T5_4H_ALL_max5,14,2025-12-31 20:00:00+00:00,ZBT/USDT,LONG,4h,2.3480297397769547,1.1338768798051773,4.905847140028099,-3.771970260222922
T5_4H_ALL_max5,15,2026-01-01 08:00:00+00:00,OSMO/USDT,SHORT,4h,-1.0200000000000011,0.11387687980517613,4.905847140028099,-4.791970260222923
T5_4H_ALL_max5,16,2026-01-06 12:00:00+00:00,ADA/USDT,SHORT,4h,-1.0200000000000002,-0.9061231201948241,4.905847140028099,-5.811970260222923
T5_4H_ALL_max5,17,2026-01-07 12:00:00+00:00,RAD/USDT,LONG,4h,-1.0200000000000011,-1.9261231201948252,4.905847140028099,-6.831970260222924
T5_4H_ALL_max5,18,2026-01-07 20:00:00+00:00,KITE/USDT,LONG,4h,-1.0200000000000011,-2.9461231201948266,4.905847140028099,-7.8519702602229255
T5_4H_ALL_max5,19,2026-01-08 04:00:00+00:00,UNI/USDT,LONG,4h,-1.020000000000001,-3.9661231201948275,4.905847140028099,-8.871970260222927
T5_4H_ALL_max5,20,2026-01-08 04:00:00+00:00,PUMP/USDT,LONG,4h,2.008947368421052,-1.9571757517737756,4.905847140028099,-6.863022891801874
T5_4H_ALL_max5,21,2026-01-11 20:00:00+00:00,APT/USDT,LONG,4h,-1.0199999999999991,-2.9771757517737747,4.905847140028099,-7.883022891801874
T5_4H_ALL_max5,22,2026-01-13 20:00:00+00:00,TON/USDT,SHORT,4h,-1.0200000000000005,-3.997175751773775,4.905847140028099,-8.903022891801875
